"wselev","depth","crossarea","wettedperimeter","surfacewidth","manningN","meanslope","velocity","discharge","volume","mvelocity","RTvar","RTmean","hR","island","wettedBperimeter","bank"
0.3,0.27324121041222,0.252198846858909,1.32367147139445,0.922,0.0245817010311947,0.01158892,1.45005611314713,0.365702479616418,2.52198846858909,1.45514073112972,3748.96376505605,13.7965058975598,0.190529789535484,1,1.32367147139445,0
0.31,0.280250501421802,0.261473537924637,1.35093675326791,0.932,0.0245817010311947,0.01158892,1.46533874901438,0.383147306962851,2.61473537924637,1.47060355323803,2695.84627210321,13.2258820454237,0.193549799642458,1,1.35093675326791,0
0.32,0.286031949531446,0.270871792661962,1.37492687318157,0.946,0.0245817010311947,0.01158892,1.48274227856348,0.401633059050173,2.70871792661962,1.48788086878885,2721.46521160854,13.1928868732729,0.197008144902402,1,1.37492687318157,0
0.33,0.292989555123356,0.280389975056679,1.39628326672925,0.956,0.0245817010311947,0.01158892,1.50176570535554,0.421080048665615,2.80389975056679,1.50670035010022,3794.41631749547,13.4994948137761,0.200811670337842,1,1.39628326672925,0
0.34,0.299295848108301,0.290017137069464,1.420460621467,0.968,0.0245817010311947,0.01158892,1.51846874933587,0.440381959411838,2.90017137069464,1.52345139660658,3073.92573465636,13.0975113969075,0.204171191152026,1,1.420460621467,0
0.35,0.304956137223981,0.299771627581475,1.44534394343039,0.982,0.0245817010311947,0.01158892,1.53446067447064,0.459987773845834,2.99771627581475,1.53920165388634,2919.48422150977,12.937959780844,0.207405046351801,1,1.44534394343039,0
0.36,0.310597671077296,0.309665526394913,1.46959964571006,0.996,0.0245817010311947,0.01158892,1.55073919698629,0.480210469735983,3.09665526394913,1.55557887852393,2948.27455088781,12.7450882649684,0.210714208661429,1,1.46959964571006,0
0.37,0.316226525145322,0.319704045093824,1.49300852073623,1.01,0.0245817010311947,0.01158892,1.56747316104204,0.501127510161142,3.19704045093824,1.57227266487349,2977.66340698359,12.6432904153212,0.214134106171191,1,1.49300852073623,0
0.38,0.32122609023528,0.329898298505277,1.51874003976355,1.026,0.0245817010311947,0.01158892,1.58248877685237,0.522060354887293,3.29898298505277,1.58730826949961,2286.33542393197,12.2785318068326,0.217218411227664,1,1.51874003976355,0
0.39,0.325604561229415,0.340256641650944,1.54681370258887,1.044,0.0245817010311947,0.01158892,1.5958373195919,0.542994246985584,3.40256641650944,1.60033420920173,2777.86031482052,12.4738680314334,0.219972606320635,1,1.54681370258887,0
0.4,0.330618431927429,0.350785153081449,1.5710797089316,1.06,0.0245817010311947,0.01158892,1.61177669813365,0.565387335787925,3.50785153081449,1.61608804058952,2575.91103649479,12.2722535927083,0.223276483737414,1,1.5710797089316,0
0.41,0.334408361838379,0.361495339061163,1.60066941527008,1.08,0.0245817010311947,0.01158892,1.62409060336342,0.587101183328909,3.61495339061163,1.62830033943507,2494.75506437579,12.1088625615152,0.225840098906473,1,1.60066941527008,0
0.42,0.338846841249895,0.372391981142616,1.62670138113754,1.098,0.0245817010311947,0.01158892,1.63884497381354,0.610292726584042,3.72391981142616,1.6429722121352,2581.79592992895,12.1205314678585,0.228924611155248,1,1.62670138113754,0
0.43,0.342703670617237,0.383484762465335,1.65506034291432,1.118,0.0245817010311947,0.01158892,1.65208505724639,0.633549445750662,3.83484762465335,1.65612749128375,2671.43850886527,12.0706915581377,0.231704399242673,1,1.65506034291432,0
0.44,0.345995790777987,0.394781189772628,1.68566508840165,1.14,0.0245817010311947,0.01158892,1.66392209831567,0.656885145662027,3.94781189772628,1.66781667072538,2643.91464273694,11.9773688473543,0.234199066284845,1,1.68566508840165,0
0.45,0.349946753814359,0.406287507170868,1.71302331838596,1.16,0.0245817010311947,0.01158892,1.67799120121848,0.681746862197706,4.06287507170868,1.68167170440665,2341.87179189419,11.8170824625594,0.237175701468956,1,1.71302331838596,0
0.46,0.353350095874548,0.418012427113871,1.7426721138271,1.182,0.0245817010311947,0.01158892,1.69066887605684,0.706720600326398,4.18012427113871,1.69428486084896,2362.45107959182,11.7050773738083,0.239868661348961,1,1.7426721138271,0
0.47,0.356225171057666,0.429963534695591,1.77454912685328,1.206,0.0245817010311947,0.01158892,1.70204856778968,0.731818818430417,4.29963534695591,1.70554044938101,2371.89942936367,11.6805490045591,0.242294523261819,1,1.77454912685328,0
0.48,0.359177088597697,0.442146910011627,1.80599717184878,1.23,0.0245817010311947,0.01158892,1.71386220784215,0.757778879383112,4.42146910011627,1.71740761233411,2294.86953607568,11.5378675771881,0.244821485273428,1,1.80599717184878,0
0.49,0.362207381739656,0.454570042460584,1.83706554095816,1.254,0.0245817010311947,0.01158892,1.7260776274171,0.784623180385255,4.54570042460584,1.72947492175606,2259.11895522505,11.4485723906758,0.247443562750348,1,1.83706554095816,0
0.5,0.36531691373156,0.467239706454263,1.86779502540596,1.278,0.0245817010311947,0.01158892,1.73866763047409,0.812374553284243,4.67239706454263,1.74172767262103,2321.90516971853,11.4595986231518,0.250155771965776,1,1.86779502540596,0
0.51,0.367942042922145,0.480163858020825,1.90074238966252,1.304,0.0245817010311947,0.01158892,1.75006302110424,0.840317011992993,4.80163858020825,1.75311827038049,2268.42704788334,11.311782377796,0.252619113790627,1,1.90074238966252,0
0.52,0.370660454561555,0.493348411713474,1.9333686462959,1.33,0.0245817010311947,0.01158892,1.761849978367,0.86920588850478,4.93348411713474,1.76483425174842,2236.64583250338,11.2463813530752,0.255175552090735,1,1.9333686462959,0
0.53,0.37292243975361,0.506801284877968,1.96818085300215,1.358,0.0245817010311947,0.01158892,1.77252085308686,0.898315845817415,5.06801284877968,1.77528125030238,2288.39586997887,11.2691014004746,0.257497314896099,1,1.96818085300215,0
0.54,0.375290879888164,0.520528224458897,2.0026892029522,1.386,0.0245817010311947,0.01158892,1.78359686856914,0.928412511146741,5.20528224458897,1.78678337044793,1521.01705077772,10.7328060437215,0.259914630633439,1,2.0026892029522,0
0.55,0.377764340848022,0.534536163242532,2.0369215922718,1.414,0.0245817010311947,0.01158892,1.79505628293909,0.959522498286664,5.34536163242532,1.7973367123778,2457.13933266299,11.275286969709,0.262423534254138,1,2.0369215922718,0
0.56,0.379814820140085,0.54883234183291,2.07332008724776,1.444,0.0245817010311947,0.01158892,1.8054762379242,0.990903751783609,5.4883234183291,1.80781301092953,2429.72438997828,11.1358030520453,0.264711823904365,1,2.07332008724776,0
0.57,0.381981636868954,0.563422912078469,2.10945468515693,1.474,0.0245817010311947,0.01158892,1.81629234454441,1.02334072194904,5.63422912078469,1.81863773596607,2111.00782013376,10.9516450058397,0.267094105430643,1,2.10945468515693,0
0.58,0.384262339286258,0.57831467064907,2.14534735418022,1.504,0.0245817010311947,0.01158892,1.8274855168288,1.05686168478079,5.7831467064907,1.82980183443561,2117.37278560663,10.8726120242986,0.269566916295499,1,2.14534735418022,0
0.59,0.386654371761901,0.59351395861177,2.18101722532485,1.534,0.0245817010311947,0.01158892,1.83903831675622,1.09149491141671,5.9351395861177,1.84123165570157,2015.4125958694,10.7892296484156,0.272127130276731,1,2.18101722532485,0
0.6,0.388658969164679,0.609028182671404,2.21883836839946,1.566,0.0245817010311947,0.01158892,1.84962647000413,1.12647464764754,6.09028182671404,1.85156442493902,2274.44345444219,10.8680197889932,0.274480643270434,1,2.21883836839946,0
0.61,0.390784052660006,0.624863153604246,2.25644294779143,1.598,0.0245817010311947,0.01158892,1.86058674548564,1.16261210133842,6.24863153604247,1.86258237240175,1804.10351849151,10.5529666865866,0.27692397639207,1,2.25644294779143,0
0.62,0.392545386047092,0.64102635072691,2.29617809062817,1.632,0.0245817010311947,0.01158892,1.87063802971673,1.19912826972029,6.4102635072691,1.87240967960684,2076.8784072834,10.6825555139014,0.279171007398447,1,2.29617809062817,0
0.63,0.394435309176607,0.65752347315523,2.33570313761456,1.666,0.0245817010311947,0.01158892,1.88107146295,1.23684864157207,6.5752347315523,1.88301846573662,1772.28406918098,10.4352959638002,0.281509864231614,1,2.33570313761456,0
0.64,0.396450074094881,0.674361273289948,2.37503279357799,1.7,0.0245817010311947,0.01158892,1.89187116383665,1.27580464694542,6.74361273289948,1.89360633234741,1794.53917286116,10.4393918795527,0.283937668192793,1,2.37503279357799,0
0.65,0.398127118589926,0.69154676933018,2.41647748038408,1.736,0.0245817010311947,0.01158892,1.90181712240978,1.3151954868593,6.9154676933018,1.90332332809328,1873.88655815417,10.4350541803787,0.286179687145384,1,2.41647748038408,0
0.66,0.400387468497351,0.709085689660143,2.45544442876284,1.77,0.0245817010311947,0.01158892,1.9133244624595,1.35671099600671,7.09085689660143,1.91473867495527,1819.18313113351,10.360978551688,0.28878099677353,1,2.45544442876284,0
0.67,0.401871939926872,0.726986266464135,2.49880724945314,1.808,0.0245817010311947,0.01158892,1.92281949350794,1.3978633646698,7.26986266464135,1.92413089439601,2032.61765972698,10.4135901740669,0.290933310931939,1,2.49880724945314,0
0.68,0.403931639964099,0.745253517396982,2.53971563034095,1.844,0.0245817010311947,0.01158892,1.9338473003588,1.44120650270105,7.45253517396982,1.93510449086445,1912.06139519398,10.320904920203,0.293439749117476,1,2.53971563034095,0
0.69,0.405680006555328,0.763895167367136,2.58272608125959,1.882,0.0245817010311947,0.01158892,1.94407564538,1.48506999050193,7.63895167367136,1.94529932777478,1847.62824968201,10.232243986218,0.295770880586216,1,2.58272608125959,0
0.7,0.407557424733791,0.782917424011092,2.62557158244402,1.92,0.0245817010311947,0.01158892,1.95465874538513,1.53033638975768,7.82917424011092,1.95569528146095,1851.00127427206,10.1935902026205,0.298189327324419,1,2.62557158244402,0
0.71,0.409142195397303,0.802327690261697,2.67050427749225,1.96,0.0245817010311947,0.01158892,1.96448425386164,1.57616011395628,8.02327690261697,1.96544580346274,1813.68817641529,10.1388771212485,0.300440518678041,1,2.67050427749225,0
0.72,0.410860726125968,0.822132212586116,2.71527459923355,2,0.0245817010311947,0.01158892,1.97467133615008,1.62344091471945,8.22132212586116,1.97570189297008,1714.6101022296,10.017857263045,0.302780504343163,1,2.71527459923355,0
0.73,0.412708591026092,0.842338016489924,2.75989153008465,2.04,0.0245817010311947,0.0116710286869182,1.99222733478641,1.67812882158099,8.42338016489924,1.99312354426063,1701.48480232405,9.95830163100717,0.30520692835493,1,2.71527459923355,0.0195982361587457
0.74,0.414283426079125,0.862952357948204,2.80658312329903,2.082,0.0245817010311947,0.011778374099856,2.01126832137398,1.7356287403962,8.62952357948204,2.01215786166658,1639.46489800601,9.83121827831602,0.307474362966252,1,2.71527459923355,0.0393662986077773
0.75,0.416383434193054,0.883981563253449,2.85091026752834,2.122,0.0245817010311947,0.0118766590909091,2.03099249711271,1.79535992255372,8.83981563253449,2.03165024542128,1644.0460750046,9.78729650641516,0.310069935669998,1,2.71527459923355,0.0574658502119642
0.76,0.417828495547705,0.905434212305906,2.89951936047991,2.166,0.0245817010311947,0.0119805817489617,2.04949853771868,1.85568609412142,9.05434212305906,2.05003971831925,1729.72048367504,9.74824920558703,0.312270448905037,1,2.71527459923355,0.0766035994462391
0.77,0.419790082106422,0.927315848369063,2.94577888394745,2.208,0.0245817010311947,0.012075918673608,2.06871112062122,1.91834860784938,9.27315848369063,2.06925313273848,1589.52590832086,9.60787182550711,0.314794791089828,1,2.71527459923355,0.0941602535083749
0.78,0.42112436295942,0.949635434082916,2.99629490074108,2.254,0.0245817010311947,0.0121762605099778,2.08669962151741,1.98160390088034,9.49635434082916,2.08717034889317,1691.67635914847,9.58019720381134,0.316936571846797,1,2.71527459923355,0.112638580931264
0.79,0.422966194371111,0.972399091929259,3.04447560654495,2.298,0.0245817010311947,0.0122684823183993,2.10541729231443,2.04730586317871,9.72399091929259,2.10584414694536,1511.57888373463,9.42970475232802,0.319397892313151,1,2.71527459923355,0.129621574597651
0.8,0.424569355926923,0.995615041298197,3.094707941066,2.344,0.0245817010311947,0.0123611957142857,2.12356795010435,2.11425619234267,9.95615041298197,2.12383126620664,1573.07331167915,9.40387837686786,0.321715347702649,1,2.71527459923355,0.146695095948827
0.81,0.426303184648515,1.01929073747876,3.1448052394179,2.39,0.0245817010311947,0.012450341718946,2.14181317431549,2.18313032998977,10.1929073747876,2.14208047729254,1502.92602549481,9.27034080746391,0.324118875376661,1,2.71527459923355,0.163111668757842
0.82,0.428163423702658,1.04343384386438,3.19477351220644,2.436,0.0245817010311947,0.0125361223430447,2.16016159798151,2.25398571955007,10.4343384386438,2.16042685875187,1406.19518870486,9.1559092006259,0.326606515259275,1,2.71527459923355,0.178908494050062
0.83,0.429800173102661,1.06805302234745,3.24678273960453,2.484,0.0245817010311947,0.0126222466599598,2.17795777444441,2.32617438354046,10.6805302234745,2.17815751799247,1428.37212003485,9.10428593738159,0.328957342700897,1,2.71527459923355,0.19476861167002
0.84,0.431225470724786,1.09315641063189,3.30082228174166,2.534,0.0245817010311947,0.0127084913017751,2.19520546272343,2.39970292423027,10.9315641063189,2.19532729118837,1401.77907670244,9.03477152085382,0.331176996919414,1,2.71527459923355,0.210650887573965
0.85,0.432786008080221,1.11875174602905,3.35472825286293,2.584,0.0245817010311947,0.0127913995938104,2.21257510023388,2.47532225660705,11.1875174602905,2.21249414571538,1460.41645853233,9.02253688647997,0.333485058014552,1,2.71527459923355,0.225918762088975
0.86,0.43447740358108,1.14484777385699,3.40850622646986,2.634,0.0245817010311947,0.0128711614611006,2.23007449955909,2.55309582635545,11.4484777385699,2.22988818132182,1455.90900750503,8.96364797719137,0.335879619337732,1,2.71527459923355,0.240607210626186
0.87,0.435970819558975,1.17145352565936,3.46430507735479,2.686,0.0245817010311947,0.0129509648864905,2.24704491231624,2.63230868484778,11.7145352565936,2.24680170453729,1456.60123033525,8.91309566912217,0.338149643146855,1,2.71527459923355,0.255303312244138
0.88,0.437596891979786,1.19857776159762,3.51997643151992,2.738,0.0245817010311947,0.0130277381708653,2.2641588083754,2.71377039644412,11.9857776159762,2.26391135009792,1413.34542249191,8.82339262077285,0.340507325806176,1,2.71527459923355,0.269441401971522
0.89,0.439351464203472,1.22622957918004,3.57552526975858,2.79,0.0245817010311947,0.0131016506807596,2.28142239198681,2.7975476196579,12.2622957918004,2.28111641730283,1359.09102382079,8.74562313254843,0.342950891593848,1,2.71527459923355,0.28305266929416
0.9,0.440610979133303,1.2544194309462,3.63521538483702,2.846,0.0245817010311947,0.0131782292413066,2.2975149528833,2.88204739978626,12.544194309462,2.29712805225881,1317.21076945674,8.6662124118009,0.345074307337759,1,2.71527459923355,0.297154899894626
0.91,0.44231514964097,1.28315600306384,3.69264925798548,2.9,0.0245817010311947,0.0132492728541882,2.31443518980094,2.96978140749527,12.8315600306384,2.31392122198045,1318.05997146248,8.62406377147707,0.347489272177413,1,2.71527459923355,0.31023784901758
0.92,0.44384523255528,1.31245006564804,3.75208610671384,2.956,0.0245817010311947,0.0133202070172472,2.33086372589146,3.05914225006288,13.1245006564804,2.33035435956812,1339.72615886439,8.57053869673927,0.349792096535203,1,2.71527459923355,0.323300642543118
0.93,0.445211414599517,1.34231224951307,3.81351729889839,3.014,0.0245817010311947,0.0133908966666667,2.34681101942097,3.15015317866102,13.4231224951307,2.34622781050542,1280.82344106175,8.50094164357692,0.351987979679764,1,2.71527459923355,0.336318407960199
0.94,0.446714359501931,1.37275299014005,3.87482262223592,3.072,0.0245817010311947,0.0134589179140905,2.36294449889342,3.24373912639092,13.7275299014005,2.36228859370431,1280.9485175261,8.45543947992844,0.354275053072731,1,2.71527459923355,0.348844777090791
0.95,0.448063892522197,1.40378401118158,3.93811428475392,3.132,0.0245817010311947,0.0135266344557932,2.37861559565143,3.33906254192263,14.0378401118158,2.37786929325264,1262.44668827114,8.39890726039963,0.356460963211812,1,2.71527459923355,0.361315033514204
0.96,0.449551187094486,1.43541665044913,4.00128078470125,3.192,0.0245817010311947,0.0135918060601315,2.39448774988776,3.43708758548535,14.3541665044913,2.39368649979425,1236.70657290252,8.33412828838586,0.358739295661876,1,2.71527459923355,0.373316630128406
0.97,0.450895206475869,1.46766360574058,4.06642601669785,3.254,0.0245817010311947,0.0136566259447005,2.409917680267,3.53694847215863,14.6766360574058,2.40914439395276,1169.05415814423,8.24001821272259,0.360922244672337,1,2.71527459923355,0.385253456221198
0.98,0.452105414691653,1.50053768669812,4.13354228628207,3.318,0.0245817010311947,0.0137209966405544,2.42491904827283,3.63868241912551,15.0053768669812,2.42407529311196,1165.38532797241,8.19973358902623,0.363014959754478,1,2.71527459923355,0.397107562518831
0.99,0.453459092027859,1.53405181605916,4.20053072888307,3.382,0.0245817010311947,0.0137829317913095,2.44014769158244,3.74331299772461,15.3405181605916,2.43925092032562,1182.26133366923,8.16098513064064,0.365204283713707,1,2.71527459923355,0.408513154005321
1,0.454425053244626,1.56822084609281,4.2715708520933,3.45,0.0245817010311947,0.0138462208200522,2.45433269707486,3.84893569879999,15.6822084609281,2.45331352080401,1146.13640685183,8.11215997319444,0.367129775062563,1,2.71527459923355,0.420168067226891
1.01,0.455802924473725,1.60305862577488,4.34039310911949,3.516,0.0245817010311947,0.0139053079755473,2.4694027853559,3.95859743557729,16.0305862577488,2.46829108621822,1150.14130774466,8.07678055315015,0.369334893285757,1,2.71527459923355,0.43104918965027
1.02,0.456811210855318,1.63858166003795,4.41325302474428,3.586,0.0245817010311947,0.013965600125453,2.48346118785504,4.06935395583534,16.3858166003795,2.4823268874065,1137.11412083531,8.02416009285704,0.371286588566469,1,2.71527459923355,0.442152216336772
1.03,0.457722337631341,1.67480602323926,4.48805645733755,3.658,0.0245817010311947,0.0140252082126264,2.4971628271749,4.1822633439617,16.7480602323926,2.49600420173464,1106.17383994303,7.96883686462278,0.373169553270906,1,2.71527459923355,0.45312927029243
1.04,0.458791019237836,1.71174917371003,4.56272474960344,3.73,0.0245817010311947,0.0140825156928437,2.51114675310718,4.29845337969584,17.1174917371003,2.50999753543103,1065.5182605571,7.89607857379352,0.375159420663892,1,2.71527459923355,0.46368265880461
1.05,0.459771365774402,1.74942983419649,4.63933137788638,3.804,0.0245817010311947,0.0141391550459921,2.52480137964435,4.41696285897028,17.4942983419649,2.52344069745686,1114.12656146037,7.90778635775215,0.377086629882753,1,2.71527459923355,0.474113009198423
1.06,0.460434800934273,1.7878682802524,4.7199353050923,3.882,0.0245817010311947,0.0141965189930466,2.53753466501647,4.53677773762386,17.878682802524,2.53612539495736,1099.3979385875,7.86152196545809,0.378790844510832,1,2.71527459923355,0.484676796291527
1.07,0.461268746926411,1.82708533033118,4.80039728148631,3.96,0.0245817010311947,0.0142516237187579,2.55059404256702,4.6601529588043,18.2708533033118,2.54914907538488,1095.36927576093,7.82420038396713,0.380611275107938,1,2.71527459923355,0.494824539257763
1.08,0.461811668182279,1.86710447597471,4.88483823753052,4.042,0.0245817010311947,0.0143072617487015,2.56278368921085,4.78498489708056,18.6710447597471,2.56129262790826,1072.63562864061,7.78100051309657,0.382224422833417,1,2.71527459923355,0.505070492208756
1.09,0.462309289677322,1.90795034361248,4.97118822773816,4.126,0.0245817010311947,0.0143619642960989,2.57473712852695,4.9124705890848,19.0795034361248,2.57316517909467,1077.4440631041,7.75576720713791,0.383801669984356,1,2.71527459923355,0.515144172522413
1.1,0.462770040173162,1.94964999399374,5.05944262400175,4.212,0.0245817010311947,0.0144157094113458,2.58647764398091,5.04272612305232,19.4964999399374,2.58483158813581,1055.6789037717,7.71626632884758,0.385348770385239,1,2.71527459923355,0.525041538096368
1.11,0.462987098600206,1.99223331406648,5.15164439327832,4.302,0.0245817010311947,0.0144696537880548,2.59744694212811,5.17472032962773,19.9223331406648,2.59574226612924,1056.32966147108,7.68557825503395,0.38671794129771,1,2.71527459923355,0.534975598419707
1.12,0.462982257625195,2.03573288888163,5.24777938005577,4.396,0.0245817010311947,0.0145236379690698,2.60768977767585,5.30855984441515,20.3573288888163,2.60600740646544,995.571931039359,7.61626461267308,0.387922727205044,1,2.71527459923355,0.544916988856038
1.13,0.462777494070846,2.08018482377158,5.34783412625928,4.494,0.0245817010311947,0.0145775153392659,2.61725367354914,5.44437137167735,20.8018482377158,2.61547119664946,1019.70093422956,7.61543193444234,0.388977065230451,1,2.71527459923355,0.554838709677419
1.14,0.462596231371328,2.12562952831095,5.44975920530636,4.594,0.0245817010311947,0.0146301232752992,2.62675096798032,5.58349942105834,21.2562952831095,2.62489352402086,1026.88680381519,7.59586474936439,0.39004099965394,1,2.71527459923355,0.564526659412405
1.15,0.462053443691523,2.17211305713531,5.55761992073183,4.7,0.0245817010311947,0.0146834440650925,2.63510397841546,5.72374375842544,21.7211305713531,2.63315892835886,1013.66780652413,7.57425169143441,0.390835121529737,1,2.71527459923355,0.574345883854499
