year,month,day,labileC,celluloseC,ligninC,labileN,celluloseN,ligninN,labileP,celluloseP,ligninP,uptake
2012,4,26,4.591522391,0.108886277,9.382677817,0.222506735,5.988943165,0.142025566,0.010329634,0.000244964,0.021108387,9.61E-05
2012,4,27,4.591522391,0.108886519,9.382677817,0.222507188,5.988943165,0.142025929,0.010329634,0.000244964,0.021108387,0.000103207
2012,4,28,4.591522391,0.108886776,9.382677817,0.222507764,5.988943165,0.142026201,0.010329634,0.000244965,0.021108387,0.000102601
2012,4,29,4.591522391,0.108887003,9.382677817,0.222508217,5.988943165,0.142026503,0.010329634,0.000244965,0.021108387,0.000104297
2012,4,30,4.591522391,0.108887214,9.382677817,0.222508641,5.988943165,0.142026805,0.010329634,0.000244966,0.021108387,0.000102959
2012,5,1,4.591522391,0.108887441,9.382677817,0.222509094,5.988943165,0.142027123,0.010329634,0.000244966,0.021108387,0.000101545
2012,5,2,4.591522391,0.108887713,9.382677817,0.222509714,5.988943165,0.142027425,0.010329634,0.000244967,0.021108387,9.99E-05
2012,5,3,4.591522391,0.108887939,9.382677817,0.222510137,5.988943165,0.142027743,0.010329634,0.000244967,0.021108387,0.000109576
2012,5,4,4.591522391,0.108888151,9.382677817,0.22251059,5.988943165,0.14202806,0.010329634,0.000244968,0.021108387,0.000110365
2012,5,5,4.591522391,0.108888408,9.382677817,0.222511028,5.988943165,0.142028348,0.010329634,0.000244968,0.021108387,0.000105098
2012,5,6,4.591522391,0.108888635,9.382677817,0.222511467,5.988943165,0.14202865,0.010329634,0.000244969,0.021108387,0.00010236
2012,5,7,4.591522391,0.108888846,9.382677817,0.222512072,5.988943165,0.142028937,0.010329634,0.000244969,0.021108387,9.97E-05
2012,5,8,4.591522391,0.108889089,9.382677817,0.222512496,5.988943165,0.14202927,0.010329634,0.00024497,0.021108387,8.94E-05
2012,5,9,4.591522391,0.108889361,9.382677817,0.222512963,5.988943165,0.142029541,0.010329634,0.00024497,0.021108387,0.000108228
2012,5,10,4.591522391,0.108889557,9.382677817,0.222513401,5.988943165,0.142029844,0.010329634,0.000244971,0.021108387,0.00011299
2012,5,11,4.591522391,0.108889784,9.382677817,0.222513992,5.988943165,0.142030207,0.010329634,0.000244971,0.021108387,0.000106798
2012,5,12,4.591522391,0.108890025,9.382677817,0.222514445,5.988943165,0.142030449,0.010329634,0.000244972,0.021108387,0.000100793
2012,5,13,4.591522391,0.108890268,9.382677817,0.222514869,5.988943165,0.142030796,0.010329634,0.000244972,0.021108387,9.63E-05
2012,5,14,4.591522391,0.108890494,9.382677817,0.222515322,5.988943165,0.142031099,0.010329634,0.000244973,0.021108387,8.79E-05
2012,5,15,4.591522391,0.108890721,9.382677817,0.222515913,5.988943165,0.142031371,0.010329634,0.000244974,0.021108387,0.000110378
2012,5,16,4.591522391,0.108890978,9.382677817,0.22251638,5.988943165,0.142031673,0.010329634,0.000244974,0.021108387,0.000114428
2012,5,17,4.591522391,0.108891175,9.382677817,0.222516804,5.988943165,0.142031975,0.010329634,0.000244975,0.021108387,0.000112057
2012,5,18,4.591522391,0.108891416,9.382677817,0.222517256,5.988943165,0.142032278,0.010329634,0.000244975,0.021108387,0.000104319
2012,5,19,4.591522391,0.108891689,9.382677817,0.222517833,5.988943165,0.142032611,0.010329634,0.000244976,0.021108387,9.84E-05
2012,5,20,4.591522391,0.108891916,9.382677817,0.222518133,5.988943165,0.142032928,0.010329634,0.000244976,0.021108387,0.000102176
2012,5,21,4.591522391,0.108892127,9.382677817,0.222518724,5.988943165,0.1420332,0.010329634,0.000244977,0.021108387,0.000101042
2012,5,22,4.591522391,0.108892354,9.382677817,0.222519191,5.988943165,0.142033517,0.010329634,0.000244977,0.021108387,0.00011614
2012,5,23,4.591522391,0.108892611,9.382677817,0.22251963,5.988943165,0.14203382,0.010329634,0.000244978,0.021108387,0.000111418
2012,5,24,4.591522391,0.108892837,9.382677817,0.222520053,5.988943165,0.142034152,0.010329634,0.000244978,0.021108387,0.000110898
2012,5,25,4.591522391,0.108893049,9.382677817,0.222520659,5.988943165,0.14203444,0.010329634,0.000244979,0.021108387,0.000106146
2012,5,26,4.591522391,0.108893321,9.382677817,0.222521112,5.988943165,0.142034712,0.010329634,0.000244979,0.021108387,0.000100352
2012,5,27,4.591522391,0.108893533,9.382677817,0.22252155,5.988943165,0.142035044,0.010329634,0.00024498,0.021108387,8.95E-05
2012,5,28,4.591522391,0.108893744,9.382677817,0.222522003,5.988943165,0.142035331,0.010329634,0.00024498,0.021108387,0.000100934
2012,5,29,4.591522391,0.108893971,9.382677817,0.222522579,5.988943165,0.142035633,0.010329634,0.000244981,0.021108387,0.000102727
2012,5,30,4.591522391,0.108894259,9.382677817,0.222523032,5.988943165,0.142035952,0.010329634,0.000244981,0.021108387,0.000113287
2012,5,31,4.591522391,0.10889447,9.382677817,0.22252347,5.988943165,0.142036223,0.010329634,0.000244982,0.021108387,0.000108267
2012,6,1,4.591522391,0.108894697,9.382677817,0.222523908,5.988943165,0.142036571,0.010329634,0.000244982,0.021108387,0.00012466
2012,6,2,4.591522391,0.108894954,9.382677817,0.222524376,5.988943165,0.142036873,0.010329634,0.000244983,0.021108387,0.000133545
2012,6,3,4.591522391,0.108895181,9.382677817,0.222524952,5.988943165,0.14203716,0.010329634,0.000244984,0.021108387,0.000129215
2012,6,4,4.591522391,0.108895407,9.382677817,0.22252539,5.988943165,0.142037494,0.010329634,0.000244984,0.021108387,0.000123446
2012,6,5,4.591522391,0.108895604,9.382677817,0.222525828,5.988943165,0.142037811,0.010329634,0.000244984,0.021108387,0.00012514
2012,6,6,4.591522391,0.108895891,9.382677817,0.222526281,5.988943165,0.142038098,0.010329634,0.000244985,0.021108387,0.000120522
2012,6,7,4.591522391,0.108896102,9.382677817,0.222526749,5.988943165,0.1420384,0.010329634,0.000244986,0.021108387,0.000120047
2012,6,8,4.591522391,0.108896329,9.382677817,0.22252731,5.988943165,0.142038672,0.010329634,0.000244986,0.021108387,0.000113651
2012,6,9,4.591522391,0.108896602,9.382677817,0.222527778,5.988943165,0.142039004,0.010329634,0.000244987,0.021108387,0.000106874
2012,6,10,4.591522391,0.108896813,9.382677817,0.222528201,5.988943165,0.142039307,0.010329634,0.000244987,0.021108387,0.000101615
2012,6,11,4.591522391,0.10889704,9.382677817,0.222528792,5.988943165,0.142039594,0.010329634,0.000244988,0.021108387,9.79E-05
2012,6,12,4.591522391,0.108897252,9.382677817,0.222529245,5.988943165,0.142039912,0.010329634,0.000244988,0.021108387,9.10E-05
2012,6,13,4.591522391,0.108897524,9.382677817,0.222529683,5.988943165,0.142040214,0.010329634,0.000244989,0.021108387,0.000108511
2012,6,14,4.591522391,0.10889772,9.382677817,0.222530136,5.988943165,0.142040531,0.010329634,0.000244989,0.021108387,0.000105382
2012,6,15,4.591522391,0.108897962,9.382677817,0.222530742,5.988943165,0.142040834,0.010329634,0.00024499,0.021108387,0.000101811
2012,6,16,4.591522391,0.108898234,9.382677817,0.222531012,5.988943165,0.142041121,0.010329634,0.00024499,0.021108387,9.76E-05
2012,6,17,4.591522391,0.108898446,9.382677817,0.222531618,5.988943165,0.142041454,0.010329634,0.000244991,0.021108387,9.42E-05
2012,6,18,4.591522391,0.108898642,9.382677817,0.222532056,5.988943165,0.142041756,0.010329634,0.000244991,0.021108387,9.56E-05
2012,6,19,4.591522391,0.108898899,9.382677817,0.222532509,5.988943165,0.142042043,0.010329634,0.000244992,0.021108387,9.11E-05
2012,6,20,4.591522391,0.108899172,9.382677817,0.222532932,5.988943165,0.142042376,0.010329634,0.000244993,0.021108387,8.70E-05
2012,6,21,4.591522391,0.108899383,9.382677817,0.222533538,5.988943165,0.142042663,0.010329634,0.000244993,0.021108387,8.39E-05
2012,6,22,4.591522391,0.108899595,9.382677817,0.222533991,5.988943165,0.142042981,0.010329634,0.000244993,0.021108387,8.33E-05
2012,6,23,4.591522391,0.108899852,9.382677817,0.222534429,5.988943165,0.142043268,0.010329634,0.000244994,0.021108387,7.92E-05
2012,6,24,4.591522391,0.108900079,9.382677817,0.222534853,5.988943165,0.142043539,0.010329634,0.000244995,0.021108387,7.58E-05
2012,6,25,4.591522391,0.10890032,9.382677817,0.222535458,5.988943165,0.142043903,0.010329634,0.000244995,0.021108387,7.31E-05
2012,6,26,4.591522391,0.108900517,9.382677817,0.222535926,5.988943165,0.142044235,0.010329634,0.000244996,0.021108387,7.05E-05
2012,6,27,4.591522391,0.108900804,9.382677817,0.222536364,5.988943165,0.142044492,0.010329634,0.000244996,0.021108387,6.80E-05
2012,6,28,4.591522391,0.108900985,9.382677817,0.222536817,5.988943165,0.142044825,0.010329634,0.000244997,0.021108387,6.54E-05
2012,6,29,4.591522391,0.108901242,9.382677817,0.222537393,5.988943165,0.142045112,0.010329634,0.000244997,0.021108387,5.12E-05
2012,6,30,4.591522391,0.108901499,9.382677817,0.222537846,5.988943165,0.142045399,0.010329634,0.000244998,0.021108387,7.10E-05
2012,7,1,4.591522391,0.108901726,9.382677817,0.222538284,5.988943165,0.142045716,0.010329634,0.000244998,0.021108387,7.11E-05
2012,7,2,4.591522391,0.108901938,9.382677817,0.222538737,5.988943165,0.142046034,0.010329634,0.000244999,0.021108387,6.53E-05
2012,7,3,4.591522391,0.108902165,9.382677817,0.22253919,5.988943165,0.142046306,0.010329634,0.000244999,0.021108387,7.17E-05
2012,7,4,4.591522391,0.108902437,9.382677817,0.222539766,5.988943165,0.142046654,0.010329634,0.000245,0.021108387,6.85E-05
2012,7,5,4.591522391,0.108902633,9.382677817,0.222540219,5.988943165,0.142046941,0.010329634,0.000245,0.021108387,6.59E-05
2012,7,6,4.591522391,0.10890286,9.382677817,0.222540643,5.988943165,0.142047258,0.010329634,0.000245001,0.021108387,6.38E-05
2012,7,7,4.591522391,0.108903132,9.382677817,0.222541095,5.988943165,0.142047576,0.010329634,0.000245001,0.021108387,6.19E-05
2012,7,8,4.591522391,0.108903359,9.382677817,0.222541701,5.988943165,0.142047848,0.010329634,0.000245002,0.021108387,6.00E-05
2012,7,9,4.591522391,0.108903585,9.382677817,0.222542139,5.988943165,0.142048151,0.010329634,0.000245002,0.021108387,5.22E-05
2012,7,10,4.591522391,0.108903797,9.382677817,0.222542592,5.988943165,0.142048453,0.010329634,0.000245003,0.021108387,6.31E-05
2012,7,11,4.591522391,0.108904069,9.382677817,0.222543016,5.988943165,0.14204877,0.010329634,0.000245004,0.021108387,6.16E-05
2012,7,12,4.591522391,0.108904266,9.382677817,0.222543607,5.988943165,0.142049072,0.010329634,0.000245004,0.021108387,5.99E-05
2012,7,13,4.591522391,0.108904523,9.382677817,0.222544074,5.988943165,0.142049375,0.010329634,0.000245005,0.021108387,5.86E-05
2012,7,14,4.591522391,0.10890478,9.382677817,0.222544498,5.988943165,0.142049677,0.010329634,0.000245005,0.021108387,5.64E-05
