year,month,day,hour,PAR
2015,4,3,20,0
2015,4,3,21,0
2015,4,3,22,0
2015,4,3,23,0
2015,4,4,0,0
2015,4,4,1,0
2015,4,4,2,0
2015,4,4,3,0
2015,4,4,4,0.154460522
2015,4,4,5,14.92563817
2015,4,4,6,188.4211125
2015,4,4,7,165.3136148
2015,4,4,8,76.61705136
2015,4,4,9,642.9298333
2015,4,4,10,888.8174553
2015,4,4,11,567.6846413
2015,4,4,12,1278.988172
2015,4,4,13,761.2150534
2015,4,4,14,1130.053708
2015,4,4,15,396.6262858
2015,4,4,16,346.431795
2015,4,4,17,101.7442824
2015,4,4,18,5.619351398
2015,4,4,19,6.161667807
2015,4,4,20,0
2015,4,4,21,0
2015,4,4,22,0
2015,4,4,23,0
2015,4,5,0,0
2015,4,5,1,0
2015,4,5,2,0
2015,4,5,3,0
2015,4,5,4,0.25710891
2015,4,5,5,31.46167292
2015,4,5,6,179.6399519
2015,4,5,7,54.99883961
2015,4,5,8,90.14126554
2015,4,5,9,1089.67064
2015,4,5,10,461.0675219
2015,4,5,11,410.7793438
2015,4,5,12,843.5469832
2015,4,5,13,1586.335152
2015,4,5,14,723.2523241
2015,4,5,15,621.2790003
2015,4,5,16,379.2021113
2015,4,5,17,30.07494926
2015,4,5,18,35.67207062
2015,4,5,19,6.643673895
2015,4,5,20,0
2015,4,5,21,0
2015,4,5,22,0
2015,4,5,23,0
2015,4,6,0,0
2015,4,6,1,0
2015,4,6,2,0
2015,4,6,3,0
2015,4,6,4,0.811441626
2015,4,6,5,2.514912078
2015,4,6,6,126.798507
2015,4,6,7,205.0702149
2015,4,6,8,144.2938382
2015,4,6,9,226.1718495
2015,4,6,10,898.8997529
2015,4,6,11,470.2565886
2015,4,6,12,1279.640033
2015,4,6,13,571.0073305
2015,4,6,14,858.3256082
2015,4,6,15,610.7941957
2015,4,6,16,594.4005642
2015,4,6,17,337.2829502
2015,4,6,18,63.46463147
2015,4,6,19,0.686116496
2015,4,6,20,0
2015,4,6,21,0
2015,4,6,22,0
2015,4,6,23,0
2015,4,7,0,0
2015,4,7,1,0
2015,4,7,2,0
2015,4,7,3,0
2015,4,7,4,0.477597748
2015,4,7,5,27.50152333
2015,4,7,6,200.6178944
2015,4,7,7,128.7901534
2015,4,7,8,393.2237112
2015,4,7,9,496.6140156
2015,4,7,10,713.1685098
2015,4,7,11,612.3060974
2015,4,7,12,824.613281
2015,4,7,13,2115.637403
2015,4,7,14,1034.813446
2015,4,7,15,665.1692397
2015,4,7,16,638.8986571
2015,4,7,17,146.0726792
2015,4,7,18,0.363471947
2015,4,7,19,12.46179298
2015,4,7,20,0
2015,4,7,21,0
2015,4,7,22,0
2015,4,7,23,0
2015,4,8,0,0
2015,4,8,1,0
2015,4,8,2,0
2015,4,8,3,0
2015,4,8,4,0.082223043
2015,4,8,5,6.879755108
2015,4,8,6,26.13265319
2015,4,8,7,2.52454227
2015,4,8,8,54.97691162
2015,4,8,9,22.20816125
2015,4,8,10,152.8177608
2015,4,8,11,151.5135042
2015,4,8,12,156.4946341
2015,4,8,13,109.1445317
2015,4,8,14,199.215838
2015,4,8,15,118.5986805
2015,4,8,16,12.11124636
2015,4,8,17,26.08615377
2015,4,8,18,9.399591557
2015,4,8,19,1.07304192
2015,4,8,20,0
2015,4,8,21,0
2015,4,8,22,0
2015,4,8,23,0
2015,4,9,0,0
2015,4,9,1,0
2015,4,9,2,0
2015,4,9,3,0
2015,4,9,4,0.01110466
2015,4,9,5,2.054837122
2015,4,9,6,11.1136123
2015,4,9,7,38.01159639
2015,4,9,8,22.93331581
2015,4,9,9,68.89269135
2015,4,9,10,100.2493997
2015,4,9,11,95.48502132
2015,4,9,12,74.53667443
2015,4,9,13,194.4169686
2015,4,9,14,100.639343
2015,4,9,15,62.45836465
2015,4,9,16,26.42608567
2015,4,9,17,24.30022373
2015,4,9,18,7.180516857
2015,4,9,19,0.709050082
2015,4,9,20,0
2015,4,9,21,0
2015,4,9,22,0
2015,4,9,23,0
2015,4,10,0,0
2015,4,10,1,0
2015,4,10,2,0
2015,4,10,3,0
2015,4,10,4,0.435838885
2015,4,10,5,23.17377858
2015,4,10,6,36.70945701
2015,4,10,7,238.7825615
2015,4,10,8,401.6603242
2015,4,10,9,574.3011344
2015,4,10,10,462.2497761
2015,4,10,11,846.4570336
2015,4,10,12,989.9855004
2015,4,10,13,634.4159433
2015,4,10,14,1022.204751
2015,4,10,15,602.6554885
2015,4,10,16,524.3305113
2015,4,10,17,235.1247219
2015,4,10,18,40.45180129
2015,4,10,19,0.586366667
2015,4,10,20,0
2015,4,10,21,0
2015,4,10,22,0
2015,4,10,23,0
2015,4,11,0,0
2015,4,11,1,0
2015,4,11,2,0
2015,4,11,3,0
2015,4,11,4,0.030353941
2015,4,11,5,33.20613857
2015,4,11,6,177.4416122
2015,4,11,7,36.21950181
2015,4,11,8,260.3862119
2015,4,11,9,552.59257
2015,4,11,10,246.8216713
2015,4,11,11,765.9916843
2015,4,11,12,1236.804954
2015,4,11,13,1973.408868
2015,4,11,14,943.1228811
2015,4,11,15,293.0899113
2015,4,11,16,476.6008184
2015,4,11,17,69.36676811
2015,4,11,18,66.42464862
2015,4,11,19,7.048495878
2015,4,11,20,0
2015,4,11,21,0
2015,4,11,22,0
2015,4,11,23,0
2015,4,12,0,0
2015,4,12,1,0
2015,4,12,2,0
2015,4,12,3,0
2015,4,12,4,0.393750001
2015,4,12,5,13.27677173
2015,4,12,6,74.89577874
2015,4,12,7,93.29145369
2015,4,12,8,227.4299968
2015,4,12,9,558.7374312
2015,4,12,10,1078.493723
2015,4,12,11,979.3218159
2015,4,12,12,909.8466198
2015,4,12,13,507.5354953
2015,4,12,14,1095.986478
2015,4,12,15,481.0978704
2015,4,12,16,303.2419639
2015,4,12,17,196.3557269
2015,4,12,18,11.2189603
2015,4,12,19,7.617434021
2015,4,12,20,0
2015,4,12,21,0
2015,4,12,22,0
2015,4,12,23,0
2015,4,13,0,0
2015,4,13,1,0
2015,4,13,2,0
2015,4,13,3,0
2015,4,13,4,0.058696374
2015,4,13,5,39.33416964
2015,4,13,6,96.72399538
2015,4,13,7,27.37651983
2015,4,13,8,162.232915
2015,4,13,9,655.044096
2015,4,13,10,671.5851453
2015,4,13,11,398.9206769
2015,4,13,12,427.2244443
2015,4,13,13,2473.318314
2015,4,13,14,517.2058378
2015,4,13,15,707.449957
2015,4,13,16,587.1919347
2015,4,13,17,185.9703608
2015,4,13,18,144.8842443
2015,4,13,19,6.887921891
2015,4,13,20,0
2015,4,13,21,0
2015,4,13,22,0
2015,4,13,23,0
2015,4,14,0,0
2015,4,14,1,0
2015,4,14,2,0
2015,4,14,3,0
2015,4,14,4,0.23862168
2015,4,14,5,16.14526527
2015,4,14,6,4.569361208
2015,4,14,7,50.443577
2015,4,14,8,475.3842889
2015,4,14,9,463.745856
2015,4,14,10,521.7846835
2015,4,14,11,1075.07853
2015,4,14,12,1038.401535
2015,4,14,13,1365.785886
2015,4,14,14,790.2245333
2015,4,14,15,638.6794805
2015,4,14,16,109.5613146
2015,4,14,17,109.0394129
2015,4,14,18,52.89893391
2015,4,14,19,9.049872252
2015,4,14,20,0
2015,4,14,21,0
2015,4,14,22,0
2015,4,14,23,0
2015,4,15,0,0
2015,4,15,1,0
2015,4,15,2,0
2015,4,15,3,0
2015,4,15,4,0.147926275
2015,4,15,5,1.198828213
2015,4,15,6,36.12802509
2015,4,15,7,321.2458363
2015,4,15,8,321.4204546
2015,4,15,9,231.1573382
2015,4,15,10,882.3674116
2015,4,15,11,472.2350176
2015,4,15,12,1286.398204
2015,4,15,13,216.056032
2015,4,15,14,1032.357291
2015,4,15,15,624.9274178
2015,4,15,16,162.6646014
2015,4,15,17,224.6811689
2015,4,15,18,151.0686633
2015,4,15,19,7.886140549
2015,4,15,20,0
2015,4,15,21,0
2015,4,15,22,0
2015,4,15,23,0
2015,4,16,0,0
2015,4,16,1,0
2015,4,16,2,0
2015,4,16,3,0
2015,4,16,4,0.114076869
2015,4,16,5,44.78498865
2015,4,16,6,61.78971649
2015,4,16,7,33.86831808
2015,4,16,8,470.8505361
2015,4,16,9,389.104515
2015,4,16,10,192.9657008
2015,4,16,11,1070.935593
2015,4,16,12,807.8586687
2015,4,16,13,1545.898475
2015,4,16,14,968.5809754
2015,4,16,15,468.5715013
2015,4,16,16,496.2451808
2015,4,16,17,175.1603024
2015,4,16,18,136.7692139
2015,4,16,19,6.414222708
2015,4,16,20,0
2015,4,16,21,0
2015,4,16,22,0
2015,4,16,23,0
2015,4,17,0,0
2015,4,17,1,0
2015,4,17,2,0
2015,4,17,3,0
2015,4,17,4,0.258494183
2015,4,17,5,31.13811466
2015,4,17,6,203.4967173
2015,4,17,7,50.05513104
2015,4,17,8,293.4880629
2015,4,17,9,626.919372
2015,4,17,10,437.3834454
2015,4,17,11,840.5293838
2015,4,17,12,1267.285716
2015,4,17,13,1182.326496
2015,4,17,14,884.9934208
2015,4,17,15,802.7268493
2015,4,17,16,435.3001839
2015,4,17,17,163.789208
2015,4,17,18,16.59969082
2015,4,17,19,2.080348477
2015,4,17,20,0
2015,4,17,21,0
2015,4,17,22,0
2015,4,17,23,0
2015,4,18,0,0
2015,4,18,1,0
2015,4,18,2,0
2015,4,18,3,0
2015,4,18,4,1.154701428
2015,4,18,5,13.62438074
2015,4,18,6,188.3918196
2015,4,18,7,167.9978981
2015,4,18,8,404.3292998
2015,4,18,9,179.8271086
2015,4,18,10,656.9480343
2015,4,18,11,878.6776078
2015,4,18,12,790.7524532
2015,4,18,13,849.1239944
2015,4,18,14,698.114824
2015,4,18,15,559.8798776
2015,4,18,16,447.1893021
2015,4,18,17,135.5586925
2015,4,18,18,52.38682234
2015,4,18,19,6.949180672
2015,4,18,20,0
2015,4,18,21,0
2015,4,18,22,0
2015,4,18,23,0
2015,4,19,0,0
2015,4,19,1,0
2015,4,19,2,0
2015,4,19,3,0
2015,4,19,4,0.19579324
2015,4,19,5,27.8558856
2015,4,19,6,126.6843664
2015,4,19,7,96.01105704
2015,4,19,8,209.4541347
2015,4,19,9,690.2042799
2015,4,19,10,699.0483775
2015,4,19,11,864.8042062
2015,4,19,12,130.8181909
2015,4,19,13,1161.23341
2015,4,19,14,598.0897224
2015,4,19,15,432.9752516
2015,4,19,16,524.5096998
2015,4,19,17,294.5920233
2015,4,19,18,27.51305367
2015,4,19,19,13.33474704
2015,4,19,20,0
2015,4,19,21,0
2015,4,19,22,0
2015,4,19,23,0
2015,4,20,0,0
2015,4,20,1,0
2015,4,20,2,0
2015,4,20,3,0
2015,4,20,4,0.20820705
2015,4,20,5,31.85048843
2015,4,20,6,82.5813644
2015,4,20,7,207.7491167
2015,4,20,8,812.427382
2015,4,20,9,323.3094457
2015,4,20,10,918.0925474
2015,4,20,11,889.6336801
2015,4,20,12,1113.252121
2015,4,20,13,1852.352957
2015,4,20,14,1080.020804
2015,4,20,15,476.4103808
2015,4,20,16,347.2763775
2015,4,20,17,93.46083688
2015,4,20,18,113.8570441
2015,4,20,19,9.489522278
2015,4,20,20,0
2015,4,20,21,0
2015,4,20,22,0
2015,4,20,23,0
2015,4,21,0,0
2015,4,21,1,0
2015,4,21,2,0
2015,4,21,3,0
2015,4,21,4,0.653225617
2015,4,21,5,27.4843699
2015,4,21,6,71.49825707
2015,4,21,7,5.282396916
2015,4,21,8,221.8415345
2015,4,21,9,373.5801117
2015,4,21,10,720.4021983
2015,4,21,11,617.4190812
2015,4,21,12,670.1964712
2015,4,21,13,1838.665531
2015,4,21,14,1128.466019
2015,4,21,15,488.1041052
2015,4,21,16,349.9954739
2015,4,21,17,235.078578
2015,4,21,18,44.956619
2015,4,21,19,2.687169433
2015,4,21,20,0
2015,4,21,21,0
2015,4,21,22,0
2015,4,21,23,0
2015,4,22,0,0
2015,4,22,1,0
2015,4,22,2,0
2015,4,22,3,0
2015,4,22,4,0.864051058
2015,4,22,5,23.4488379
2015,4,22,6,57.0357146
2015,4,22,7,45.39040359
2015,4,22,8,144.6383544
2015,4,22,9,650.9361431
2015,4,22,10,598.3396163
2015,4,22,11,501.437635
2015,4,22,12,1025.530173
2015,4,22,13,2921.111296
2015,4,22,14,910.5566063
2015,4,22,15,636.9863068
2015,4,22,16,728.6803728
2015,4,22,17,89.08293971
2015,4,22,18,157.5054073
2015,4,22,19,3.459422411
2015,4,22,20,0
2015,4,22,21,0
2015,4,22,22,0
2015,4,22,23,0
2015,4,23,0,0
2015,4,23,1,0
2015,4,23,2,0
2015,4,23,3,0
2015,4,23,4,0.315540074
2015,4,23,5,23.3629151
2015,4,23,6,142.8945235
2015,4,23,7,218.0434658
2015,4,23,8,449.9439111
2015,4,23,9,331.3665454
2015,4,23,10,1038.093811
2015,4,23,11,641.5729561
2015,4,23,12,1122.057056
2015,4,23,13,873.2728158
2015,4,23,14,1236.950414
2015,4,23,15,568.0240072
2015,4,23,16,329.1453021
2015,4,23,17,213.425378
2015,4,23,18,76.03541731
2015,4,23,19,5.496455929
2015,4,23,20,0
2015,4,23,21,0
2015,4,23,22,0
2015,4,23,23,0
2015,4,24,0,0
2015,4,24,1,0
2015,4,24,2,0
2015,4,24,3,0
2015,4,24,4,0.284260407
2015,4,24,5,21.21641559
2015,4,24,6,71.76618432
2015,4,24,7,215.0780021
2015,4,24,8,382.6821633
2015,4,24,9,549.1165452
2015,4,24,10,605.3850715
2015,4,24,11,910.2005798
2015,4,24,12,1105.550422
2015,4,24,13,895.6734316
2015,4,24,14,1042.195583
2015,4,24,15,568.4085132
2015,4,24,16,402.2037111
2015,4,24,17,162.6126847
2015,4,24,18,29.79855254
2015,4,24,19,1.116767726
2015,4,24,20,0
2015,4,24,21,0
2015,4,24,22,0
2015,4,24,23,0
2015,4,25,0,0
2015,4,25,1,0
2015,4,25,2,0
2015,4,25,3,0
2015,4,25,4,0.530550885
2015,4,25,5,2.062291197
2015,4,25,6,30.98756924
2015,4,25,7,231.3291651
2015,4,25,8,794.4189379
2015,4,25,9,102.3093511
2015,4,25,10,941.2546416
2015,4,25,11,474.7620672
2015,4,25,12,768.4723002
2015,4,25,13,2245.549045
2015,4,25,14,1031.901439
2015,4,25,15,522.2368092
2015,4,25,16,540.7185294
2015,4,25,17,94.59292493
2015,4,25,18,47.01763939
2015,4,25,19,2.02614802
2015,4,25,20,0
2015,4,25,21,0
2015,4,25,22,0
2015,4,25,23,0
2015,4,26,0,0
2015,4,26,1,0
2015,4,26,2,0
2015,4,26,3,0
2015,4,26,4,0.321554223
2015,4,26,5,13.71399929
2015,4,26,6,167.1954787
2015,4,26,7,115.0040165
2015,4,26,8,148.7803311
2015,4,26,9,121.912987
2015,4,26,10,593.4557556
2015,4,26,11,880.5734372
2015,4,26,12,785.0690886
2015,4,26,13,521.9084325
2015,4,26,14,675.3951345
2015,4,26,15,729.4823758
2015,4,26,16,363.5353737
2015,4,26,17,142.2100714
2015,4,26,18,49.37366025
2015,4,26,19,4.436561124
2015,4,26,20,0
2015,4,26,21,0
2015,4,26,22,0
2015,4,26,23,0
2015,4,27,0,0
2015,4,27,1,0
2015,4,27,2,0
2015,4,27,3,0
2015,4,27,4,0.902700927
2015,4,27,5,6.324186728
2015,4,27,6,36.6208224
2015,4,27,7,117.8228421
2015,4,27,8,271.8234304
2015,4,27,9,172.0693029
2015,4,27,10,456.4722346
2015,4,27,11,906.9496668
2015,4,27,12,1197.66195
2015,4,27,13,821.4460477
2015,4,27,14,676.9902525
2015,4,27,15,686.0967916
2015,4,27,16,383.8272568
2015,4,27,17,254.8332947
2015,4,27,18,69.62891159
2015,4,27,19,9.094258868
2015,4,27,20,0
2015,4,27,21,0
2015,4,27,22,0
2015,4,27,23,0
2015,4,28,0,0
2015,4,28,1,0
2015,4,28,2,0
2015,4,28,3,0
2015,4,28,4,0.222225921
2015,4,28,5,1.091241057
2015,4,28,6,47.874512
2015,4,28,7,119.753385
2015,4,28,8,218.1397659
2015,4,28,9,225.3624297
2015,4,28,10,128.7494656
2015,4,28,11,883.8814673
2015,4,28,12,1135.624378
2015,4,28,13,693.1761982
2015,4,28,14,1280.947168
2015,4,28,15,779.1290642
2015,4,28,16,369.2411925
2015,4,28,17,206.2470129
2015,4,28,18,124.632682
2015,4,28,19,8.654716414
2015,4,28,20,0
2015,4,28,21,0
2015,4,28,22,0
2015,4,28,23,0
2015,4,29,0,0
2015,4,29,1,0
2015,4,29,2,0
2015,4,29,3,0
2015,4,29,4,0.894647908
2015,4,29,5,33.72414701
2015,4,29,6,196.6187902
2015,4,29,7,112.9363807
2015,4,29,8,361.131284
2015,4,29,9,636.0337571
2015,4,29,10,67.676106
2015,4,29,11,835.4718751
2015,4,29,12,1113.908476
2015,4,29,13,1430.973131
2015,4,29,14,711.6500622
2015,4,29,15,800.3293092
2015,4,29,16,383.0169378
2015,4,29,17,235.6157942
2015,4,29,18,84.07128585
2015,4,29,19,5.22546529
2015,4,29,20,0
2015,4,29,21,0
2015,4,29,22,0
2015,4,29,23,0
2015,4,30,0,0
2015,4,30,1,0
2015,4,30,2,0
2015,4,30,3,0
2015,4,30,4,0.552541223
2015,4,30,5,46.20707404
2015,4,30,6,45.97736892
2015,4,30,7,102.1923939
2015,4,30,8,330.3371415
2015,4,30,9,379.5118906
2015,4,30,10,897.8338199
2015,4,30,11,826.1019206
2015,4,30,12,807.2598834
2015,4,30,13,1167.148746
2015,4,30,14,1193.510784
2015,4,30,15,637.3702945
2015,4,30,16,227.5573024
2015,4,30,17,311.6115815
2015,4,30,18,44.75422096
2015,4,30,19,2.838177271
2015,4,30,20,0
2015,4,30,21,0
2015,4,30,22,0
2015,4,30,23,0
2015,5,1,0,0
2015,5,1,1,0
2015,5,1,2,0
2015,5,1,3,0
2015,5,1,4,0.163273317
2015,5,1,5,43.95442175
2015,5,1,6,87.52089724
2015,5,1,7,100.0699668
2015,5,1,8,190.9735037
2015,5,1,9,322.770075
2015,5,1,10,315.7642748
2015,5,1,11,390.6086666
2015,5,1,12,416.0996393
2015,5,1,13,375.3359655
2015,5,1,14,310.0510097
2015,5,1,15,243.9989021
2015,5,1,16,115.5098963
2015,5,1,17,129.2469909
2015,5,1,18,21.80773289
2015,5,1,19,0.046403312
2015,5,1,20,0
2015,5,1,21,0
2015,5,1,22,0
2015,5,1,23,0
2015,5,2,0,0
2015,5,2,1,0
2015,5,2,2,0
2015,5,2,3,0
2015,5,2,4,2.036077894
2015,5,2,5,55.92449459
2015,5,2,6,75.9845088
2015,5,2,7,599.2239492
2015,5,2,8,687.9635512
2015,5,2,9,524.7762663
2015,5,2,10,782.481023
2015,5,2,11,749.8091966
2015,5,2,12,1113.612972
2015,5,2,13,517.3073804
2015,5,2,14,814.8257359
2015,5,2,15,434.4412466
2015,5,2,16,635.6722027
2015,5,2,17,266.1706035
2015,5,2,18,90.41386155
2015,5,2,19,3.695680776
2015,5,2,20,0
2015,5,2,21,0
2015,5,2,22,0
2015,5,2,23,0
2015,5,3,0,0
2015,5,3,1,0
2015,5,3,2,0
2015,5,3,3,0
2015,5,3,4,4.044764166
2015,5,3,5,117.2785811
2015,5,3,6,136.6934766
2015,5,3,7,238.2986728
2015,5,3,8,435.8385614
2015,5,3,9,756.0005425
2015,5,3,10,401.3331363
2015,5,3,11,705.0170151
2015,5,3,12,637.3692163
2015,5,3,13,1190.592948
2015,5,3,14,331.1203678
2015,5,3,15,390.086815
2015,5,3,16,180.0158725
2015,5,3,17,457.1595025
2015,5,3,18,83.9162754
2015,5,3,19,5.001860526
2015,5,3,20,0
2015,5,3,21,0
2015,5,3,22,0
2015,5,3,23,0
2015,5,4,0,0
2015,5,4,1,0
2015,5,4,2,0
2015,5,4,3,0
2015,5,4,4,5.660733267
2015,5,4,5,77.20143914
2015,5,4,6,242.2287934
2015,5,4,7,251.5855761
2015,5,4,8,353.7736359
2015,5,4,9,722.6673612
2015,5,4,10,350.2340233
2015,5,4,11,896.1037209
2015,5,4,12,780.1247407
2015,5,4,13,938.7733467
2015,5,4,14,1039.696
2015,5,4,15,391.1631244
2015,5,4,16,378.098163
2015,5,4,17,299.5329278
2015,5,4,18,16.99967537
2015,5,4,19,8.984568285
2015,5,4,20,0
2015,5,4,21,0
2015,5,4,22,0
2015,5,4,23,0
2015,5,5,0,0
2015,5,5,1,0
2015,5,5,2,0
2015,5,5,3,0
2015,5,5,4,3.130887237
2015,5,5,5,31.06826421
2015,5,5,6,69.49737496
2015,5,5,7,258.8115768
2015,5,5,8,489.3723506
2015,5,5,9,469.3076561
2015,5,5,10,147.9452098
2015,5,5,11,1027.221861
2015,5,5,12,751.2476144
2015,5,5,13,515.0253537
2015,5,5,14,702.9213657
2015,5,5,15,584.1891359
2015,5,5,16,204.8770384
2015,5,5,17,117.0994949
2015,5,5,18,2.427208533
2015,5,5,19,1.853862595
2015,5,5,20,0
2015,5,5,21,0
2015,5,5,22,0
2015,5,5,23,0
2015,5,6,0,0
2015,5,6,1,0
2015,5,6,2,0
2015,5,6,3,0
2015,5,6,4,1.309820824
2015,5,6,5,32.39929963
2015,5,6,6,87.42176259
2015,5,6,7,225.5124914
2015,5,6,8,274.5641872
2015,5,6,9,774.9871462
2015,5,6,10,476.7771072
2015,5,6,11,531.6141643
2015,5,6,12,775.8793752
2015,5,6,13,637.0755099
2015,5,6,14,966.9613117
2015,5,6,15,403.816414
2015,5,6,16,150.0607368
2015,5,6,17,117.0646146
2015,5,6,18,0.896752557
2015,5,6,19,0.856559743
2015,5,6,20,0
2015,5,6,21,0
2015,5,6,22,0
2015,5,6,23,0
2015,5,7,0,0
2015,5,7,1,0
2015,5,7,2,0
2015,5,7,3,0
2015,5,7,4,1.635826083
2015,5,7,5,36.95942629
2015,5,7,6,101.5860746
2015,5,7,7,262.6178838
2015,5,7,8,503.7263822
2015,5,7,9,576.8163035
2015,5,7,10,79.33293966
2015,5,7,11,502.1173091
2015,5,7,12,582.3052997
2015,5,7,13,385.5037524
2015,5,7,14,886.859434
2015,5,7,15,313.9671779
2015,5,7,16,233.3199738
2015,5,7,17,379.3122147
2015,5,7,18,84.95324168
2015,5,7,19,4.57725958
2015,5,7,20,0
2015,5,7,21,0
2015,5,7,22,0
2015,5,7,23,0
2015,5,8,0,0
2015,5,8,1,0
2015,5,8,2,0
2015,5,8,3,0
2015,5,8,4,0.367413823
2015,5,8,5,35.25825094
2015,5,8,6,139.8923384
2015,5,8,7,92.01453011
2015,5,8,8,446.8795019
2015,5,8,9,436.9118886
2015,5,8,10,636.9898705
2015,5,8,11,418.7429236
2015,5,8,12,686.0316906
2015,5,8,13,567.4337515
2015,5,8,14,790.5231256
2015,5,8,15,514.9719136
2015,5,8,16,418.6178492
2015,5,8,17,128.4597348
2015,5,8,18,6.782902378
2015,5,8,19,5.776977597
2015,5,8,20,0
2015,5,8,21,0
2015,5,8,22,0
2015,5,8,23,0
2015,5,9,0,0
2015,5,9,1,0
2015,5,9,2,0
2015,5,9,3,0
2015,5,9,4,0.849698319
2015,5,9,5,11.0392902
2015,5,9,6,49.85080447
2015,5,9,7,203.9733484
2015,5,9,8,184.9321759
2015,5,9,9,272.2187769
2015,5,9,10,605.8224636
2015,5,9,11,502.0003654
2015,5,9,12,254.5816216
2015,5,9,13,419.9797136
2015,5,9,14,177.1664479
2015,5,9,15,236.3418384
2015,5,9,16,384.8302537
2015,5,9,17,186.8091724
2015,5,9,18,45.59817802
2015,5,9,19,2.241932734
2015,5,9,20,0
2015,5,9,21,0
2015,5,9,22,0
2015,5,9,23,0
2015,5,10,0,0
2015,5,10,1,0
2015,5,10,2,0
2015,5,10,3,0
2015,5,10,4,1.488041038
2015,5,10,5,9.0492808
2015,5,10,6,15.54214443
2015,5,10,7,177.5915932
2015,5,10,8,318.6641439
2015,5,10,9,161.122038
2015,5,10,10,323.7384029
2015,5,10,11,343.9775516
2015,5,10,12,441.8798996
2015,5,10,13,396.5563386
2015,5,10,14,551.9099272
2015,5,10,15,364.495052
2015,5,10,16,117.3196284
2015,5,10,17,98.84847342
2015,5,10,18,26.78398359
2015,5,10,19,0.112251144
2015,5,10,20,0
2015,5,10,21,0
2015,5,10,22,0
2015,5,10,23,0
2015,5,11,0,0
2015,5,11,1,0
2015,5,11,2,0
2015,5,11,3,0
2015,5,11,4,0.923407471
2015,5,11,5,26.93118309
2015,5,11,6,121.8603962
2015,5,11,7,61.13674967
2015,5,11,8,64.07014518
2015,5,11,9,375.9568301
2015,5,11,10,327.8897541
2015,5,11,11,278.8784145
2015,5,11,12,225.5546795
2015,5,11,13,209.4006564
2015,5,11,14,407.4484901
2015,5,11,15,172.8523899
2015,5,11,16,162.6228424
2015,5,11,17,7.195869614
2015,5,11,18,13.37163692
2015,5,11,19,1.620587949
2015,5,11,20,0
2015,5,11,21,0
2015,5,11,22,0
2015,5,11,23,0
2015,5,12,0,0
2015,5,12,1,0
2015,5,12,2,0
2015,5,12,3,0
2015,5,12,4,1.539856062
2015,5,12,5,34.68800117
2015,5,12,6,36.66938242
2015,5,12,7,145.9850896
2015,5,12,8,157.4426547
2015,5,12,9,390.7359269
2015,5,12,10,463.5975687
2015,5,12,11,279.3785706
2015,5,12,12,379.6315569
2015,5,12,13,416.4004295
2015,5,12,14,594.9166799
2015,5,12,15,226.6510337
2015,5,12,16,167.1150557
2015,5,12,17,148.8177608
2015,5,12,18,39.81788593
2015,5,12,19,1.267591026
2015,5,12,20,0
2015,5,12,21,0
2015,5,12,22,0
2015,5,12,23,0
2015,5,13,0,0
2015,5,13,1,0
2015,5,13,2,0
2015,5,13,3,0
2015,5,13,4,1.134014281
2015,5,13,5,13.5411657
2015,5,13,6,36.37341328
2015,5,13,7,69.20261399
2015,5,13,8,168.5398141
2015,5,13,9,186.6439553
2015,5,13,10,235.4248002
2015,5,13,11,241.4635579
2015,5,13,12,287.4071
2015,5,13,13,234.7036751
2015,5,13,14,321.0213368
2015,5,13,15,163.6742061
2015,5,13,16,119.4861387
2015,5,13,17,27.8535047
2015,5,13,18,6.053401781
2015,5,13,19,0.555073795
2015,5,13,20,0
2015,5,13,21,0
2015,5,13,22,0
2015,5,13,23,0
2015,5,14,0,0
2015,5,14,1,0
2015,5,14,2,0
2015,5,14,3,0
2015,5,14,4,1.837783246
2015,5,14,5,29.22139477
2015,5,14,6,78.90420006
2015,5,14,7,72.60927852
2015,5,14,8,302.7188202
2015,5,14,9,265.9838134
2015,5,14,10,127.3155311
2015,5,14,11,316.1600482
2015,5,14,12,324.5578149
2015,5,14,13,334.3957455
2015,5,14,14,426.8095057
2015,5,14,15,250.4587984
2015,5,14,16,212.1707623
2015,5,14,17,240.5347197
2015,5,14,18,47.06563573
2015,5,14,19,2.487967741
2015,5,14,20,0
2015,5,14,21,0
2015,5,14,22,0
2015,5,14,23,0
2015,5,15,0,0
2015,5,15,1,0
2015,5,15,2,0
2015,5,15,3,0
2015,5,15,4,1.855574555
2015,5,15,5,4.157783883
2015,5,15,6,66.44802264
2015,5,15,7,118.9491415
2015,5,15,8,274.008159
2015,5,15,9,240.7395399
2015,5,15,10,393.4359932
2015,5,15,11,213.4100613
2015,5,15,12,198.1280342
2015,5,15,13,171.3228573
2015,5,15,14,459.074469
2015,5,15,15,136.6174512
2015,5,15,16,72.09115187
2015,5,15,17,30.5129965
2015,5,15,18,35.625337
2015,5,15,19,2.063173236
2015,5,15,20,0
2015,5,15,21,0
2015,5,15,22,0
2015,5,15,23,0
2015,5,16,0,0
2015,5,16,1,0
2015,5,16,2,0
2015,5,16,3,0
2015,5,16,4,3.167232198
2015,5,16,5,37.60631313
2015,5,16,6,136.5768817
2015,5,16,7,152.0490871
2015,5,16,8,405.8493907
2015,5,16,9,585.7767296
2015,5,16,10,129.5156783
2015,5,16,11,522.6445112
2015,5,16,12,708.817493
2015,5,16,13,496.1886557
