year,month,day,labileC,celluloseC,ligninC,labileN,celluloseN,ligninN,labileP,celluloseP,ligninP,uptake
2012,7,14,171.5002505,4.067756931,350.4570942,8.312370892,223.696013,5.305768564,0.385827335,0.009151309,0.788429908,5.25E-05
2012,7,15,171.5002505,4.067764842,350.4570942,8.31238835,223.696013,5.305779848,0.385827335,0.009151327,0.788429908,5.20E-05
2012,7,16,171.5002505,4.067773291,350.4570942,8.312409876,223.696013,5.305791143,0.385827335,0.009151346,0.788429908,5.61E-05
2012,7,17,171.5002505,4.067781202,350.4570942,8.312426796,223.696013,5.305803021,0.385827335,0.009151364,0.788429908,5.44E-05
2012,7,18,171.5002505,4.067791376,350.4570942,8.312443156,223.696013,5.305813745,0.385827335,0.009151387,0.788429908,5.25E-05
2012,7,19,171.5002505,4.067798705,350.4570942,8.312459527,223.696013,5.305826183,0.385827335,0.009151403,0.788429908,4.45E-05
2012,7,20,171.5002505,4.067808285,350.4570942,8.312476436,223.696013,5.305837444,0.385827335,0.009151425,0.788429908,5.38E-05
2012,7,21,171.5002505,4.067817911,350.4570942,8.312492259,223.696013,5.305847619,0.385827335,0.009151446,0.788429908,5.72E-05
2012,7,22,171.5002505,4.067825822,350.4570942,8.312514882,223.696013,5.305860046,0.385827335,0.009151464,0.788429908,6.77E-05
2012,7,23,171.5002505,4.067833699,350.4570942,8.312531791,223.696013,5.305871318,0.385827335,0.009151482,0.788429908,6.50E-05
2012,7,24,171.5002505,4.067842159,350.4570942,8.312547613,223.696013,5.305882064,0.385827335,0.009151501,0.788429908,6.31E-05
2012,7,25,171.5002505,4.067852928,350.4570942,8.312565072,223.696013,5.305893348,0.385827335,0.009151525,0.788429908,6.15E-05
