year,month,day,hour,PAR
2015,2,13,21,0
2015,2,13,22,0
2015,2,13,23,0
2015,2,14,0,0
2015,2,14,1,0
2015,2,14,2,0
2015,2,14,3,0
2015,2,14,4,0
2015,2,14,5,0
2015,2,14,6,5.577004272
2015,2,14,7,136.3853729
2015,2,14,8,210.2206399
2015,2,14,9,554.4294598
2015,2,14,10,451.7281635
2015,2,14,11,545.5581873
2015,2,14,12,746.3657942
2015,2,14,13,379.2157767
2015,2,14,14,383.5098083
2015,2,14,15,60.89045836
2015,2,14,16,146.1130985
2015,2,14,17,14.36428822
2015,2,14,18,0.2798708
2015,2,14,19,0
2015,2,14,20,0
2015,2,14,21,0
2015,2,14,22,0
2015,2,14,23,0
2015,2,15,0,0
2015,2,15,1,0
2015,2,15,2,0
2015,2,15,3,0
2015,2,15,4,0
2015,2,15,5,0
2015,2,15,6,1.717560565
2015,2,15,7,25.16598088
2015,2,15,8,89.08614505
2015,2,15,9,129.9132269
2015,2,15,10,79.59489887
2015,2,15,11,148.6618615
2015,2,15,12,208.704128
2015,2,15,13,100.6246898
2015,2,15,14,151.6846482
2015,2,15,15,127.716633
2015,2,15,16,45.55816839
2015,2,15,17,3.507637719
2015,2,15,18,0.024978214
2015,2,15,19,0
2015,2,15,20,0
2015,2,15,21,0
2015,2,15,22,0
2015,2,15,23,0
2015,2,16,0,0
2015,2,16,1,0
2015,2,16,2,0
2015,2,16,3,0
2015,2,16,4,0
2015,2,16,5,0
2015,2,16,6,1.637643927
2015,2,16,7,12.56497752
2015,2,16,8,101.2112383
2015,2,16,9,254.7439366
2015,2,16,10,215.9733393
2015,2,16,11,208.3591649
2015,2,16,12,201.1951905
2015,2,16,13,178.6730298
2015,2,16,14,161.2096362
2015,2,16,15,45.12894452
2015,2,16,16,34.68227585
2015,2,16,17,8.829810218
2015,2,16,18,0.025916197
2015,2,16,19,0
2015,2,16,20,0
2015,2,16,21,0
2015,2,16,22,0
2015,2,16,23,0
2015,2,17,0,0
2015,2,17,1,0
2015,2,17,2,0
2015,2,17,3,0
2015,2,17,4,0
2015,2,17,5,0
2015,2,17,6,3.004867829
2015,2,17,7,30.62504513
2015,2,17,8,175.0577101
2015,2,17,9,298.0583247
2015,2,17,10,137.2512968
2015,2,17,11,400.4542692
2015,2,17,12,221.1510808
2015,2,17,13,210.1725021
2015,2,17,14,131.4740626
2015,2,17,15,81.6462603
2015,2,17,16,67.93022664
2015,2,17,17,7.065748021
2015,2,17,18,0.133096159
2015,2,17,19,0
2015,2,17,20,0
2015,2,17,21,0
2015,2,17,22,0
2015,2,17,23,0
2015,2,18,0,0
2015,2,18,1,0
2015,2,18,2,0
2015,2,18,3,0
2015,2,18,4,0
2015,2,18,5,0
2015,2,18,6,3.740581371
2015,2,18,7,81.0790947
2015,2,18,8,420.6175897
2015,2,18,9,392.2995635
2015,2,18,10,428.6327112
2015,2,18,11,863.5776884
2015,2,18,12,374.7140217
2015,2,18,13,256.1570706
2015,2,18,14,148.6863328
2015,2,18,15,246.0221316
2015,2,18,16,96.60257274
2015,2,18,17,10.74499834
2015,2,18,18,0.122745223
2015,2,18,19,0
2015,2,18,20,0
2015,2,18,21,0
2015,2,18,22,0
2015,2,18,23,0
2015,2,19,0,0
2015,2,19,1,0
2015,2,19,2,0
2015,2,19,3,0
2015,2,19,4,0
2015,2,19,5,0
2015,2,19,6,1.956434457
2015,2,19,7,38.74240569
2015,2,19,8,67.71845733
2015,2,19,9,225.0915406
2015,2,19,10,122.3101127
2015,2,19,11,93.74065726
2015,2,19,12,270.6821883
2015,2,19,13,125.6876856
2015,2,19,14,144.1035638
2015,2,19,15,29.78255139
2015,2,19,16,48.5638494
2015,2,19,17,0.892183803
2015,2,19,18,0.039306462
2015,2,19,19,0
2015,2,19,20,0
2015,2,19,21,0
2015,2,19,22,0
2015,2,19,23,0
2015,2,20,0,0
2015,2,20,1,0
2015,2,20,2,0
2015,2,20,3,0
2015,2,20,4,0
2015,2,20,5,0
2015,2,20,6,2.652290269
2015,2,20,7,44.47379002
2015,2,20,8,100.7654691
2015,2,20,9,294.0448799
2015,2,20,10,348.2996295
2015,2,20,11,381.2065053
2015,2,20,12,494.6716068
2015,2,20,13,240.1524633
2015,2,20,14,287.4433909
2015,2,20,15,158.2462577
2015,2,20,16,57.3422655
2015,2,20,17,13.50683121
2015,2,20,18,0.105933969
2015,2,20,19,0
2015,2,20,20,0
2015,2,20,21,0
2015,2,20,22,0
2015,2,20,23,0
2015,2,21,0,0
2015,2,21,1,0
2015,2,21,2,0
2015,2,21,3,0
2015,2,21,4,0
2015,2,21,5,0
2015,2,21,6,8.903682696
2015,2,21,7,20.93573979
2015,2,21,8,607.4031007
2015,2,21,9,484.6110278
2015,2,21,10,774.3185905
2015,2,21,11,771.6265831
2015,2,21,12,784.9692359
2015,2,21,13,655.6704061
2015,2,21,14,611.8889043
2015,2,21,15,374.8471961
2015,2,21,16,157.6524525
2015,2,21,17,17.16993942
2015,2,21,18,0.110639794
2015,2,21,19,0
2015,2,21,20,0
2015,2,21,21,0
2015,2,21,22,0
2015,2,21,23,0
2015,2,22,0,0
2015,2,22,1,0
2015,2,22,2,0
2015,2,22,3,0
2015,2,22,4,0
2015,2,22,5,0
2015,2,22,6,3.861465235
2015,2,22,7,90.06794492
2015,2,22,8,143.450916
2015,2,22,9,262.164441
2015,2,22,10,267.527424
2015,2,22,11,178.1450496
2015,2,22,12,465.9275761
2015,2,22,13,127.4308316
2015,2,22,14,123.7199486
2015,2,22,15,196.6207647
2015,2,22,16,66.65878717
2015,2,22,17,8.354353202
2015,2,22,18,0.04124033
2015,2,22,19,0
2015,2,22,20,0
2015,2,22,21,0
2015,2,22,22,0
2015,2,22,23,0
2015,2,23,0,0
2015,2,23,1,0
2015,2,23,2,0
2015,2,23,3,0
2015,2,23,4,0
2015,2,23,5,0
2015,2,23,6,5.28767428
2015,2,23,7,70.64498428
2015,2,23,8,288.1901707
2015,2,23,9,492.772344
2015,2,23,10,722.6293192
2015,2,23,11,1180.717773
2015,2,23,12,775.0061225
2015,2,23,13,571.6792603
2015,2,23,14,628.181816
2015,2,23,15,434.9026429
2015,2,23,16,92.2030669
2015,2,23,17,23.21872144
2015,2,23,18,0.010598779
2015,2,23,19,0
2015,2,23,20,0
2015,2,23,21,0
2015,2,23,22,0
2015,2,23,23,0
2015,2,24,0,0
2015,2,24,1,0
2015,2,24,2,0
2015,2,24,3,0
2015,2,24,4,0
2015,2,24,5,0
2015,2,24,6,4.880757365
2015,2,24,7,52.04708841
2015,2,24,8,324.4744412
2015,2,24,9,472.2493534
2015,2,24,10,595.4716385
2015,2,24,11,665.0723614
2015,2,24,12,547.0357376
2015,2,24,13,320.6559648
2015,2,24,14,119.4581773
2015,2,24,15,394.3603713
2015,2,24,16,113.4915638
2015,2,24,17,14.16003123
2015,2,24,18,0.082873086
2015,2,24,19,0
2015,2,24,20,0
2015,2,24,21,0
2015,2,24,22,0
2015,2,24,23,0
2015,2,25,0,0
2015,2,25,1,0
2015,2,25,2,0
2015,2,25,3,0
2015,2,25,4,0
2015,2,25,5,0
2015,2,25,6,5.874435349
2015,2,25,7,175.2636829
2015,2,25,8,230.7193139
2015,2,25,9,824.4232101
2015,2,25,10,583.6123202
2015,2,25,11,491.3345399
2015,2,25,12,544.5441678
2015,2,25,13,676.4755894
2015,2,25,14,386.6719468
2015,2,25,15,427.5012491
2015,2,25,16,163.688366
2015,2,25,17,16.14915504
2015,2,25,18,0.168644429
2015,2,25,19,0
2015,2,25,20,0
2015,2,25,21,0
2015,2,25,22,0
2015,2,25,23,0
2015,2,26,0,0
2015,2,26,1,0
2015,2,26,2,0
2015,2,26,3,0
2015,2,26,4,0
2015,2,26,5,0
2015,2,26,6,1.329366917
2015,2,26,7,14.96357531
2015,2,26,8,92.7761349
2015,2,26,9,93.23107111
2015,2,26,10,192.9346325
2015,2,26,11,146.2304961
2015,2,26,12,178.4822131
2015,2,26,13,112.2722188
2015,2,26,14,96.79122353
2015,2,26,15,112.2360205
2015,2,26,16,30.74047253
2015,2,26,17,6.720803109
2015,2,26,18,0.078646254
2015,2,26,19,0
2015,2,26,20,0
2015,2,26,21,0
2015,2,26,22,0
2015,2,26,23,0
2015,2,27,0,0
2015,2,27,1,0
2015,2,27,2,0
2015,2,27,3,0
2015,2,27,4,0
2015,2,27,5,0
2015,2,27,6,0.655896705
2015,2,27,7,25.86799873
2015,2,27,8,112.725777
2015,2,27,9,171.1955422
2015,2,27,10,193.7901599
2015,2,27,11,174.7633704
2015,2,27,12,182.8612779
2015,2,27,13,133.4490951
2015,2,27,14,246.6692906
2015,2,27,15,69.78527131
2015,2,27,16,29.99213417
2015,2,27,17,9.438266682
2015,2,27,18,0.066725348
2015,2,27,19,0
2015,2,27,20,0
2015,2,27,21,0
2015,2,27,22,0
2015,2,27,23,0
2015,2,28,0,0
2015,2,28,1,0
2015,2,28,2,0
2015,2,28,3,0
2015,2,28,4,0
2015,2,28,5,0
2015,2,28,6,6.579229959
2015,2,28,7,32.56178206
2015,2,28,8,284.1550629
2015,2,28,9,633.4304744
2015,2,28,10,327.312502
2015,2,28,11,339.9785228
2015,2,28,12,461.1157964
2015,2,28,13,202.460831
2015,2,28,14,221.9129802
2015,2,28,15,197.8296971
2015,2,28,16,54.24463373
2015,2,28,17,8.254566081
2015,2,28,18,0.058319954
2015,2,28,19,0
2015,2,28,20,0
2015,2,28,21,0
2015,2,28,22,0
2015,2,28,23,0
2015,3,1,0,0
2015,3,1,1,0
2015,3,1,2,0
2015,3,1,3,0
2015,3,1,4,0
2015,3,1,5,0.049493955
2015,3,1,6,7.48637937
2015,3,1,7,14.56080506
2015,3,1,8,140.9943922
2015,3,1,9,330.9601106
2015,3,1,10,463.7565895
2015,3,1,11,318.2483246
2015,3,1,12,225.0106499
2015,3,1,13,292.4163731
2015,3,1,14,279.8923545
2015,3,1,15,77.25112273
2015,3,1,16,122.2905429
2015,3,1,17,132.4997446
2015,3,1,18,28.39674856
2015,3,1,19,0.605268332
2015,3,1,20,0
2015,3,1,21,0
2015,3,1,22,0
2015,3,1,23,0
2015,3,2,0,0
2015,3,2,1,0
2015,3,2,2,0
2015,3,2,3,0
2015,3,2,4,0
2015,3,2,5,0.021124916
2015,3,2,6,5.897869145
2015,3,2,7,54.46148323
2015,3,2,8,149.8728772
2015,3,2,9,254.840858
2015,3,2,10,230.8646337
2015,3,2,11,207.608951
2015,3,2,12,292.1096713
2015,3,2,13,176.376209
2015,3,2,14,178.7104664
2015,3,2,15,132.9186905
2015,3,2,16,119.3384178
2015,3,2,17,32.348373
2015,3,2,18,27.39494288
2015,3,2,19,1.766083498
2015,3,2,20,0
2015,3,2,21,0
2015,3,2,22,0
2015,3,2,23,0
2015,3,3,0,0
2015,3,3,1,0
2015,3,3,2,0
2015,3,3,3,0
2015,3,3,4,0
2015,3,3,5,0.027180592
2015,3,3,6,3.342461012
2015,3,3,7,24.36563527
2015,3,3,8,53.06824603
2015,3,3,9,320.9099038
2015,3,3,10,239.3502942
2015,3,3,11,300.9698835
2015,3,3,12,175.379248
2015,3,3,13,223.3093825
2015,3,3,14,263.8641864
2015,3,3,15,64.10368964
2015,3,3,16,68.14907488
2015,3,3,17,78.13777223
2015,3,3,18,16.71657924
2015,3,3,19,1.066844871
2015,3,3,20,0
2015,3,3,21,0
2015,3,3,22,0
2015,3,3,23,0
2015,3,4,0,0
2015,3,4,1,0
2015,3,4,2,0
2015,3,4,3,0
2015,3,4,4,0
2015,3,4,5,0.006231559
2015,3,4,6,2.574557388
2015,3,4,7,40.3122768
2015,3,4,8,10.77247526
2015,3,4,9,99.99028077
2015,3,4,10,191.4001401
2015,3,4,11,113.8321774
2015,3,4,12,146.0596425
2015,3,4,13,157.3554647
2015,3,4,14,87.6310322
2015,3,4,15,61.08881902
2015,3,4,16,41.84281208
2015,3,4,17,34.74686467
2015,3,4,18,7.115585563
2015,3,4,19,0.288813251
2015,3,4,20,0
2015,3,4,21,0
2015,3,4,22,0
2015,3,4,23,0
2015,3,5,0,0
2015,3,5,1,0
2015,3,5,2,0
2015,3,5,3,0
2015,3,5,4,0
2015,3,5,5,0.135437241
2015,3,5,6,1.078135536
2015,3,5,7,10.7387141
2015,3,5,8,343.9833077
2015,3,5,9,407.9775644
2015,3,5,10,778.5835257
2015,3,5,11,461.3310638
2015,3,5,12,425.3187845
2015,3,5,13,460.547205
2015,3,5,14,296.0380165
2015,3,5,15,295.0517513
2015,3,5,16,237.8340777
2015,3,5,17,29.58019069
2015,3,5,18,41.38410171
2015,3,5,19,3.318246879
2015,3,5,20,0
2015,3,5,21,0
2015,3,5,22,0
2015,3,5,23,0
2015,3,6,0,0
2015,3,6,1,0
2015,3,6,2,0
2015,3,6,3,0
2015,3,6,4,0
2015,3,6,5,0.075827402
2015,3,6,6,13.83259002
2015,3,6,7,120.7922597
2015,3,6,8,381.6092172
2015,3,6,9,298.3720322
2015,3,6,10,450.8636969
2015,3,6,11,525.1382134
2015,3,6,12,517.4633428
2015,3,6,13,520.5443976
2015,3,6,14,217.2459439
2015,3,6,15,256.0626039
2015,3,6,16,91.63940496
2015,3,6,17,102.6372166
2015,3,6,18,24.56264636
2015,3,6,19,4.358712179
2015,3,6,20,0
2015,3,6,21,0
2015,3,6,22,0
2015,3,6,23,0
2015,3,7,0,0
2015,3,7,1,0
2015,3,7,2,0
2015,3,7,3,0
2015,3,7,4,0
2015,3,7,5,0.033592036
2015,3,7,6,38.59441629
2015,3,7,7,114.4007654
2015,3,7,8,779.1178002
2015,3,7,9,1256.297461
2015,3,7,10,1296.106158
2015,3,7,11,781.6771701
2015,3,7,12,649.7095855
2015,3,7,13,990.5419584
2015,3,7,14,894.3999416
2015,3,7,15,154.01545
2015,3,7,16,526.8927316
2015,3,7,17,234.6543961
2015,3,7,18,9.385982586
2015,3,7,19,5.046610182
2015,3,7,20,0
2015,3,7,21,0
2015,3,7,22,0
2015,3,7,23,0
2015,3,8,0,0
2015,3,8,1,0
2015,3,8,2,0
2015,3,8,3,0
2015,3,8,4,0
2015,3,8,5,0.046540857
2015,3,8,6,16.38532786
2015,3,8,7,3.282103004
2015,3,8,8,245.218678
2015,3,8,9,647.1812394
2015,3,8,10,647.2459509
2015,3,8,11,545.5079117
2015,3,8,12,629.803279
2015,3,8,13,556.3480992
2015,3,8,14,474.8666798
2015,3,8,15,261.9995545
2015,3,8,16,297.3845126
2015,3,8,17,161.2869589
2015,3,8,18,57.61170075
2015,3,8,19,4.218326684
2015,3,8,20,0
2015,3,8,21,0
2015,3,8,22,0
2015,3,8,23,0
2015,3,9,0,0
2015,3,9,1,0
2015,3,9,2,0
2015,3,9,3,0
2015,3,9,4,0
2015,3,9,5,0.199725658
2015,3,9,6,8.222370192
2015,3,9,7,227.5063466
2015,3,9,8,410.7689367
2015,3,9,9,447.7682627
2015,3,9,10,501.1841443
2015,3,9,11,922.1302108
2015,3,9,12,507.2840576
2015,3,9,13,696.9008389
2015,3,9,14,268.6411506
2015,3,9,15,459.8026345
2015,3,9,16,413.6604258
2015,3,9,17,38.76999291
2015,3,9,18,42.49154357
2015,3,9,19,4.195415727
2015,3,9,20,0
2015,3,9,21,0
2015,3,9,22,0
2015,3,9,23,0
2015,3,10,0,0
2015,3,10,1,0
2015,3,10,2,0
2015,3,10,3,0
2015,3,10,4,0
2015,3,10,5,0.039116989
2015,3,10,6,11.80443147
2015,3,10,7,44.88654285
2015,3,10,8,184.374358
2015,3,10,9,669.9650387
2015,3,10,10,302.871388
2015,3,10,11,502.4034088
2015,3,10,12,464.3620755
2015,3,10,13,454.1600151
2015,3,10,14,257.8387614
2015,3,10,15,263.0001426
2015,3,10,16,60.0036934
2015,3,10,17,134.8608596
2015,3,10,18,46.88752784
2015,3,10,19,0.901830695
2015,3,10,20,0
2015,3,10,21,0
2015,3,10,22,0
2015,3,10,23,0
2015,3,11,0,0
2015,3,11,1,0
2015,3,11,2,0
2015,3,11,3,0
2015,3,11,4,0
2015,3,11,5,0.055020787
2015,3,11,6,1.869275027
2015,3,11,7,132.2429105
2015,3,11,8,202.3954783
2015,3,11,9,370.2290634
2015,3,11,10,367.3181913
2015,3,11,11,713.4246848
2015,3,11,12,534.982568
2015,3,11,13,377.3943997
2015,3,11,14,184.0956807
2015,3,11,15,154.2148689
2015,3,11,16,152.4808307
2015,3,11,17,17.48431805
2015,3,11,18,26.5122063
2015,3,11,19,2.156055639
2015,3,11,20,0
2015,3,11,21,0
2015,3,11,22,0
2015,3,11,23,0
2015,3,12,0,0
2015,3,12,1,0
2015,3,12,2,0
2015,3,12,3,0
2015,3,12,4,0
2015,3,12,5,0.107692434
2015,3,12,6,18.83141965
2015,3,12,7,163.7849821
2015,3,12,8,267.5980996
2015,3,12,9,578.5174644
2015,3,12,10,680.6973921
2015,3,12,11,499.7204103
2015,3,12,12,360.647206
2015,3,12,13,548.3148956
2015,3,12,14,536.4482912
2015,3,12,15,263.355871
2015,3,12,16,296.3769034
2015,3,12,17,102.5503335
2015,3,12,18,29.77129451
2015,3,12,19,3.045523556
2015,3,12,20,0
2015,3,12,21,0
2015,3,12,22,0
2015,3,12,23,0
2015,3,13,0,0
2015,3,13,1,0
2015,3,13,2,0
2015,3,13,3,0
2015,3,13,4,0
2015,3,13,5,0.005909096
2015,3,13,6,13.69548892
2015,3,13,7,96.66766445
2015,3,13,8,299.3079943
2015,3,13,9,484.2693613
2015,3,13,10,612.0461742
2015,3,13,11,701.0612042
2015,3,13,12,412.8226534
2015,3,13,13,430.4790827
2015,3,13,14,626.1897882
2015,3,13,15,323.8020196
2015,3,13,16,310.527524
2015,3,13,17,129.8965134
2015,3,13,18,50.74035424
2015,3,13,19,1.665564059
2015,3,13,20,0
2015,3,13,21,0
2015,3,13,22,0
2015,3,13,23,0
2015,3,14,0,0
2015,3,14,1,0
2015,3,14,2,0
2015,3,14,3,0
2015,3,14,4,0
2015,3,14,5,0.036635472
2015,3,14,6,13.02786262
2015,3,14,7,103.5604991
2015,3,14,8,267.7083207
2015,3,14,9,360.4852443
2015,3,14,10,272.5613204
2015,3,14,11,463.0415195
2015,3,14,12,283.8149656
2015,3,14,13,327.8156686
2015,3,14,14,317.6370066
2015,3,14,15,129.8761083
2015,3,14,16,122.8348937
2015,3,14,17,14.23451643
2015,3,14,18,33.72939256
2015,3,14,19,2.288780645
2015,3,14,20,0
2015,3,14,21,0
2015,3,14,22,0
2015,3,14,23,0
2015,3,15,0,0
2015,3,15,1,0
2015,3,15,2,0
2015,3,15,3,0
2015,3,15,4,0
2015,3,15,5,0.166777671
2015,3,15,6,20.07468736
2015,3,15,7,39.83301848
2015,3,15,8,111.9733277
2015,3,15,9,310.6818504
2015,3,15,10,658.1103332
2015,3,15,11,431.1260723
2015,3,15,12,448.3844765
2015,3,15,13,201.6519862
2015,3,15,14,310.7290767
2015,3,15,15,146.7780753
2015,3,15,16,291.4201949
2015,3,15,17,84.82746977
2015,3,15,18,13.34794768
2015,3,15,19,2.702905682
2015,3,15,20,0
2015,3,15,21,0
2015,3,15,22,0
2015,3,15,23,0
2015,3,16,0,0
2015,3,16,1,0
2015,3,16,2,0
2015,3,16,3,0
2015,3,16,4,0
2015,3,16,5,0.175541794
2015,3,16,6,8.661067675
2015,3,16,7,146.6762022
2015,3,16,8,198.1488053
2015,3,16,9,974.774964
2015,3,16,10,1284.319977
2015,3,16,11,1193.239393
2015,3,16,12,664.6511292
2015,3,16,13,912.9819727
2015,3,16,14,944.1069114
2015,3,16,15,558.6421453
2015,3,16,16,308.8840269
2015,3,16,17,121.5634754
2015,3,16,18,43.60198611
2015,3,16,19,3.909139225
2015,3,16,20,0
2015,3,16,21,0
2015,3,16,22,0
2015,3,16,23,0
2015,3,17,0,0
2015,3,17,1,0
2015,3,17,2,0
2015,3,17,3,0
2015,3,17,4,0
2015,3,17,5,0.04863312
2015,3,17,6,36.59523389
2015,3,17,7,127.9623537
2015,3,17,8,446.7637649
2015,3,17,9,1176.145822
2015,3,17,10,531.0833406
2015,3,17,11,1165.034457
2015,3,17,12,836.5980507
2015,3,17,13,1053.932272
2015,3,17,14,751.6203351
2015,3,17,15,663.558862
2015,3,17,16,365.998667
2015,3,17,17,237.0908048
2015,3,17,18,20.1368119
2015,3,17,19,5.620213892
2015,3,17,20,0
2015,3,17,21,0
2015,3,17,22,0
2015,3,17,23,0
2015,3,18,0,0
2015,3,18,1,0
2015,3,18,2,0
2015,3,18,3,0
2015,3,18,4,0
2015,3,18,5,0.055073506
2015,3,18,6,8.708579319
2015,3,18,7,83.28501244
2015,3,18,8,255.890551
2015,3,18,9,788.525561
2015,3,18,10,503.9818968
2015,3,18,11,537.4894809
2015,3,18,12,378.24837
2015,3,18,13,676.4226117
2015,3,18,14,190.3036788
2015,3,18,15,392.3854482
2015,3,18,16,108.9628093
2015,3,18,17,44.02294213
2015,3,18,18,20.57665759
2015,3,18,19,1.375539703
2015,3,18,20,0
2015,3,18,21,0
2015,3,18,22,0
2015,3,18,23,0
2015,3,19,0,0
2015,3,19,1,0
2015,3,19,2,0
2015,3,19,3,0
2015,3,19,4,0
2015,3,19,5,0.151898081
2015,3,19,6,7.81575841
2015,3,19,7,183.4078004
2015,3,19,8,563.740893
2015,3,19,9,601.0982608
2015,3,19,10,845.3054124
2015,3,19,11,686.7750782
2015,3,19,12,577.9737715
2015,3,19,13,871.2851903
2015,3,19,14,795.2033016
2015,3,19,15,280.2707226
2015,3,19,16,155.7043928
2015,3,19,17,41.47731214
2015,3,19,18,79.50078767
2015,3,19,19,3.829764647
2015,3,19,20,0
2015,3,19,21,0
2015,3,19,22,0
2015,3,19,23,0
2015,3,20,0,0
2015,3,20,1,0
2015,3,20,2,0
2015,3,20,3,0
2015,3,20,4,0
2015,3,20,5,0.004463381
2015,3,20,6,6.137080226
2015,3,20,7,19.63291706
2015,3,20,8,10.47066453
2015,3,20,9,163.3429755
2015,3,20,10,201.192104
2015,3,20,11,185.1225259
2015,3,20,12,102.7056742
2015,3,20,13,152.8571697
2015,3,20,14,99.56976701
2015,3,20,15,65.28279537
2015,3,20,16,39.19772357
2015,3,20,17,15.09323605
2015,3,20,18,5.435002143
2015,3,20,19,0.360107294
2015,3,20,20,0
2015,3,20,21,0
2015,3,20,22,0
2015,3,20,23,0
2015,3,21,0,0
2015,3,21,1,0
2015,3,21,2,0
2015,3,21,3,0
2015,3,21,4,0
2015,3,21,5,0.137989759
2015,3,21,6,12.59486677
2015,3,21,7,84.98550014
2015,3,21,8,752.0685079
2015,3,21,9,1006.127271
2015,3,21,10,646.4148236
2015,3,21,11,1020.936784
2015,3,21,12,821.6394655
2015,3,21,13,896.4802829
2015,3,21,14,490.3746605
2015,3,21,15,418.7192474
2015,3,21,16,220.3539068
2015,3,21,17,208.093067
2015,3,21,18,48.2521753
2015,3,21,19,2.287310349
2015,3,21,20,0
2015,3,21,21,0
2015,3,21,22,0
2015,3,21,23,0
2015,3,22,0,0
2015,3,22,1,0
2015,3,22,2,0
2015,3,22,3,0
2015,3,22,4,0
2015,3,22,5,0.040363693
2015,3,22,6,5.13338303
2015,3,22,7,92.29357761
2015,3,22,8,201.9884374
2015,3,22,9,709.7418025
2015,3,22,10,336.5362048
2015,3,22,11,377.7404067
2015,3,22,12,611.3404895
2015,3,22,13,464.87792
2015,3,22,14,425.5000159
2015,3,22,15,139.3708028
2015,3,22,16,177.6020827
2015,3,22,17,172.5711038
2015,3,22,18,54.53435857
2015,3,22,19,0.789702939
2015,3,22,20,0
2015,3,22,21,0
2015,3,22,22,0
2015,3,22,23,0
2015,3,23,0,0
2015,3,23,1,0
2015,3,23,2,0
2015,3,23,3,0
2015,3,23,4,0
2015,3,23,5,0.284319614
2015,3,23,6,29.01803605
2015,3,23,7,57.89639973
2015,3,23,8,255.4790861
2015,3,23,9,572.2298473
2015,3,23,10,552.5275877
2015,3,23,11,638.6061771
2015,3,23,12,468.2740318
2015,3,23,13,585.7549523
2015,3,23,14,101.5407581
2015,3,23,15,150.5588273
2015,3,23,16,303.6011898
2015,3,23,17,83.39929362
2015,3,23,18,34.64133895
2015,3,23,19,1.732327796
2015,3,23,20,0
2015,3,23,21,0
2015,3,23,22,0
2015,3,23,23,0
2015,3,24,0,0
2015,3,24,1,0
2015,3,24,2,0
2015,3,24,3,0
2015,3,24,4,0
2015,3,24,5,0.010812914
2015,3,24,6,8.237680831
2015,3,24,7,139.9512537
2015,3,24,8,35.95841924
2015,3,24,9,480.570964
2015,3,24,10,203.4101255
2015,3,24,11,498.9455215
2015,3,24,12,353.20641
2015,3,24,13,200.4945052
2015,3,24,14,133.3926227
2015,3,24,15,190.6166189
2015,3,24,16,159.1138862
2015,3,24,17,146.4543868
2015,3,24,18,46.58576802
2015,3,24,19,2.287502739
2015,3,24,20,0
2015,3,24,21,0
2015,3,24,22,0
2015,3,24,23,0
2015,3,25,0,0
2015,3,25,1,0
2015,3,25,2,0
2015,3,25,3,0
2015,3,25,4,0
2015,3,25,5,0.083355955
2015,3,25,6,28.72018754
2015,3,25,7,178.263169
2015,3,25,8,440.2710898
2015,3,25,9,668.8919777
2015,3,25,10,789.0647023
2015,3,25,11,801.744295
2015,3,25,12,523.3139301
2015,3,25,13,784.6395893
2015,3,25,14,394.6967837
2015,3,25,15,357.5565302
2015,3,25,16,391.0219917
2015,3,25,17,30.8024397
2015,3,25,18,60.30832339
2015,3,25,19,2.521769168
2015,3,25,20,0
2015,3,25,21,0
2015,3,25,22,0
2015,3,25,23,0
2015,3,26,0,0
2015,3,26,1,0
2015,3,26,2,0
2015,3,26,3,0
2015,3,26,4,0
2015,3,26,5,0.226183994
2015,3,26,6,75.25000912
2015,3,26,7,362.6546478
2015,3,26,8,122.6782336
2015,3,26,9,1496.296755
2015,3,26,10,1309.348981
2015,3,26,11,1286.034005
2015,3,26,12,1072.451936
2015,3,26,13,1140.499056
2015,3,26,14,886.2610111
2015,3,26,15,179.1562072
2015,3,26,16,95.48786867
2015,3,26,17,41.28382791
2015,3,26,18,78.05591066
2015,3,26,19,6.26363394
2015,3,26,20,0
2015,3,26,21,0
2015,3,26,22,0
2015,3,26,23,0
2015,3,27,0,0
2015,3,27,1,0
2015,3,27,2,0
2015,3,27,3,0
2015,3,27,4,0
2015,3,27,5,0.026955435
2015,3,27,6,3.674432564
2015,3,27,7,40.48216499
2015,3,27,8,57.59237885
2015,3,27,9,423.1175681
2015,3,27,10,359.1054396
2015,3,27,11,329.4756751
2015,3,27,12,233.5294347
2015,3,27,13,241.2978324
2015,3,27,14,122.5235745
2015,3,27,15,169.8194235
2015,3,27,16,22.51246896
2015,3,27,17,57.34499487
2015,3,27,18,15.06785001
2015,3,27,19,0.272696289
2015,3,27,20,0
2015,3,27,21,0
2015,3,27,22,0
2015,3,27,23,0
2015,3,28,0,0
2015,3,28,1,0
2015,3,28,2,0
2015,3,28,3,0
2015,3,28,4,0
2015,3,28,5,0.009717714
2015,3,28,6,7.85117361
2015,3,28,7,21.19496272
2015,3,28,8,186.4743627
2015,3,28,9,295.8814937
2015,3,28,10,335.7205004
2015,3,28,11,438.0911256
2015,3,28,12,323.2421675
2015,3,28,13,258.675371
2015,3,28,14,272.2034908
2015,3,28,15,213.4316148
2015,3,28,16,60.96375873
2015,3,28,17,54.76908286
2015,3,28,18,6.450978656
2015,3,28,19,0.990458107
2015,3,28,20,0
2015,3,28,21,0
2015,3,28,22,0
2015,3,28,23,0
2015,3,29,0,0
2015,3,29,1,0
2015,3,29,2,0
2015,3,29,3,0
2015,3,29,4,0
2015,3,29,5,0.237224234
2015,3,29,6,20.15747458
2015,3,29,7,280.8841076
2015,3,29,8,681.6005965
2015,3,29,9,481.4015384
2015,3,29,10,1089.051895
2015,3,29,11,953.7059821
2015,3,29,12,1112.714404
