year,month,day,hour,temperature
2015,3,20,20,8.54853471
2015,3,20,21,8.34156902
2015,3,20,22,8.225191005
2015,3,20,23,7.813942373
2015,3,21,0,7.446086563
2015,3,21,1,7.334778584
2015,3,21,2,7.24398677
2015,3,21,3,7.180968537
2015,3,21,4,7.134868677
2015,3,21,5,7.102120156
2015,3,21,6,6.989977704
2015,3,21,7,7.047761551
2015,3,21,8,7.16388876
2015,3,21,9,7.630731323
2015,3,21,10,8.132500102
2015,3,21,11,8.892447065
2015,3,21,12,9.463240397
2015,3,21,13,9.874293215
2015,3,21,14,10.1656008
2015,3,21,15,10.16134958
2015,3,21,16,9.875609994
2015,3,21,17,9.217147823
2015,3,21,18,8.653830175
2015,3,21,19,8.345383961
2015,3,21,20,7.991161629
2015,3,21,21,7.868630626
2015,3,21,22,7.621909634
2015,3,21,23,7.641355591
2015,3,22,0,8.412998016
2015,3,22,1,8.283500778
2015,3,22,2,8.21649161
2015,3,22,3,8.08216114
2015,3,22,4,8.090044614
2015,3,22,5,8.003018718
2015,3,22,6,7.900554932
2015,3,22,7,7.933689791
2015,3,22,8,8.142146887
2015,3,22,9,8.415045486
2015,3,22,10,9.263384238
2015,3,22,11,10.01341267
2015,3,22,12,10.91095614
2015,3,22,13,11.27041774
2015,3,22,14,11.71491661
2015,3,22,15,11.31986698
2015,3,22,16,10.9459125
2015,3,22,17,10.41910019
2015,3,22,18,9.977814007
2015,3,22,19,9.354718254
2015,3,22,20,9.421384762
2015,3,22,21,8.893661187
2015,3,22,22,9.029068355
2015,3,22,23,8.527508787
2015,3,23,0,8.360517428
2015,3,23,1,8.248850046
2015,3,23,2,8.123058516
2015,3,23,3,8.049594948
2015,3,23,4,7.956409724
2015,3,23,5,7.932161143
2015,3,23,6,7.822468073
2015,3,23,7,7.875939244
2015,3,23,8,8.112418536
2015,3,23,9,8.372680538
2015,3,23,10,9.129885338
2015,3,23,11,10.05755173
2015,3,23,12,10.76841863
2015,3,23,13,10.837487
2015,3,23,14,11.2418028
2015,3,23,15,11.66622065
2015,3,23,16,10.87012591
2015,3,23,17,10.48726956
2015,3,23,18,10.09849825
2015,3,23,19,9.56549464
2015,3,23,20,9.317459978
2015,3,23,21,8.652679291
2015,3,23,22,8.666375268
2015,3,23,23,8.680394992
2015,3,24,0,7.794312303
2015,3,24,1,7.684178244
2015,3,24,2,7.611655464
2015,3,24,3,7.511616011
2015,3,24,4,7.438195456
2015,3,24,5,7.441242744
2015,3,24,6,7.279765732
2015,3,24,7,7.366885334
2015,3,24,8,7.638329045
2015,3,24,9,7.954879436
2015,3,24,10,8.619582558
2015,3,24,11,9.350434883
2015,3,24,12,10.04437526
2015,3,24,13,10.62100452
2015,3,24,14,10.31066784
2015,3,24,15,10.52185296
2015,3,24,16,10.16134921
2015,3,24,17,9.49456729
2015,3,24,18,9.139291748
2015,3,24,19,8.871399563
2015,3,24,20,8.761236101
2015,3,24,21,8.215252029
2015,3,24,22,8.054987223
2015,3,24,23,7.960888816
2015,3,25,0,7.861219781
2015,3,25,1,7.764595267
2015,3,25,2,7.680366753
2015,3,25,3,7.625866314
2015,3,25,4,7.505144556
2015,3,25,5,7.432867527
2015,3,25,6,7.362615845
2015,3,25,7,7.384204967
2015,3,25,8,7.591482768
2015,3,25,9,7.973267623
2015,3,25,10,8.738233572
2015,3,25,11,9.444287261
2015,3,25,12,9.815184658
2015,3,25,13,10.50833532
2015,3,25,14,10.61014604
2015,3,25,15,10.37975113
2015,3,25,16,10.02157468
2015,3,25,17,9.782939785
2015,3,25,18,9.363172198
2015,3,25,19,8.907881312
2015,3,25,20,8.454332139
2015,3,25,21,8.176086179
2015,3,25,22,8.119983683
2015,3,25,23,7.968807217
2015,3,26,0,8.754308835
2015,3,26,1,8.645329909
2015,3,26,2,8.50544342
2015,3,26,3,8.369580796
2015,3,26,4,8.395618124
2015,3,26,5,8.354356335
2015,3,26,6,8.214335971
2015,3,26,7,8.316265545
2015,3,26,8,8.436302377
2015,3,26,9,8.821801647
2015,3,26,10,9.743102652
2015,3,26,11,10.50564479
2015,3,26,12,11.32513513
2015,3,26,13,11.47953294
2015,3,26,14,11.71759343
2015,3,26,15,11.81042717
2015,3,26,16,11.50531474
2015,3,26,17,10.86935318
2015,3,26,18,10.60204525
2015,3,26,19,9.545704139
2015,3,26,20,9.450080339
2015,3,26,21,9.271717698
2015,3,26,22,9.096584216
2015,3,26,23,9.116305543
2015,3,27,0,9.840724925
2015,3,27,1,9.710609929
2015,3,27,2,9.53918685
2015,3,27,3,9.442395323
2015,3,27,4,9.422056612
2015,3,27,5,9.35113047
2015,3,27,6,9.249357541
2015,3,27,7,9.401050459
2015,3,27,8,9.504738941
2015,3,27,9,10.08443611
2015,3,27,10,10.8458515
2015,3,27,11,11.63435719
2015,3,27,12,12.77937499
2015,3,27,13,13.05669807
2015,3,27,14,13.31883254
2015,3,27,15,13.5060491
2015,3,27,16,12.63097957
2015,3,27,17,12.59345533
2015,3,27,18,11.44181723
2015,3,27,19,11.19278093
2015,3,27,20,10.66347937
2015,3,27,21,10.19595727
2015,3,27,22,10.30825106
2015,3,27,23,9.766575587
2015,3,28,0,9.616402228
2015,3,28,1,9.508618005
2015,3,28,2,9.353379893
2015,3,28,3,9.26362884
2015,3,28,4,9.198033716
2015,3,28,5,9.175359209
2015,3,28,6,9.018333047
2015,3,28,7,9.142922054
2015,3,28,8,9.205705654
2015,3,28,9,9.889439901
2015,3,28,10,10.56921101
2015,3,28,11,11.52052891
2015,3,28,12,12.24612673
2015,3,28,13,12.81836576
2015,3,28,14,12.90419659
2015,3,28,15,13.10901778
2015,3,28,16,12.65852019
2015,3,28,17,12.17833
2015,3,28,18,11.29342467
2015,3,28,19,10.88657691
2015,3,28,20,10.63890651
2015,3,28,21,10.1360579
2015,3,28,22,10.05071171
2015,3,28,23,9.940973051
2015,3,29,0,11.41529822
2015,3,29,1,11.25349379
2015,3,29,2,11.09910886
2015,3,29,3,10.95656989
2015,3,29,4,10.89655628
2015,3,29,5,10.88474678
2015,3,29,6,10.75667764
2015,3,29,7,10.64056614
2015,3,29,8,11.06611437
2015,3,29,9,11.69295186
2015,3,29,10,12.57485386
2015,3,29,11,13.57998536
2015,3,29,12,14.42673943
2015,3,29,13,15.05385002
2015,3,29,14,15.87305368
2015,3,29,15,15.30256687
2015,3,29,16,14.44141693
2015,3,29,17,13.96688665
2015,3,29,18,13.88912171
2015,3,29,19,12.88354619
2015,3,29,20,12.40492839
2015,3,29,21,12.0593392
2015,3,29,22,11.67374274
2015,3,29,23,11.88435461
2015,3,30,0,9.519843296
2015,3,30,1,9.382296275
2015,3,30,2,9.299141151
2015,3,30,3,9.198501111
2015,3,30,4,9.05497834
2015,3,30,5,9.02615591
2015,3,30,6,9.023082454
2015,3,30,7,8.936365199
2015,3,30,8,9.277853951
2015,3,30,9,9.682140598
2015,3,30,10,10.40443505
2015,3,30,11,11.57012944
2015,3,30,12,12.04343627
2015,3,30,13,12.34446931
2015,3,30,14,12.96342
2015,3,30,15,12.90716778
2015,3,30,16,12.51299978
2015,3,30,17,11.68281222
2015,3,30,18,11.29107033
2015,3,30,19,10.83931783
2015,3,30,20,10.27072674
2015,3,30,21,10.15811366
2015,3,30,22,9.761475978
2015,3,30,23,9.730034534
2015,3,31,0,8.801187665
2015,3,31,1,8.70375551
2015,3,31,2,8.588458868
2015,3,31,3,8.4389951
2015,3,31,4,8.398267021
2015,3,31,5,8.326562534
2015,3,31,6,8.278373189
2015,3,31,7,8.266481634
2015,3,31,8,8.451474951
2015,3,31,9,9.008782402
2015,3,31,10,9.696096003
2015,3,31,11,10.4866507
2015,3,31,12,11.21856635
2015,3,31,13,12.03175633
2015,3,31,14,11.58780212
2015,3,31,15,11.90040464
2015,3,31,16,11.38630053
2015,3,31,17,10.90635302
2015,3,31,18,10.52411262
2015,3,31,19,10.15107328
2015,3,31,20,9.559661112
2015,3,31,21,9.219399329
2015,3,31,22,9.174009651
2015,3,31,23,8.992526413
2015,4,1,0,10.74919669
2015,4,1,1,10.59099796
2015,4,1,2,10.46278264
2015,4,1,3,10.35406122
2015,4,1,4,10.29905902
2015,4,1,5,10.1927509
2015,4,1,6,10.14570588
2015,4,1,7,9.967465804
2015,4,1,8,10.26143051
2015,4,1,9,10.90508706
2015,4,1,10,11.83355831
2015,4,1,11,12.35888546
2015,4,1,12,13.66706634
2015,4,1,13,13.8265449
2015,4,1,14,14.46399469
2015,4,1,15,14.80156862
2015,4,1,16,14.34828874
2015,4,1,17,14.01927313
2015,4,1,18,13.22318203
2015,4,1,19,12.51690206
2015,4,1,20,11.84894684
2015,4,1,21,11.51581685
2015,4,1,22,11.13413665
2015,4,1,23,11.07720466
2015,4,2,0,11.6015645
2015,4,2,1,11.43684711
2015,4,2,2,11.31721578
2015,4,2,3,11.13389197
2015,4,2,4,11.109763
2015,4,2,5,10.88040338
2015,4,2,6,10.88876655
2015,4,2,7,10.83886279
2015,4,2,8,11.10308614
2015,4,2,9,11.78451131
2015,4,2,10,12.70366979
2015,4,2,11,13.73717235
2015,4,2,12,14.68747925
2015,4,2,13,15.07675271
2015,4,2,14,15.93068502
2015,4,2,15,15.89544658
2015,4,2,16,15.04384414
2015,4,2,17,14.78030701
2015,4,2,18,14.11034331
2015,4,2,19,13.49592938
2015,4,2,20,12.7676756
2015,4,2,21,12.22391493
2015,4,2,22,12.19396222
2015,4,2,23,11.7905211
2015,4,3,0,12.8554318
2015,4,3,1,12.64071372
2015,4,3,2,12.51924906
2015,4,3,3,12.35602774
2015,4,3,4,12.18008275
2015,4,3,5,12.20314341
2015,4,3,6,12.03448519
2015,4,3,7,12.06843469
2015,4,3,8,12.50689018
2015,4,3,9,13.15397456
2015,4,3,10,13.92142425
2015,4,3,11,14.87619916
2015,4,3,12,16.32169423
2015,4,3,13,17.12229689
2015,4,3,14,17.628745
2015,4,3,15,17.48511612
2015,4,3,16,17.59430227
2015,4,3,17,16.95394815
2015,4,3,18,15.61327729
2015,4,3,19,15.05754167
2015,4,3,20,14.17301756
2015,4,3,21,14.07490184
2015,4,3,22,13.2713236
2015,4,3,23,12.7176584
2015,4,4,0,11.40021072
2015,4,4,1,11.22943703
2015,4,4,2,11.08121023
2015,4,4,3,10.91822222
2015,4,4,4,10.78954903
2015,4,4,5,10.73351946
2015,4,4,6,10.69714667
2015,4,4,7,10.59027746
2015,4,4,8,10.76159356
2015,4,4,9,11.44916914
2015,4,4,10,12.38903431
2015,4,4,11,13.37994376
2015,4,4,12,13.87799695
2015,4,4,13,14.60220918
2015,4,4,14,15.64787049
2015,4,4,15,15.66867204
2015,4,4,16,15.35964301
2015,4,4,17,14.78186535
2015,4,4,18,13.83472506
2015,4,4,19,13.34166896
2015,4,4,20,12.9523781
2015,4,4,21,12.10149582
2015,4,4,22,11.72647884
2015,4,4,23,11.51417404
2015,4,5,0,11.46329943
2015,4,5,1,11.30607495
2015,4,5,2,11.15375137
2015,4,5,3,10.98426681
2015,4,5,4,11.00515821
2015,4,5,5,10.8207405
2015,4,5,6,10.73799229
2015,4,5,7,10.80385384
2015,4,5,8,11.04582567
2015,4,5,9,11.61943474
2015,4,5,10,12.30191274
2015,4,5,11,13.10243741
2015,4,5,12,14.26330539
2015,4,5,13,14.72350406
2015,4,5,14,15.49785929
2015,4,5,15,15.79383728
2015,4,5,16,15.91395332
2015,4,5,17,14.8119407
2015,4,5,18,14.08659536
2015,4,5,19,12.91393202
2015,4,5,20,12.68866797
2015,4,5,21,12.31454961
2015,4,5,22,11.85387212
2015,4,5,23,11.60073873
2015,4,6,0,11.06485603
2015,4,6,1,10.90204257
2015,4,6,2,10.77117372
2015,4,6,3,10.63895115
2015,4,6,4,10.5312897
2015,4,6,5,10.47944496
2015,4,6,6,10.42480707
2015,4,6,7,10.4488232
2015,4,6,8,10.6402926
2015,4,6,9,11.5886799
2015,4,6,10,11.9813321
2015,4,6,11,12.88113443
2015,4,6,12,13.94524848
2015,4,6,13,14.59590042
2015,4,6,14,14.7131363
2015,4,6,15,15.04119973
2015,4,6,16,14.87223711
2015,4,6,17,14.11365953
2015,4,6,18,13.47567086
2015,4,6,19,12.84002501
2015,4,6,20,12.30269392
2015,4,6,21,12.07164936
2015,4,6,22,11.71020385
2015,4,6,23,11.14627272
2015,4,7,0,9.551191955
2015,4,7,1,9.416985447
2015,4,7,2,9.264428216
2015,4,7,3,9.15749084
2015,4,7,4,9.107293643
2015,4,7,5,9.148915054
2015,4,7,6,9.040396144
2015,4,7,7,9.015244671
2015,4,7,8,9.27357982
2015,4,7,9,9.85159104
2015,4,7,10,10.49776571
2015,4,7,11,10.94165718
2015,4,7,12,11.92274682
2015,4,7,13,12.39558993
2015,4,7,14,12.52218726
2015,4,7,15,13.36531491
2015,4,7,16,12.81500948
2015,4,7,17,12.34602287
2015,4,7,18,11.72524094
2015,4,7,19,11.18193517
2015,4,7,20,10.61928618
2015,4,7,21,10.53217938
2015,4,7,22,9.976326423
2015,4,7,23,9.769993356
2015,4,8,0,9.628551014
2015,4,8,1,9.485580557
2015,4,8,2,9.391023496
2015,4,8,3,9.261054134
2015,4,8,4,9.253976121
2015,4,8,5,9.08441966
2015,4,8,6,9.064363681
2015,4,8,7,8.877646582
2015,4,8,8,9.318854038
2015,4,8,9,9.680705719
2015,4,8,10,10.48925484
2015,4,8,11,11.22475696
2015,4,8,12,11.8412618
2015,4,8,13,12.44947384
2015,4,8,14,13.34654855
2015,4,8,15,13.24223413
2015,4,8,16,12.70999629
2015,4,8,17,12.12326237
2015,4,8,18,11.65230089
2015,4,8,19,11.19557125
2015,4,8,20,10.70621774
2015,4,8,21,10.31628094
2015,4,8,22,9.943369527
2015,4,8,23,9.814790132
2015,4,9,0,10.57467195
2015,4,9,1,10.42092672
2015,4,9,2,10.29296656
2015,4,9,3,10.12069963
2015,4,9,4,10.16110909
2015,4,9,5,9.942165918
2015,4,9,6,9.91645943
2015,4,9,7,9.790891342
2015,4,9,8,10.01033525
2015,4,9,9,10.85306292
2015,4,9,10,11.53372311
2015,4,9,11,12.26862541
2015,4,9,12,12.86950312
2015,4,9,13,13.72142122
2015,4,9,14,14.32466151
2015,4,9,15,14.28304177
2015,4,9,16,14.41506369
2015,4,9,17,13.74414392
2015,4,9,18,13.252557
2015,4,9,19,12.28559426
2015,4,9,20,11.85729273
2015,4,9,21,11.17133744
2015,4,9,22,11.1190696
2015,4,9,23,11.13189945
2015,4,10,0,12.04500801
2015,4,10,1,11.87565989
2015,4,10,2,11.68003061
2015,4,10,3,11.53257684
2015,4,10,4,11.54375224
2015,4,10,5,11.39721865
2015,4,10,6,11.23971528
2015,4,10,7,11.35744446
2015,4,10,8,11.56423866
2015,4,10,9,12.07149581
2015,4,10,10,12.96630381
2015,4,10,11,14.18778808
2015,4,10,12,14.94817941
2015,4,10,13,16.10755092
2015,4,10,14,16.64365889
2015,4,10,15,16.36373813
2015,4,10,16,16.11383774
2015,4,10,17,15.58469969
2015,4,10,18,14.54981496
2015,4,10,19,13.94394059
2015,4,10,20,13.59095247
2015,4,10,21,12.91015848
2015,4,10,22,12.5462413
2015,4,10,23,12.18291709
2015,4,11,0,10.68831012
2015,4,11,1,10.54987526
2015,4,11,2,10.40523616
2015,4,11,3,10.28566092
2015,4,11,4,10.26775029
2015,4,11,5,10.18930624
2015,4,11,6,10.05495714
2015,4,11,7,10.06334223
2015,4,11,8,10.30107721
2015,4,11,9,10.75634679
2015,4,11,10,11.59629246
2015,4,11,11,12.69434816
2015,4,11,12,13.50699608
2015,4,11,13,14.1950786
2015,4,11,14,14.7879355
2015,4,11,15,14.79284572
2015,4,11,16,14.37033717
2015,4,11,17,13.65218028
2015,4,11,18,13.0970725
2015,4,11,19,12.50174664
2015,4,11,20,11.78265771
2015,4,11,21,11.45104462
2015,4,11,22,11.04266875
2015,4,11,23,10.95754524
2015,4,12,0,9.83886922
2015,4,12,1,9.707217463
2015,4,12,2,9.574926318
2015,4,12,3,9.465117671
2015,4,12,4,9.329937679
2015,4,12,5,9.268486152
2015,4,12,6,9.246764836
2015,4,12,7,9.235535922
2015,4,12,8,9.37113325
2015,4,12,9,10.02320548
2015,4,12,10,10.43000441
2015,4,12,11,11.7491916
2015,4,12,12,12.03094703
2015,4,12,13,12.91332886
2015,4,12,14,13.27957608
2015,4,12,15,13.24751515
2015,4,12,16,13.52509755
2015,4,12,17,12.69575206
2015,4,12,18,12.07646274
2015,4,12,19,11.56170775
2015,4,12,20,10.90605698
2015,4,12,21,10.4333744
2015,4,12,22,10.26363295
2015,4,12,23,9.89259034
2015,4,13,0,9.624955152
2015,4,13,1,9.498514196
2015,4,13,2,9.353520638
2015,4,13,3,9.275545444
2015,4,13,4,9.211225975
2015,4,13,5,9.078374328
2015,4,13,6,9.016725651
2015,4,13,7,9.074475678
2015,4,13,8,9.294655966
2015,4,13,9,9.725650293
2015,4,13,10,10.44861577
2015,4,13,11,11.54021136
2015,4,13,12,12.00883441
2015,4,13,13,12.61585455
2015,4,13,14,13.03076287
2015,4,13,15,13.07404136
2015,4,13,16,13.09301119
2015,4,13,17,12.46206003
2015,4,13,18,11.61981136
2015,4,13,19,11.05014277
2015,4,13,20,10.33741154
2015,4,13,21,10.37817031
2015,4,13,22,10.09421598
2015,4,13,23,9.77003184
2015,4,14,0,10.13869822
2015,4,14,1,9.998580444
2015,4,14,2,9.864525155
2015,4,14,3,9.782635587
2015,4,14,4,9.680234937
2015,4,14,5,9.573301029
2015,4,14,6,9.587613706
2015,4,14,7,9.498746261
2015,4,14,8,9.811882034
2015,4,14,9,10.30330898
2015,4,14,10,11.09278112
2015,4,14,11,11.78164625
2015,4,14,12,12.48128371
2015,4,14,13,13.47500051
2015,4,14,14,14.14254539
2015,4,14,15,13.96713662
2015,4,14,16,13.85156969
2015,4,14,17,13.08408564
2015,4,14,18,12.06700582
2015,4,14,19,11.85219472
2015,4,14,20,11.41069081
2015,4,14,21,10.67965245
2015,4,14,22,10.60751609
2015,4,14,23,10.53791184
2015,4,15,0,9.909825973
2015,4,15,1,9.769494417
2015,4,15,2,9.63213014
2015,4,15,3,9.532410419
2015,4,15,4,9.52572193
2015,4,15,5,9.428321035
2015,4,15,6,9.286415652
2015,4,15,7,9.339834597
2015,4,15,8,9.306745116
2015,4,15,9,10.22108807
2015,4,15,10,10.63236309
2015,4,15,11,11.65625339
2015,4,15,12,12.06526538
2015,4,15,13,13.28033615
2015,4,15,14,13.40621251
2015,4,15,15,13.52152936
2015,4,15,16,13.29285323
2015,4,15,17,12.89291955
2015,4,15,18,11.95154742
2015,4,15,19,11.31992509
2015,4,15,20,10.97414974
2015,4,15,21,10.56623232
2015,4,15,22,10.42713979
2015,4,15,23,10.1933292
2015,4,16,0,10.66846881
2015,4,16,1,10.52536603
2015,4,16,2,10.42579248
2015,4,16,3,10.21796304
2015,4,16,4,10.24100581
2015,4,16,5,10.05670636
2015,4,16,6,10.05941621
2015,4,16,7,10.15386096
2015,4,16,8,10.31088288
2015,4,16,9,10.7911459
2015,4,16,10,11.67314719
2015,4,16,11,12.28483549
2015,4,16,12,13.17012616
2015,4,16,13,13.92944003
2015,4,16,14,14.06247655
2015,4,16,15,14.7283994
2015,4,16,16,14.421157
2015,4,16,17,13.90948771
2015,4,16,18,13.0630727
2015,4,16,19,12.25848602
2015,4,16,20,11.79868089
2015,4,16,21,11.55375398
2015,4,16,22,11.04865687
2015,4,16,23,10.8650141
2015,4,17,0,11.22987266
2015,4,17,1,11.05972354
2015,4,17,2,10.95776398
2015,4,17,3,10.84452988
2015,4,17,4,10.72141798
2015,4,17,5,10.64766191
2015,4,17,6,10.581827
2015,4,17,7,10.31727347
2015,4,17,8,10.65441678
2015,4,17,9,11.38678673
2015,4,17,10,12.29054834
2015,4,17,11,13.1571149
2015,4,17,12,13.80994087
2015,4,17,13,14.35036706
2015,4,17,14,15.57450156
2015,4,17,15,15.41420128
2015,4,17,16,14.88473107
2015,4,17,17,14.06925551
2015,4,17,18,13.63206241
2015,4,17,19,13.21418124
2015,4,17,20,12.47249409
2015,4,17,21,12.11000709
2015,4,17,22,11.66816676
2015,4,17,23,11.25808711
2015,4,18,0,12.00527637
2015,4,18,1,11.82397401
2015,4,18,2,11.69085465
2015,4,18,3,11.53986417
2015,4,18,4,11.48719401
2015,4,18,5,11.46888149
2015,4,18,6,11.2526575
2015,4,18,7,11.09938614
2015,4,18,8,11.48471073
2015,4,18,9,12.1663688
2015,4,18,10,12.95309094
2015,4,18,11,14.17650401
2015,4,18,12,15.03396789
2015,4,18,13,16.27690075
2015,4,18,14,16.29862371
2015,4,18,15,16.30770401
2015,4,18,16,16.12579782
2015,4,18,17,15.45540552
2015,4,18,18,14.63283974
2015,4,18,19,14.04569622
2015,4,18,20,13.50659276
2015,4,18,21,12.77092223
2015,4,18,22,12.54253062
2015,4,18,23,12.27347778
2015,4,19,0,12.01573457
2015,4,19,1,11.81345381
2015,4,19,2,11.70991876
2015,4,19,3,11.62013016
2015,4,19,4,11.50102229
2015,4,19,5,11.37840322
2015,4,19,6,11.25264949
2015,4,19,7,11.37665779
2015,4,19,8,11.47112318
2015,4,19,9,12.45370303
2015,4,19,10,13.38099573
2015,4,19,11,13.92812071
2015,4,19,12,14.85542663
2015,4,19,13,16.12503362
2015,4,19,14,15.87665758
2015,4,19,15,16.84840591
2015,4,19,16,16.27352965
2015,4,19,17,15.53401565
2015,4,19,18,14.86468137
2015,4,19,19,14.02938946
2015,4,19,20,13.36144342
2015,4,19,21,12.92152671
2015,4,19,22,12.79518291
2015,4,19,23,12.46785102
2015,4,20,0,11.15024158
2015,4,20,1,11.01117415
2015,4,20,2,10.81650048
2015,4,20,3,10.72376107
2015,4,20,4,10.62691005
2015,4,20,5,10.53043242
2015,4,20,6,10.38731404
2015,4,20,7,10.54220233
2015,4,20,8,10.62072407
2015,4,20,9,11.30065732
2015,4,20,10,12.02659856
2015,4,20,11,12.77283805
2015,4,20,12,13.89622497
2015,4,20,13,14.42106584
2015,4,20,14,15.25163185
2015,4,20,15,15.42689241
2015,4,20,16,15.12592794
2015,4,20,17,14.21570426
2015,4,20,18,13.83199112
2015,4,20,19,13.09011755
2015,4,20,20,12.47991227
2015,4,20,21,11.82874925
2015,4,20,22,11.69336327
2015,4,20,23,11.3988807
2015,4,21,0,11.95980716
2015,4,21,1,11.77257052
2015,4,21,2,11.63244544
2015,4,21,3,11.51232505
2015,4,21,4,11.44801481
2015,4,21,5,11.25886459
2015,4,21,6,11.18643936
2015,4,21,7,11.25983714
2015,4,21,8,11.42733031
2015,4,21,9,12.09224118
2015,4,21,10,13.13152425
2015,4,21,11,13.94458812
2015,4,21,12,15.18324629
2015,4,21,13,15.46277116
2015,4,21,14,16.12500463
2015,4,21,15,16.14193956
2015,4,21,16,16.40229798
2015,4,21,17,15.45215987
2015,4,21,18,14.52102753
2015,4,21,19,13.72653167
2015,4,21,20,13.4462532
2015,4,21,21,13.14316688
2015,4,21,22,12.45947013
2015,4,21,23,12.2145402
2015,4,22,0,10.61901708
2015,4,22,1,10.44389696
2015,4,22,2,10.34412854
2015,4,22,3,10.20829171
2015,4,22,4,10.09933984
2015,4,22,5,10.0168821
2015,4,22,6,10.01396945
2015,4,22,7,9.804730408
2015,4,22,8,10.23552913
2015,4,22,9,10.83306031
2015,4,22,10,11.58723057
2015,4,22,11,12.40218474
2015,4,22,12,12.96592878
2015,4,22,13,13.73003909
2015,4,22,14,14.42837971
2015,4,22,15,14.46107394
2015,4,22,16,14.3920624
2015,4,22,17,13.77951089
2015,4,22,18,13.1396282
2015,4,22,19,12.2223879
2015,4,22,20,11.98165567
2015,4,22,21,11.41035981
2015,4,22,22,11.07582
2015,4,22,23,10.77144026
2015,4,23,0,11.00751893
2015,4,23,1,10.84519721
2015,4,23,2,10.69356408
2015,4,23,3,10.60331776
2015,4,23,4,10.52497169
2015,4,23,5,10.28835396
2015,4,23,6,10.26193433
2015,4,23,7,10.17650055
2015,4,23,8,10.49267173
2015,4,23,9,11.29824731
2015,4,23,10,11.92968362
2015,4,23,11,12.72949988
2015,4,23,12,13.57097381
2015,4,23,13,14.32608545
2015,4,23,14,14.77197001
2015,4,23,15,15.19774166
2015,4,23,16,14.65989805
2015,4,23,17,14.23583459
2015,4,23,18,13.87315267
2015,4,23,19,12.54501675
2015,4,23,20,12.2356384
2015,4,23,21,11.62625456
2015,4,23,22,11.44968407
2015,4,23,23,11.22524624
2015,4,24,0,11.41827333
2015,4,24,1,11.25517683
2015,4,24,2,11.13164184
2015,4,24,3,10.99453655
2015,4,24,4,10.87863091
2015,4,24,5,10.65920561
2015,4,24,6,10.72624889
2015,4,24,7,10.74796148
2015,4,24,8,10.76793692
2015,4,24,9,11.43884562
2015,4,24,10,12.42571712
2015,4,24,11,13.55696939
2015,4,24,12,13.84706536
2015,4,24,13,14.76710059
2015,4,24,14,15.4739066
2015,4,24,15,15.61363207
2015,4,24,16,15.33205946
2015,4,24,17,14.50115603
2015,4,24,18,13.86305026
2015,4,24,19,13.52598851
2015,4,24,20,12.81929745
2015,4,24,21,12.25198112
2015,4,24,22,11.83847697
2015,4,24,23,11.65178264
2015,4,25,0,14.09796036
2015,4,25,1,13.88194311
2015,4,25,2,13.75572966
2015,4,25,3,13.49230961
2015,4,25,4,13.49371863
2015,4,25,5,13.24293885
2015,4,25,6,13.20388699
2015,4,25,7,13.24110612
2015,4,25,8,13.4693778
2015,4,25,9,14.18183735
2015,4,25,10,15.72312773
2015,4,25,11,16.31220169
2015,4,25,12,17.40027054
2015,4,25,13,18.43155734
2015,4,25,14,19.14196943
2015,4,25,15,19.79600082
2015,4,25,16,19.20729084
2015,4,25,17,18.29586099
2015,4,25,18,17.34264146
2015,4,25,19,16.57768679
2015,4,25,20,15.58804866
2015,4,25,21,15.02504616
2015,4,25,22,14.90335053
2015,4,25,23,14.36958136
2015,4,26,0,15.19078391
2015,4,26,1,14.97675908
2015,4,26,2,14.84253829
2015,4,26,3,14.63804889
2015,4,26,4,14.53523786
2015,4,26,5,14.40899121
2015,4,26,6,14.28275165
2015,4,26,7,14.38842608
2015,4,26,8,14.42843928
2015,4,26,9,15.43037878
2015,4,26,10,15.94519754
2015,4,26,11,18.15016161
2015,4,26,12,19.27241223
2015,4,26,13,19.64408002
2015,4,26,14,20.52731567
2015,4,26,15,20.72377179
2015,4,26,16,20.33862189
2015,4,26,17,19.79518144
2015,4,26,18,18.69071078
2015,4,26,19,17.5694064
2015,4,26,20,16.95614283
2015,4,26,21,16.3360553
2015,4,26,22,15.6786993
2015,4,26,23,15.75421288
2015,4,27,0,14.63671769
2015,4,27,1,14.42956037
2015,4,27,2,14.30014251
2015,4,27,3,14.0440571
2015,4,27,4,13.90506444
2015,4,27,5,13.78870269
2015,4,27,6,13.79515316
2015,4,27,7,13.74665734
2015,4,27,8,14.12629621
2015,4,27,9,14.65692564
2015,4,27,10,15.81653651
2015,4,27,11,17.60477309
2015,4,27,12,17.99066434
2015,4,27,13,18.7377468
2015,4,27,14,19.90633531
2015,4,27,15,19.57886489
2015,4,27,16,19.37802204
2015,4,27,17,18.79745748
2015,4,27,18,17.68106465
2015,4,27,19,16.79672746
2015,4,27,20,16.59347533
2015,4,27,21,15.74569248
2015,4,27,22,15.32577023
2015,4,27,23,15.0837463
2015,4,28,0,15.21282067
2015,4,28,1,14.95892336
2015,4,28,2,14.80657167
2015,4,28,3,14.59985582
2015,4,28,4,14.59307085
2015,4,28,5,14.43478292
2015,4,28,6,14.37261669
2015,4,28,7,14.37505455
2015,4,28,8,14.61634455
2015,4,28,9,15.29811076
2015,4,28,10,16.28179042
2015,4,28,11,17.80683391
2015,4,28,12,18.55632449
2015,4,28,13,19.85800825
2015,4,28,14,21.09497437
2015,4,28,15,20.83856462
2015,4,28,16,20.38116182
