"uptake","detritus1c","detritus1n","detritus2c","detritus2n","detritus3c","detritus3n","year","day","month"
0.00021921,172.9778969,4.10101941,353.4765397,8.380344545,225.623351,5.34915577,2015,25,12
0.00023987,172.9778969,4.10102796,353.4765397,8.380360972,225.623351,5.34916718,2015,26,12
0.00024525,172.9778969,4.10103718,353.4765397,8.380379421,225.623351,5.34917866,2015,27,12
0.00023127,172.9778969,4.10104572,353.4765397,8.380397443,225.623351,5.34919026,2015,28,12
0.00022996,172.9778969,4.10105418,353.4765397,8.380415134,225.623351,5.34920129,2015,29,12
0.00023607,172.9778969,4.10106311,353.4765397,8.380433745,225.623351,5.34921266,2015,30,12
0.00024384,172.9778969,4.10107235,353.4765397,8.380451918,225.623351,5.34922474,2015,31,12
0.00026436,173.0491462,4.10277378,353.6221479,8.383927082,225.716294,5.35144381,2016,1,1
0.00025543,173.0491462,4.10278185,353.6221479,8.383947712,225.716294,5.35145482,2016,2,1
0.00025043,173.0491462,4.10279105,353.6221479,8.383965079,225.716294,5.35146632,2016,3,1
0.00025362,173.0491462,4.10280009,353.6221479,8.383983188,225.716294,5.35147801,2016,4,1
0.00024889,173.0491462,4.10280863,353.6221479,8.383999674,225.716294,5.35148959,2016,5,1
0.00024227,173.0491462,4.10281718,353.6221479,8.384017949,225.716294,5.3515008,2016,6,1
0.00023655,173.0491462,4.1028263,353.6221479,8.384035971,225.716294,5.35151269,2016,7,1
0.00023057,173.0491462,4.10283496,353.6221479,8.384053524,225.716294,5.35152398,2016,8,1
0.00022076,173.0491462,4.10284339,353.6221479,8.384071223,225.716294,5.35153528,2016,9,1
0.00021741,173.0491462,4.10285251,353.6221479,8.384088968,225.716294,5.35154649,2016,10,1
0.00021509,173.0491462,4.10286136,353.6221479,8.384108313,225.716294,5.35155829,2016,11,1
0.00022489,173.0491462,4.10286992,353.6221479,8.384126244,225.716294,5.35156978,2016,12,1
0.00022677,173.0491462,4.10287865,353.6221479,8.384143391,225.716294,5.35158126,2016,13,1
0.00022241,173.0491462,4.10288805,353.6221479,8.384161137,225.716294,5.35159267,2016,14,1
0.00022691,173.0491462,4.10289662,353.6221479,8.384178259,225.716294,5.35160436,2016,15,1
0.00023441,173.0491462,4.10290514,353.6221479,8.384198602,225.716294,5.35161575,2016,16,1
0.00023284,173.0491462,4.10291379,353.6221479,8.384216435,225.716294,5.35162696,2016,17,1
0.00023716,173.0491462,4.10292292,353.6221479,8.384232959,225.716294,5.35163789,2016,18,1
0.00023567,173.0491462,4.10293175,353.6221479,8.384251434,225.716294,5.35164968,2016,19,1
0.00022931,173.0491462,4.10294059,353.6221479,8.384270252,225.716294,5.35166202,2016,20,1
0.00022517,173.0491462,4.10294962,353.6221479,8.384288747,225.716294,5.35167304,2016,21,1
0.00022032,173.0491462,4.10295808,353.6221479,8.384305733,225.716294,5.35168435,2016,22,1
0.00021856,173.0491462,4.10296652,353.6221479,8.384324523,225.716294,5.35169575,2016,23,1
0.00022447,173.0491462,4.10297574,353.6221479,8.384343685,225.716294,5.35170704,2016,24,1
0.00023815,173.0491462,4.10298448,353.6221479,8.384359683,225.716294,5.35171901,2016,25,1
0.00023989,173.0491462,4.10299312,353.6221479,8.384376914,225.716294,5.35172994,2016,26,1
0.00023497,173.0491462,4.10300158,353.6221479,8.384394934,225.716294,5.35174183,2016,27,1
0.00023617,173.0491462,4.10301109,353.6221479,8.384413669,225.716294,5.35175332,2016,28,1
0.00023733,173.0491462,4.10301993,353.6221479,8.384431142,225.716294,5.35176481,2016,29,1
0.00025965,173.0491462,4.10302827,353.6221479,8.384450822,225.716294,5.35177593,2016,30,1
0.00027539,173.0491462,4.1030371,353.6221479,8.384467241,225.716294,5.35178781,2016,31,1
0.00027789,173.0491462,4.10304614,353.6221479,8.384483291,225.716294,5.3517996,2016,1,2
0.00027616,173.0491462,4.10305488,353.6221479,8.384503731,225.716294,5.35181021,2016,2,2
0.00027699,173.0491462,4.10306313,353.6221479,8.384522379,225.716294,5.3518221,2016,3,2
0.00026876,173.0491462,4.10307273,353.6221479,8.384539445,225.716294,5.3518335,2016,4,2
0.00026619,173.0491462,4.10308148,353.6221479,8.384555874,225.716294,5.35184498,2016,5,2
0.00026251,173.0491462,4.10309001,353.6221479,8.384573154,225.716294,5.35185619,2016,6,2
0.0002547,173.0491462,4.10309876,353.6221479,8.384594097,225.716294,5.35186817,2016,7,2
0.00024077,173.0491462,4.10310799,353.6221479,8.384610546,225.716294,5.3518791,2016,8,2
0.00023083,173.0491462,4.10311633,353.6221479,8.384629553,225.716294,5.35189069,2016,9,2
0.00023086,173.0491462,4.10312478,353.6221479,8.38464692,225.716294,5.35190246,2016,10,2
0.00022034,173.0491462,4.10313411,353.6221479,8.384664664,225.716294,5.35191406,2016,11,2
0.00021642,173.0491462,4.10314304,353.6221479,8.384683073,225.716294,5.35192537,2016,12,2
0.00021284,173.0491462,4.10315148,353.6221479,8.384701996,225.716294,5.35193676,2016,13,2
0.00020528,173.0491462,4.10316032,353.6221479,8.384719552,225.716294,5.35194796,2016,14,2
0.00020083,173.0491462,4.10316935,353.6221479,8.384736406,225.716294,5.35195937,2016,15,2
0.00019495,173.0491462,4.1031779,353.6221479,8.384755844,225.716294,5.35197107,2016,16,2
0.00020179,173.0491462,4.10318597,353.6221479,8.384773456,225.716294,5.35198245,2016,17,2
0.00019955,173.0491462,4.10319567,353.6221479,8.384789981,225.716294,5.35199404,2016,18,2
0.00018875,173.0491462,4.10320431,353.6221479,8.38480768,225.716294,5.35200573,2016,19,2
0.00019029,173.0491462,4.10321314,353.6221479,8.384826509,225.716294,5.35201714,2016,20,2
0.00018501,173.0491462,4.10322207,353.6221479,8.384845949,225.716294,5.35202853,2016,21,2
0.00018346,173.0491462,4.10323082,353.6221479,8.384861749,225.716294,5.35204003,2016,22,2
0.00017766,173.0491462,4.10323955,353.6221479,8.384880396,225.716294,5.35205162,2016,23,2
0.00018223,173.0491462,4.10324819,353.6221479,8.384898958,225.716294,5.35206274,2016,24,2
0.00018383,173.0491462,4.10325742,353.6221479,8.384915946,225.716294,5.3520746,2016,25,2
0.00018391,173.0491462,4.10326597,353.6221479,8.384934162,225.716294,5.35208619,2016,26,2
0.00018124,173.0491462,4.10327489,353.6221479,8.384952896,225.716294,5.35209741,2016,27,2
0.00017805,173.0491462,4.10328336,353.6221479,8.384970909,225.716294,5.3521093,2016,28,2
0.00017681,173.0491462,4.10329275,353.6221479,8.384987303,225.716294,5.35212059,2016,29,2
0.00018249,173.0491462,4.10330112,353.6221479,8.385008019,225.716294,5.3521316,2016,1,3
0.00018109,173.0491462,4.10330965,353.6221479,8.38502454,225.716294,5.3521433,2016,2,3
0.00018159,173.0491462,4.10331869,353.6221479,8.385041151,225.716294,5.35215517,2016,3,3
0.00018404,173.0491462,4.10332763,353.6221479,8.385060073,225.716294,5.35216589,2016,4,3
0.00018487,173.0491462,4.10333617,353.6221479,8.385077538,225.716294,5.35217815,2016,5,3
0.00018792,173.0491462,4.10334509,353.6221479,8.385096505,225.716294,5.35218937,2016,6,3
0.00018595,173.0491462,4.10335432,353.6221479,8.385112838,225.716294,5.35220049,2016,7,3
0.0001815,173.0491462,4.10336296,353.6221479,8.385132474,225.716294,5.35221226,2016,8,3
0.00017549,173.0491462,4.10337084,353.6221479,8.385150307,225.716294,5.35222375,2016,9,3
0.00017782,173.0491462,4.10338005,353.6221479,8.385167789,225.716294,5.35223507,2016,10,3
0.00016946,173.0491462,4.1033891,353.6221479,8.385186602,225.716294,5.35224677,2016,11,3
0.00017723,173.0491462,4.10339782,353.6221479,8.385205063,225.716294,5.35225794,2016,12,3
0.000175,173.0491462,4.10340675,353.6221479,8.385221772,225.716294,5.35226916,2016,13,3
0.00018174,173.0491462,4.10341578,353.6221479,8.385241582,225.716294,5.35228105,2016,14,3
0.00018195,173.0491462,4.10342434,353.6221479,8.385260044,225.716294,5.35229255,2016,15,3
0.00018004,173.0491462,4.10343268,353.6221479,8.385275617,225.716294,5.35230336,2016,16,3
0.00017597,173.0491462,4.10344171,353.6221479,8.385292605,225.716294,5.35231601,2016,17,3
0.00017273,173.0491462,4.10345065,353.6221479,8.385313984,225.716294,5.35232721,2016,18,3
0.00017561,173.0491462,4.10345948,353.6221479,8.385329753,225.716294,5.35233842,2016,19,3
0.00017769,173.0491462,4.10346803,353.6221479,8.385348304,225.716294,5.35235002,2016,20,3
0.00017798,173.0491462,4.10347743,353.6221479,8.385367043,225.716294,5.35236132,2016,21,3
0.00017578,173.0491462,4.10348589,353.6221479,8.385383742,225.716294,5.3523728,2016,22,3
0.00017301,173.0491462,4.10349452,353.6221479,8.385403372,225.716294,5.35238403,2016,23,3
0.00016913,173.0491462,4.10350355,353.6221479,8.385419704,225.716294,5.35239598,2016,24,3
0.00017024,173.0491462,4.10351212,353.6221479,8.385438537,225.716294,5.3524075,2016,25,3
0.00017141,173.0491462,4.10352124,353.6221479,8.385457183,225.716294,5.35241909,2016,26,3
0.00017278,173.0491462,4.10352977,353.6221479,8.385475124,225.716294,5.35243039,2016,27,3
0.0001697,173.0491462,4.10353939,353.6221479,8.3854923,225.716294,5.3524414,2016,28,3
0.0001709,173.0491462,4.10354726,353.6221479,8.385510404,225.716294,5.35245327,2016,29,3
0.00017065,173.0491462,4.10355591,353.6221479,8.385527739,225.716294,5.35246506,2016,30,3
0.00016939,173.0491462,4.10356531,353.6221479,8.385545348,225.716294,5.35247587,2016,31,3
0.00016486,173.0491462,4.10357396,353.6221479,8.385565347,225.716294,5.35248825,2016,1,4
0.00015941,173.0491462,4.1035826,353.6221479,8.385582589,225.716294,5.35249965,2016,2,4
0.00016297,173.0491462,4.10359124,353.6221479,8.385599573,225.716294,5.35251067,2016,3,4
0.00015888,173.0491462,4.10360067,353.6221479,8.385617356,225.716294,5.35252225,2016,4,4
0.0001729,173.0491462,4.10360892,353.6221479,8.385635864,225.716294,5.35253373,2016,5,4
0.00017874,173.0491462,4.10361755,353.6221479,8.385654648,225.716294,5.35254523,2016,6,4
0.00019091,173.0491462,4.10362677,353.6221479,8.38567207,225.716294,5.35255692,2016,7,4
0.00020888,173.0491462,4.10363571,353.6221479,8.38569062,225.716294,5.35256802,2016,8,4
0.00021091,173.0491462,4.10364482,353.6221479,8.38570845,225.716294,5.35257962,2016,9,4
0.00021163,173.0491462,4.10365299,353.6221479,8.385725923,225.716294,5.35259113,2016,10,4
0.00020696,173.0491462,4.10366241,353.6221479,8.385743847,225.716294,5.35260311,2016,11,4
0.00020434,173.0491462,4.10367047,353.6221479,8.385762116,225.716294,5.35261373,2016,12,4
0.00019609,173.0491462,4.10367959,353.6221479,8.385778819,225.716294,5.3526256,2016,13,4
0.00019616,173.0491462,4.10368833,353.6221479,8.385799542,225.716294,5.35263701,2016,14,4
0.00019725,173.0491462,4.10369718,353.6221479,8.385815498,225.716294,5.3526485,2016,15,4
0.00018754,173.0491462,4.10370611,353.6221479,8.385833509,225.716294,5.3526599,2016,16,4
0.00018421,173.0491462,4.10371455,353.6221479,8.385850842,225.716294,5.35267187,2016,17,4
0.00018262,173.0491462,4.10372407,353.6221479,8.385871179,225.716294,5.35268309,2016,18,4
0.00018374,173.0491462,4.10373213,353.6221479,8.385888176,225.716294,5.35269419,2016,19,4
0.00018262,173.0491462,4.10374087,353.6221479,8.3859047,225.716294,5.35270579,2016,20,4
0.00017175,173.0491462,4.10374998,353.6221479,8.385923339,225.716294,5.35271756,2016,21,4
0.00017547,173.0491462,4.10375854,353.6221479,8.38594198,225.716294,5.35272878,2016,22,4
0.00016673,173.0491462,4.10376766,353.6221479,8.385960567,225.716294,5.35274066,2016,23,4
0.00016775,173.0491462,4.10377621,353.6221479,8.38597822,225.716294,5.35275168,2016,24,4
0.00016676,173.0491462,4.10378582,353.6221479,8.385997769,225.716294,5.35276354,2016,25,4
0.00015956,173.0491462,4.10379388,353.6221479,8.386014571,225.716294,5.35277495,2016,26,4
0.00015511,173.0491462,4.10380271,353.6221479,8.386031414,225.716294,5.35278626,2016,27,4
0.0001521,173.0491462,4.10381183,353.6221479,8.386050803,225.716294,5.35279775,2016,28,4
0.00022561,173.0491462,4.10382058,353.6221479,8.386067427,225.716294,5.35280972,2016,29,4
0.00021527,173.0491462,4.10382931,353.6221479,8.38608422,225.716294,5.35282064,2016,30,4
0.00020248,173.0491462,4.10383778,353.6221479,8.386103908,225.716294,5.35283205,2016,1,5
0.00019404,173.0491462,4.10384757,353.6221479,8.386122649,225.716294,5.35284401,2016,2,5
0.0001866,173.0491462,4.10385563,353.6221479,8.386140103,225.716294,5.35285551,2016,3,5
0.00019067,173.0491462,4.10386426,353.6221479,8.386156804,225.716294,5.35286691,2016,4,5
0.0001904,173.0491462,4.10387321,353.6221479,8.386173513,225.716294,5.35287811,2016,5,5
0.00018833,173.0491462,4.10388225,353.6221479,8.386193913,225.716294,5.3528897,2016,6,5
0.00019544,173.0491462,4.10389079,353.6221479,8.386211946,225.716294,5.35290158,2016,7,5
0.0001885,173.0491462,4.10389933,353.6221479,8.386229399,225.716294,5.3529127,2016,8,5
0.00019,173.0491462,4.10390903,353.6221479,8.38624804,225.716294,5.352924,2016,9,5
0.00018624,173.0491462,4.10391728,353.6221479,8.386266864,225.716294,5.35293521,2016,10,5
0.00018543,173.0491462,4.10392612,353.6221479,8.386284097,225.716294,5.35294718,2016,11,5
0.00018393,173.0491462,4.10393496,353.6221479,8.386302356,225.716294,5.3529586,2016,12,5
0.00018138,173.0491462,4.10394399,353.6221479,8.386319498,225.716294,5.35297027,2016,13,5
0.00017291,173.0491462,4.10395262,353.6221479,8.386336581,225.716294,5.35298168,2016,14,5
0.00016832,173.0491462,4.10396108,353.6221479,8.386356959,225.716294,5.35299308,2016,15,5
0.00017522,173.0491462,4.10397059,353.6221479,8.386373822,225.716294,5.35300448,2016,16,5
0.000167,173.0491462,4.10397904,353.6221479,8.386391468,225.716294,5.35301614,2016,17,5
0.00016627,173.0491462,4.10398758,353.6221479,8.386408978,225.716294,5.35302736,2016,18,5
0.00015983,173.0491462,4.1039967,353.6221479,8.386429238,225.716294,5.35303877,2016,19,5
0.00015145,173.0491462,4.10400526,353.6221479,8.386446397,225.716294,5.35305055,2016,20,5
0.00014801,173.0491462,4.10401428,353.6221479,8.386463117,225.716294,5.35306203,2016,21,5
0.00015384,173.0491462,4.10402244,353.6221479,8.386482039,225.716294,5.35307354,2016,22,5
0.0001569,173.0491462,4.10403215,353.6221479,8.386500301,225.716294,5.35308552,2016,23,5
0.00016681,173.0491462,4.1040405,353.6221479,8.386517953,225.716294,5.35309671,2016,24,5
0.00017025,173.0491462,4.10404942,353.6221479,8.386536455,225.716294,5.35310793,2016,25,5
0.00016253,173.0491462,4.10405836,353.6221479,8.386553347,225.716294,5.35311904,2016,26,5
0.00016288,173.0491462,4.10406711,353.6221479,8.38657199,225.716294,5.35313073,2016,27,5
0.00015253,173.0491462,4.10407556,353.6221479,8.386588975,225.716294,5.3531426,2016,28,5
0.00014332,173.0491462,4.1040842,353.6221479,8.386609131,225.716294,5.35315371,2016,29,5
0.00014185,173.0491462,4.1040942,353.6221479,8.38662618,225.716294,5.35316559,2016,30,5
0.00013748,173.0491462,4.10410233,353.6221479,8.386643545,225.716294,5.35317672,2016,31,5
0.00013795,173.0491462,4.10411108,353.6221479,8.38666223,225.716294,5.35318849,2016,1,6
0.00013706,173.0491462,4.10412011,353.6221479,8.386680209,225.716294,5.35319998,2016,2,6
0.0001337,173.0491462,4.10412896,353.6221479,8.386698335,225.716294,5.35321109,2016,3,6
0.00013305,173.0491462,4.10413759,353.6221479,8.386715226,225.716294,5.35322279,2016,4,6
0.00013345,173.0491462,4.10414576,353.6221479,8.386732841,225.716294,5.35323457,2016,5,6
0.00013799,173.0491462,4.10415556,353.6221479,8.386751337,225.716294,5.35324615,2016,6,6
0.00014685,173.0491462,4.10416401,353.6221479,8.386768226,225.716294,5.35325717,2016,7,6
0.00014482,173.0491462,4.10417255,353.6221479,8.386788812,225.716294,5.35326858,2016,8,6
0.00014161,173.0491462,4.10418186,353.6221479,8.386805703,225.716294,5.35328016,2016,9,6
0.00014291,173.0491462,4.10419051,353.6221479,8.386825005,225.716294,5.35329222,2016,10,6
0.00013724,173.0491462,4.10419973,353.6221479,8.386842613,225.716294,5.35330334,2016,11,6
0.00013001,173.0491462,4.10420742,353.6221479,8.386860591,225.716294,5.35331475,2016,12,6
0.00013599,173.0491462,4.10421722,353.6221479,8.386877205,225.716294,5.35332662,2016,13,6
0.00013067,173.0491462,4.10422556,353.6221479,8.386894904,225.716294,5.35333792,2016,14,6
0.00012548,173.0491462,4.10423419,353.6221479,8.386914531,225.716294,5.35334914,2016,15,6
0.00012574,173.0491462,4.10424313,353.6221479,8.38693186,225.716294,5.35336044,2016,16,6
0.00012953,173.0491462,4.10425228,353.6221479,8.386950972,225.716294,5.35337192,2016,17,6
0.0001325,173.0491462,4.10426092,353.6221479,8.386967495,225.716294,5.3533836,2016,18,6
0.0001325,173.0491462,4.10426925,353.6221479,8.386986044,225.716294,5.35339549,2016,19,6
0.0001328,173.0491462,4.10427887,353.6221479,8.387003819,225.716294,5.353407,2016,20,6
0.0001332,173.0491462,4.1042875,353.6221479,8.387022479,225.716294,5.35341801,2016,21,6
0.00014559,173.0491462,4.10429605,353.6221479,8.387040083,225.716294,5.35342988,2016,22,6
0.00014844,173.0491462,4.10430507,353.6221479,8.387057639,225.716294,5.35344119,2016,23,6
0.00014337,173.0491462,4.10431383,353.6221479,8.387075298,225.716294,5.35345259,2016,24,6
0.00015237,173.0491462,4.10432275,353.6221479,8.387093876,225.716294,5.35346448,2016,25,6
0.00016821,173.0491462,4.10433092,353.6221479,8.387112677,225.716294,5.35347615,2016,26,6
0.00016315,173.0491462,4.1043409,353.6221479,8.387129649,225.716294,5.35348726,2016,27,6
0.00015367,173.0491462,4.10434877,353.6221479,8.387146269,225.716294,5.35349895,2016,28,6
0.00014855,173.0491462,4.10435809,353.6221479,8.387166555,225.716294,5.35351043,2016,29,6
0.00014306,173.0491462,4.10436702,353.6221479,8.387184539,225.716294,5.35352174,2016,30,6
0.00014668,173.0491462,4.10437568,353.6221479,8.387201873,225.716294,5.35353333,2016,1,7
0.00014233,173.0491462,4.10438421,353.6221479,8.38721998,225.716294,5.35354473,2016,2,7
0.00014244,173.0491462,4.10439257,353.6221479,8.38723844,225.716294,5.35355614,2016,3,7
0.00013892,173.0491462,4.10440227,353.6221479,8.38725703,225.716294,5.3535681,2016,4,7
0.00013611,173.0491462,4.10441062,353.6221479,8.387273552,225.716294,5.35357923,2016,5,7
0.00013543,173.0491462,4.10441936,353.6221479,8.387291266,225.716294,5.35359082,2016,6,7
0.00013121,173.0491462,4.1044283,353.6221479,8.387308903,225.716294,5.35360278,2016,7,7
0.00012984,173.0491462,4.10443724,353.6221479,8.387327884,225.716294,5.3536137,2016,8,7
0.00012677,173.0491462,4.10444597,353.6221479,8.387345428,225.716294,5.35362522,2016,9,7
0.00012454,173.0491462,4.10445421,353.6221479,8.387364026,225.716294,5.35363718,2016,10,7
0.00011748,173.0491462,4.10446422,353.6221479,8.387380739,225.716294,5.35364838,2016,11,7
0.00011762,173.0491462,4.10447247,353.6221479,8.387400088,225.716294,5.35365969,2016,12,7
0.00011754,173.0491462,4.10448111,353.6221479,8.387419011,225.716294,5.35367129,2016,13,7
0.00011328,173.0491462,4.10449004,353.6221479,8.387436434,225.716294,5.3536824,2016,14,7
0.00011362,173.0491462,4.1044988,353.6221479,8.38745351,225.716294,5.35369378,2016,15,7
0.00010964,173.0491462,4.10450762,353.6221479,8.387471737,225.716294,5.35370586,2016,16,7
0.00010666,173.0491462,4.10451607,353.6221479,8.387491412,225.716294,5.35371755,2016,17,7
0.00010367,173.0491462,4.10452548,353.6221479,8.387508116,225.716294,5.35372857,2016,18,7
9.94e-05,173.0491462,4.10453413,353.6221479,8.387525727,225.716294,5.35374045,2016,19,7
9.85e-05,173.0491462,4.10454314,353.6221479,8.387542529,225.716294,5.35375173,2016,20,7
9.35e-05,173.0491462,4.10455188,353.6221479,8.387563328,225.716294,5.35376286,2016,21,7
9.55e-05,173.0491462,4.10456045,353.6221479,8.387580619,225.716294,5.35377445,2016,22,7
9.75e-05,173.0491462,4.10456908,353.6221479,8.387598688,225.716294,5.35378632,2016,23,7
9.5e-05,173.0491462,4.10457744,353.6221479,8.387616806,225.716294,5.35379764,2016,24,7
9e-05,173.0491462,4.10458743,353.6221479,8.387632104,225.716294,5.35380894,2016,25,7
8.77e-05,173.0491462,4.10459577,353.6221479,8.387652388,225.716294,5.35382053,2016,26,7
9.45e-05,173.0491462,4.1046048,353.6221479,8.38767109,225.716294,5.35383192,2016,27,7
9.34e-05,173.0491462,4.10461364,353.6221479,8.387687975,225.716294,5.3538437,2016,28,7
9.22e-05,173.0491462,4.10462259,353.6221479,8.387705732,225.716294,5.35385491,2016,29,7
0.00011268,173.0491462,4.10463093,353.6221479,8.387724978,225.716294,5.35386621,2016,30,7
0.0001173,173.0491462,4.10463956,353.6221479,8.387742862,225.716294,5.35387848,2016,31,7
0.00011574,173.0491462,4.10464917,353.6221479,8.387760382,225.716294,5.35388978,2016,1,8
0.00011895,173.0491462,4.10465753,353.6221479,8.387778391,225.716294,5.35390109,2016,2,8
0.00011909,173.0491462,4.10466607,353.6221479,8.387795773,225.716294,5.35391268,2016,3,8
0.00011983,173.0491462,4.1046753,353.6221479,8.387815271,225.716294,5.35392435,2016,4,8
0.00011491,173.0491462,4.10468443,353.6221479,8.387832066,225.716294,5.35393548,2016,5,8
0.00011786,173.0491462,4.10469268,353.6221479,8.387850813,225.716294,5.35394735,2016,6,8
0.00011672,173.0491462,4.10470084,353.6221479,8.387868623,225.716294,5.35395867,2016,7,8
0.00011382,173.0491462,4.10471093,353.6221479,8.387887472,225.716294,5.35397025,2016,8,8
0.00011376,173.0491462,4.10471928,353.6221479,8.387903657,225.716294,5.35398183,2016,9,8
0.00010941,173.0491462,4.1047282,353.6221479,8.387923575,225.716294,5.35399323,2016,10,8
0.00011972,173.0491462,4.10473714,353.6221479,8.387939248,225.716294,5.35400464,2016,11,8
0.00011948,173.0491462,4.10474599,353.6221479,8.387958779,225.716294,5.35401623,2016,12,8
0.0001196,173.0491462,4.1047549,353.6221479,8.387978612,225.716294,5.35402791,2016,13,8
0.00011717,173.0491462,4.10476268,353.6221479,8.387995221,225.716294,5.35403931,2016,14,8
0.00012509,173.0491462,4.1047723,353.6221479,8.388011772,225.716294,5.35405062,2016,15,8
0.00012352,173.0491462,4.10478112,353.6221479,8.388030234,225.716294,5.3540622,2016,16,8
0.00012138,173.0491462,4.10478995,353.6221479,8.388049115,225.716294,5.3540736,2016,17,8
0.00012491,173.0491462,4.10479869,353.6221479,8.38806692,225.716294,5.35408521,2016,18,8
0.00012052,173.0491462,4.10480775,353.6221479,8.388084373,225.716294,5.35409652,2016,19,8
0.00012053,173.0491462,4.10481609,353.6221479,8.388103011,225.716294,5.3541078,2016,20,8
0.00011834,173.0491462,4.10482462,353.6221479,8.388120585,225.716294,5.35411997,2016,21,8
0.00011783,173.0491462,4.10483452,353.6221479,8.388138221,225.716294,5.35413184,2016,22,8
0.00011729,173.0491462,4.10484269,353.6221479,8.38815711,225.716294,5.35414286,2016,23,8
0.00011614,173.0491462,4.10485143,353.6221479,8.38817635,225.716294,5.35415455,2016,24,8
0.00011146,173.0491462,4.10486026,353.6221479,8.388192584,225.716294,5.35416566,2016,25,8
0.00012998,173.0491462,4.1048692,353.6221479,8.388209957,225.716294,5.35417677,2016,26,8
0.00015252,173.0491462,4.10487773,353.6221479,8.388229695,225.716294,5.35418874,2016,27,8
0.00015786,173.0491462,4.10488637,353.6221479,8.388246398,225.716294,5.35420061,2016,28,8
0.00015719,173.0491462,4.10489618,353.6221479,8.388264987,225.716294,5.35421165,2016,29,8
0.00014835,173.0491462,4.10490444,353.6221479,8.388283679,225.716294,5.35422351,2016,30,8
0.00014515,173.0491462,4.10491336,353.6221479,8.388300474,225.716294,5.35423463,2016,31,8
0.00013652,173.0491462,4.10492249,353.6221479,8.3883179,225.716294,5.35424631,2016,1,9
0.00014459,173.0491462,4.10493124,353.6221479,8.388337851,225.716294,5.3542581,2016,2,9
0.00013734,173.0491462,4.10493958,353.6221479,8.388356267,225.716294,5.35426921,2016,3,9
0.00013467,173.0491462,4.10494842,353.6221479,8.388373969,225.716294,5.35428061,2016,4,9
0.00013087,173.0491462,4.10495793,353.6221479,8.388390576,225.716294,5.35429276,2016,5,9
0.00012931,173.0491462,4.10496609,353.6221479,8.388408471,225.716294,5.35430399,2016,6,9
0.00012365,173.0491462,4.10497511,353.6221479,8.388427999,225.716294,5.35431519,2016,7,9
0.0001162,173.0491462,4.10498385,353.6221479,8.38844462,225.716294,5.35432698,2016,8,9
0.0001135,173.0491462,4.10499291,353.6221479,8.388463443,225.716294,5.35433856,2016,9,9
0.00011309,173.0491462,4.10500144,353.6221479,8.388482089,225.716294,5.35434939,2016,10,9
0.00010511,173.0491462,4.10500978,353.6221479,8.388498608,225.716294,5.35436108,2016,11,9
0.00010889,173.0491462,4.10501977,353.6221479,8.388517382,225.716294,5.35437305,2016,12,9
0.00010595,173.0491462,4.10502793,353.6221479,8.388537126,225.716294,5.35438462,2016,13,9
0.00010207,173.0491462,4.10503678,353.6221479,8.388553644,225.716294,5.35439605,2016,14,9
9.89e-05,173.0491462,4.10504571,353.6221479,8.388570471,225.716294,5.35440753,2016,15,9
9.63e-05,173.0491462,4.10505465,353.6221479,8.388589973,225.716294,5.35441828,2016,16,9
9.47e-05,173.0491462,4.10506308,353.6221479,8.388608712,225.716294,5.35443052,2016,17,9
9.31e-05,173.0491462,4.10507163,353.6221479,8.388625606,225.716294,5.35444165,2016,18,9
9.59e-05,173.0491462,4.10508142,353.6221479,8.388643815,225.716294,5.35445371,2016,19,9
9.24e-05,173.0491462,4.10508941,353.6221479,8.388661899,225.716294,5.3544653,2016,20,9
9.29e-05,173.0491462,4.1050986,353.6221479,8.388681305,225.716294,5.35447649,2016,21,9
9.14e-05,173.0491462,4.10510755,353.6221479,8.388698193,225.716294,5.35448761,2016,22,9
9.01e-05,173.0491462,4.10511621,353.6221479,8.388715803,225.716294,5.35449958,2016,23,9
8.8e-05,173.0491462,4.10512502,353.6221479,8.388733347,225.716294,5.3545108,2016,24,9
9.26e-05,173.0491462,4.10513339,353.6221479,8.388752044,225.716294,5.35452257,2016,25,9
9.07e-05,173.0491462,4.10514298,353.6221479,8.388768656,225.716294,5.354534,2016,26,9
8.67e-05,173.0491462,4.10515143,353.6221479,8.388789333,225.716294,5.35454604,2016,27,9
8.68e-05,173.0491462,4.10516056,353.6221479,8.388805287,225.716294,5.35455726,2016,28,9
9.5e-05,173.0491462,4.1051692,353.6221479,8.38882259,225.716294,5.35456875,2016,29,9
9.85e-05,173.0491462,4.10517824,353.6221479,8.388843366,225.716294,5.35458005,2016,30,9
0.00010251,56.71955958,1.34553979,115.9052006,2.74958171,73.9820455,1.7550523,2016,1,10
0.0001055,1387.182005,38.8891068,2234.01038,45.02429902,1567.9211,32.098147,2016,2,10
0.00010985,2018.301699,56.7269609,3242.870338,65.32874499,2270.15678,46.4602925,2016,3,10
0.00011092,1944.636874,54.6558074,3124.58504,62.94716244,2187.32276,44.7658002,2016,4,10
0.00010805,1870.971793,52.5846457,3006.300103,60.56558806,2104.48917,43.0713276,2016,5,10
0.00010308,1797.306493,50.5134978,2888.014164,58.18400279,2021.65551,41.3768548,2016,6,10
0.00010489,1723.641333,48.4423583,2769.729134,55.80244486,1938.8219,39.6823794,2016,7,10
0.00010156,1649.976174,46.3712077,2651.443559,53.42088181,1855.98824,37.9879021,2016,8,10
0.00010809,1576.311185,44.3000599,2533.15816,51.03931036,1773.15409,36.2934367,2016,9,10
