year,month,day,hour,PARps
2017,1,5,18,0
2017,1,5,19,0
2017,1,5,20,0
2017,1,5,21,0
2017,1,5,22,0
2017,1,5,23,0
2017,1,6,0,0
2017,1,6,1,0
2017,1,6,2,0
2017,1,6,3,0
2017,1,6,4,0
2017,1,6,5,0
2017,1,6,6,0.00960864
2017,1,6,7,3.06799911
2017,1,6,8,17.9823962
2017,1,6,9,36.6646391
2017,1,6,10,45.4436274
2017,1,6,11,44.2489323
2017,1,6,12,44.7538155
2017,1,6,13,32.8733495
2017,1,6,14,22.0841312
2017,1,6,15,13.6951597
2017,1,6,16,5.35208302
2017,1,6,17,0.26482183
2017,1,6,18,0
2017,1,6,19,0
2017,1,6,20,0
2017,1,6,21,0
2017,1,6,22,0
2017,1,6,23,0
2017,1,7,0,0
2017,1,7,1,0
2017,1,7,2,0
2017,1,7,3,0
2017,1,7,4,0
2017,1,7,5,0
2017,1,7,6,0.00846153
2017,1,7,7,2.77066084
2017,1,7,8,15.8367918
2017,1,7,9,32.3886639
2017,1,7,10,40.9467714
2017,1,7,11,39.8737327
2017,1,7,12,40.4217328
2017,1,7,13,29.0200033
2017,1,7,14,18.7440779
2017,1,7,15,12.0099248
2017,1,7,16,4.66375671
2017,1,7,17,0.22237396
2017,1,7,18,0
2017,1,7,19,0
2017,1,7,20,0
2017,1,7,21,0
2017,1,7,22,0
2017,1,7,23,0
2017,1,8,0,0
2017,1,8,1,0
2017,1,8,2,0
2017,1,8,3,0
2017,1,8,4,0
2017,1,8,5,0
2017,1,8,6,0.01048749
2017,1,8,7,3.77103189
2017,1,8,8,21.7345858
2017,1,8,9,44.7034211
2017,1,8,10,53.0654168
2017,1,8,11,53.7534419
2017,1,8,12,54.1472584
2017,1,8,13,38.7606683
2017,1,8,14,24.6196502
2017,1,8,15,15.7912053
2017,1,8,16,6.09216809
2017,1,8,17,0.34011831
2017,1,8,18,0
2017,1,8,19,0
2017,1,8,20,0
2017,1,8,21,0
2017,1,8,22,0
2017,1,8,23,0
2017,1,9,0,0
2017,1,9,1,0
2017,1,9,2,0
2017,1,9,3,0
2017,1,9,4,0
2017,1,9,5,0
2017,1,9,6,0.02648125
2017,1,9,7,8.8410216
2017,1,9,8,50.3824548
2017,1,9,9,104.930842
2017,1,9,10,128.823273
2017,1,9,11,125.807575
2017,1,9,12,128.92211
2017,1,9,13,90.1502039
2017,1,9,14,55.5626798
2017,1,9,15,37.7007532
2017,1,9,16,16.0355776
2017,1,9,17,0.757117
2017,1,9,18,0
2017,1,9,19,0
2017,1,9,20,0
2017,1,9,21,0
2017,1,9,22,0
2017,1,9,23,0
2017,1,10,0,0
2017,1,10,1,0
2017,1,10,2,0
2017,1,10,3,0
2017,1,10,4,0
2017,1,10,5,0
2017,1,10,6,0.0199908
2017,1,10,7,6.80846612
2017,1,10,8,38.3484243
2017,1,10,9,80.339878
2017,1,10,10,99.4337735
2017,1,10,11,100.092007
2017,1,10,12,98.066934
2017,1,10,13,69.8855764
2017,1,10,14,46.9839843
2017,1,10,15,30.4823002
2017,1,10,16,11.5118559
2017,1,10,17,0.5440732
2017,1,10,18,0
2017,1,10,19,0
2017,1,10,20,0
2017,1,10,21,0
2017,1,10,22,0
2017,1,10,23,0
2017,1,11,0,0
2017,1,11,1,0
2017,1,11,2,0
2017,1,11,3,0
2017,1,11,4,0
2017,1,11,5,0
2017,1,11,6,0.01806898
2017,1,11,7,5.71656333
2017,1,11,8,33.9924249
2017,1,11,9,67.4977971
2017,1,11,10,81.8471563
2017,1,11,11,85.6367344
2017,1,11,12,81.2666569
2017,1,11,13,58.6993236
2017,1,11,14,40.1053589
2017,1,11,15,24.625042
2017,1,11,16,9.69416695
2017,1,11,17,0.46197911
2017,1,11,18,0
2017,1,11,19,0
2017,1,11,20,0
2017,1,11,21,0
2017,1,11,22,0
2017,1,11,23,0
2017,1,12,0,0
2017,1,12,1,0
2017,1,12,2,0
2017,1,12,3,0
2017,1,12,4,0
2017,1,12,5,0
2017,1,12,6,0.0191869
2017,1,12,7,6.33661538
2017,1,12,8,36.5740889
2017,1,12,9,76.3375218
2017,1,12,10,90.7028198
2017,1,12,11,92.1162879
2017,1,12,12,92.5145306
2017,1,12,13,66.37735
2017,1,12,14,42.2500199
2017,1,12,15,27.6517205
2017,1,12,16,10.7880278
2017,1,12,17,0.53156352
2017,1,12,18,0
2017,1,12,19,0
2017,1,12,20,0
2017,1,12,21,0
2017,1,12,22,0
2017,1,12,23,0
2017,1,13,0,0
2017,1,13,1,0
2017,1,13,2,0
2017,1,13,3,0
2017,1,13,4,0
2017,1,13,5,0
2017,1,13,6,0.02924621
2017,1,13,7,11.060624
2017,1,13,8,62.4281834
2017,1,13,9,123.912636
2017,1,13,10,154.900119
2017,1,13,11,157.895864
2017,1,13,12,151.59047
2017,1,13,13,110.40418
2017,1,13,14,67.8569448
2017,1,13,15,43.49883
2017,1,13,16,18.5506918
2017,1,13,17,0.90752261
2017,1,13,18,0
2017,1,13,19,0
2017,1,13,20,0
2017,1,13,21,0
2017,1,13,22,0
2017,1,13,23,0
2017,1,14,0,0
2017,1,14,1,0
2017,1,14,2,0
2017,1,14,3,0
2017,1,14,4,0
2017,1,14,5,0
2017,1,14,6,0.01013014
2017,1,14,7,3.6060418
2017,1,14,8,19.2604315
2017,1,14,9,42.2560111
2017,1,14,10,51.2568871
2017,1,14,11,50.1659701
2017,1,14,12,49.067768
2017,1,14,13,35.5364726
2017,1,14,14,22.8267394
2017,1,14,15,14.6243616
2017,1,14,16,5.73060636
2017,1,14,17,0.29341576
2017,1,14,18,0
2017,1,14,19,0
2017,1,14,20,0
2017,1,14,21,0
2017,1,14,22,0
2017,1,14,23,0
2017,1,15,0,0
2017,1,15,1,0
2017,1,15,2,0
2017,1,15,3,0
2017,1,15,4,0
2017,1,15,5,0
2017,1,15,6,0.01103126
2017,1,15,7,3.73619242
2017,1,15,8,21.6047172
2017,1,15,9,44.3992358
2017,1,15,10,53.9938727
2017,1,15,11,53.4490387
2017,1,15,12,52.8903396
2017,1,15,13,38.3383852
2017,1,15,14,24.3073385
2017,1,15,15,16.0287905
2017,1,15,16,6.2013147
2017,1,15,17,0.30644212
2017,1,15,18,0
2017,1,15,19,0
2017,1,15,20,0
2017,1,15,21,0
2017,1,15,22,0
2017,1,15,23,0
2017,1,16,0,0
2017,1,16,1,0
2017,1,16,2,0
2017,1,16,3,0
2017,1,16,4,0
2017,1,16,5,0
2017,1,16,6,0.01164738
2017,1,16,7,3.73279325
2017,1,16,8,21.6673361
2017,1,16,9,46.4593908
2017,1,16,10,54.0318894
2017,1,16,11,54.1679877
2017,1,16,12,53.0952933
2017,1,16,13,39.1810225
2017,1,16,14,25.0149982
2017,1,16,15,16.0182375
2017,1,16,16,6.46483656
2017,1,16,17,0.34071755
2017,1,16,18,0
2017,1,16,19,0
2017,1,16,20,0
2017,1,16,21,0
2017,1,16,22,0
2017,1,16,23,0
2017,1,17,0,0
2017,1,17,1,0
2017,1,17,2,0
2017,1,17,3,0
2017,1,17,4,0
2017,1,17,5,0
2017,1,17,6,0.00949989
2017,1,17,7,3.36919866
2017,1,17,8,18.7514663
2017,1,17,9,37.9163989
2017,1,17,10,45.6102364
2017,1,17,11,46.4204446
2017,1,17,12,44.9728743
2017,1,17,13,33.8641587
2017,1,17,14,20.52269
2017,1,17,15,13.7737208
2017,1,17,16,5.14590026
2017,1,17,17,0.27685055
2017,1,17,18,0
2017,1,17,19,0
2017,1,17,20,0
2017,1,17,21,0
2017,1,17,22,0
2017,1,17,23,0
2017,1,18,0,0
2017,1,18,1,0
2017,1,18,2,0
2017,1,18,3,0
2017,1,18,4,0
2017,1,18,5,0
2017,1,18,6,0.0386906
2017,1,18,7,13.5406528
2017,1,18,8,75.3804991
2017,1,18,9,154.140731
2017,1,18,10,180.287742
2017,1,18,11,186.84519
2017,1,18,12,186.337897
2017,1,18,13,135.795883
2017,1,18,14,84.9294144
2017,1,18,15,56.5260962
2017,1,18,16,21.3820842
2017,1,18,17,1.06863959
2017,1,18,18,0
2017,1,18,19,0
2017,1,18,20,0
2017,1,18,21,0
2017,1,18,22,0
2017,1,18,23,0
2017,1,19,0,0
2017,1,19,1,0
2017,1,19,2,0
2017,1,19,3,0
2017,1,19,4,0
2017,1,19,5,0
2017,1,19,6,0.03000889
2017,1,19,7,10.923198
2017,1,19,8,59.8656178
2017,1,19,9,120.01391
2017,1,19,10,149.175171
2017,1,19,11,149.118813
2017,1,19,12,145.303729
2017,1,19,13,104.878357
2017,1,19,14,71.0296341
2017,1,19,15,41.8668211
2017,1,19,16,17.5736269
2017,1,19,17,0.87945524
2017,1,19,18,0
2017,1,19,19,0
2017,1,19,20,0
2017,1,19,21,0
2017,1,19,22,0
2017,1,19,23,0
2017,1,20,0,0
2017,1,20,1,0
2017,1,20,2,0
2017,1,20,3,0
2017,1,20,4,0
2017,1,20,5,0
2017,1,20,6,0.01522583
2017,1,20,7,5.40081982
2017,1,20,8,30.7583908
2017,1,20,9,60.8074065
2017,1,20,10,74.489766
2017,1,20,11,75.4224463
2017,1,20,12,74.9367665
2017,1,20,13,53.8252868
2017,1,20,14,33.6628728
2017,1,20,15,21.6247445
2017,1,20,16,8.52225578
2017,1,20,17,0.40461633
2017,1,20,18,0
2017,1,20,19,0
2017,1,20,20,0
2017,1,20,21,0
2017,1,20,22,0
2017,1,20,23,0
2017,1,21,0,0
2017,1,21,1,0
2017,1,21,2,0
2017,1,21,3,0
2017,1,21,4,0
2017,1,21,5,0
2017,1,21,6,0
2017,1,21,7,0
2017,1,21,8,0
2017,1,21,9,0
2017,1,21,10,0
2017,1,21,11,0
2017,1,21,12,0
2017,1,21,13,0
2017,1,21,14,0
2017,1,21,15,0
2017,1,21,16,0
2017,1,21,17,0
2017,1,21,18,0
2017,1,21,19,0
2017,1,21,20,0
2017,1,21,21,0
2017,1,21,22,0
2017,1,21,23,0
2017,1,22,0,0
2017,1,22,1,0
2017,1,22,2,0
2017,1,22,3,0
2017,1,22,4,0
2017,1,22,5,0
2017,1,22,6,0.00852728
2017,1,22,7,2.91881169
2017,1,22,8,16.7377364
2017,1,22,9,32.8765763
2017,1,22,10,40.3027132
2017,1,22,11,40.1331265
2017,1,22,12,41.0342675
2017,1,22,13,28.4835431
2017,1,22,14,18.5882029
2017,1,22,15,11.7075522
2017,1,22,16,4.65659075
2017,1,22,17,0.21396973
2017,1,22,18,0
2017,1,22,19,0
2017,1,22,20,0
2017,1,22,21,0
2017,1,22,22,0
2017,1,22,23,0
2017,1,23,0,0
2017,1,23,1,0
2017,1,23,2,0
2017,1,23,3,0
2017,1,23,4,0
2017,1,23,5,0
2017,1,23,6,0.01692505
2017,1,23,7,6.12516532
2017,1,23,8,31.9876775
2017,1,23,9,66.6535923
2017,1,23,10,80.5625586
2017,1,23,11,82.3021863
2017,1,23,12,86.2448415
2017,1,23,13,59.4139714
2017,1,23,14,39.3510281
2017,1,23,15,24.5071852
2017,1,23,16,9.67057942
2017,1,23,17,0.51034134
2017,1,23,18,0
2017,1,23,19,0
2017,1,23,20,0
2017,1,23,21,0
2017,1,23,22,0
2017,1,23,23,0
2017,1,24,0,0
2017,1,24,1,0
2017,1,24,2,0
2017,1,24,3,0
2017,1,24,4,0
2017,1,24,5,0
2017,1,24,6,0.02976918
2017,1,24,7,9.48632343
2017,1,24,8,53.0998763
2017,1,24,9,110.103993
2017,1,24,10,129.122333
2017,1,24,11,132.926993
2017,1,24,12,128.910218
2017,1,24,13,93.9288012
2017,1,24,14,56.9491261
2017,1,24,15,39.9061662
2017,1,24,16,15.1762028
2017,1,24,17,0.77714185
2017,1,24,18,0
2017,1,24,19,0
2017,1,24,20,0
2017,1,24,21,0
2017,1,24,22,0
2017,1,24,23,0
2017,1,25,0,0
2017,1,25,1,0
2017,1,25,2,0
2017,1,25,3,0
2017,1,25,4,0
2017,1,25,5,0
2017,1,25,6,0.05969125
2017,1,25,7,19.9396062
2017,1,25,8,116.547907
2017,1,25,9,234.485558
2017,1,25,10,288.588559
2017,1,25,11,284.481322
2017,1,25,12,287.937552
2017,1,25,13,203.718868
2017,1,25,14,125.092514
2017,1,25,15,87.7053644
2017,1,25,16,33.4684312
2017,1,25,17,1.75226665
2017,1,25,18,0
2017,1,25,19,0
2017,1,25,20,0
2017,1,25,21,0
2017,1,25,22,0
2017,1,25,23,0
2017,1,26,0,0
2017,1,26,1,0
2017,1,26,2,0
2017,1,26,3,0
2017,1,26,4,0
2017,1,26,5,0
2017,1,26,6,0.03982499
2017,1,26,7,13.0569606
2017,1,26,8,74.0263322
2017,1,26,9,153.0725
2017,1,26,10,187.696932
2017,1,26,11,187.356077
2017,1,26,12,192.73705
2017,1,26,13,135.598709
2017,1,26,14,89.3877021
2017,1,26,15,55.8334112
2017,1,26,16,20.5141328
2017,1,26,17,1.01643043
2017,1,26,18,0
2017,1,26,19,0
2017,1,26,20,0
2017,1,26,21,0
2017,1,26,22,0
2017,1,26,23,0
2017,1,27,0,0
2017,1,27,1,0
2017,1,27,2,0
2017,1,27,3,0
2017,1,27,4,0
2017,1,27,5,0
2017,1,27,6,0.01031197
2017,1,27,7,3.64510667
2017,1,27,8,19.2799699
2017,1,27,9,40.8639054
2017,1,27,10,49.8596464
2017,1,27,11,49.4279365
2017,1,27,12,49.664723
2017,1,27,13,35.1038513
2017,1,27,14,22.6639121
2017,1,27,15,15.1957481
2017,1,27,16,5.67415601
2017,1,27,17,0.29972022
2017,1,27,18,0
2017,1,27,19,0
2017,1,27,20,0
2017,1,27,21,0
2017,1,27,22,0
2017,1,27,23,0
2017,1,28,0,0
2017,1,28,1,0
2017,1,28,2,0
2017,1,28,3,0
2017,1,28,4,0
2017,1,28,5,0
2017,1,28,6,0.03016209
2017,1,28,7,11.5568462
2017,1,28,8,61.8919782
2017,1,28,9,128.483139
2017,1,28,10,158.494888
2017,1,28,11,158.896358
2017,1,28,12,158.56265
2017,1,28,13,107.069462
2017,1,28,14,73.0630341
2017,1,28,15,43.6800775
2017,1,28,16,18.4727365
2017,1,28,17,0.87002446
2017,1,28,18,0
2017,1,28,19,0
2017,1,28,20,0
2017,1,28,21,0
2017,1,28,22,0
2017,1,28,23,0
2017,1,29,0,0
2017,1,29,1,0
2017,1,29,2,0
2017,1,29,3,0
2017,1,29,4,0
2017,1,29,5,0
2017,1,29,6,0.03366343
2017,1,29,7,11.854551
2017,1,29,8,66.1244813
2017,1,29,9,136.421303
2017,1,29,10,167.726548
2017,1,29,11,170.058006
2017,1,29,12,169.186966
2017,1,29,13,123.649851
2017,1,29,14,81.7975075
2017,1,29,15,49.5342203
2017,1,29,16,20.3025659
2017,1,29,17,0.96479963
2017,1,29,18,0
2017,1,29,19,0
2017,1,29,20,0
2017,1,29,21,0
2017,1,29,22,0
2017,1,29,23,0
2017,1,30,0,0
2017,1,30,1,0
2017,1,30,2,0
2017,1,30,3,0
2017,1,30,4,0
2017,1,30,5,0
2017,1,30,6,0.02278117
2017,1,30,7,8.49731233
2017,1,30,8,47.0506725
2017,1,30,9,94.2721155
2017,1,30,10,116.375467
2017,1,30,11,118.829075
2017,1,30,12,121.23433
2017,1,30,13,83.638608
2017,1,30,14,50.7400912
2017,1,30,15,33.4836767
2017,1,30,16,12.8122933
2017,1,30,17,0.71801154
2017,1,30,18,0
2017,1,30,19,0
2017,1,30,20,0
2017,1,30,21,0
2017,1,30,22,0
2017,1,30,23,0
2017,1,31,0,0
2017,1,31,1,0
2017,1,31,2,0
2017,1,31,3,0
2017,1,31,4,0
2017,1,31,5,0
2017,1,31,6,0.09361513
2017,1,31,7,33.0978963
2017,1,31,8,172.788683
2017,1,31,9,362.076262
2017,1,31,10,444.949436
2017,1,31,11,429.578478
2017,1,31,12,436.644709
2017,1,31,13,317.546603
2017,1,31,14,197.146596
2017,1,31,15,127.001561
2017,1,31,16,51.647511
2017,1,31,17,2.53649699
2017,1,31,18,0
2017,1,31,19,0
2017,1,31,20,0
2017,1,31,21,0
2017,1,31,22,0
2017,1,31,23,0
2017,2,1,0,0
2017,2,1,1,0
2017,2,1,2,0
2017,2,1,3,0
2017,2,1,4,0
2017,2,1,5,0
2017,2,1,6,1.73643188
2017,2,1,7,27.3716913
2017,2,1,8,101.26405
2017,2,1,9,152.789026
2017,2,1,10,180.566268
2017,2,1,11,239.709586
2017,2,1,12,282.461416
2017,2,1,13,192.221641
2017,2,1,14,132.348778
2017,2,1,15,90.2851009
2017,2,1,16,39.2358742
2017,2,1,17,5.95258267
2017,2,1,18,0.03470293
2017,2,1,19,0
2017,2,1,20,0
2017,2,1,21,0
2017,2,1,22,0
2017,2,1,23,0
2017,2,2,0,0
2017,2,2,1,0
2017,2,2,2,0
2017,2,2,3,0
2017,2,2,4,0
2017,2,2,5,0
2017,2,2,6,1.3970589
2017,2,2,7,19.6811978
2017,2,2,8,65.7150299
2017,2,2,9,112.944792
2017,2,2,10,124.762478
2017,2,2,11,169.728383
2017,2,2,12,198.464022
2017,2,2,13,143.404802
2017,2,2,14,94.5145892
2017,2,2,15,64.5103056
2017,2,2,16,28.2078641
2017,2,2,17,4.38109042
2017,2,2,18,0.02149082
2017,2,2,19,0
2017,2,2,20,0
2017,2,2,21,0
2017,2,2,22,0
2017,2,2,23,0
2017,2,3,0,0
2017,2,3,1,0
2017,2,3,2,0
2017,2,3,3,0
2017,2,3,4,0
2017,2,3,5,0
2017,2,3,6,0.70496729
2017,2,3,7,9.65940497
2017,2,3,8,38.796363
2017,2,3,9,55.8480785
2017,2,3,10,68.4717689
2017,2,3,11,93.6696386
2017,2,3,12,103.559917
2017,2,3,13,72.6446666
2017,2,3,14,49.2139607
2017,2,3,15,35.3671869
2017,2,3,16,13.833107
2017,2,3,17,2.43140701
2017,2,3,18,0.01260742
2017,2,3,19,0
2017,2,3,20,0
2017,2,3,21,0
2017,2,3,22,0
2017,2,3,23,0
2017,2,4,0,0
2017,2,4,1,0
2017,2,4,2,0
2017,2,4,3,0
2017,2,4,4,0
2017,2,4,5,0
2017,2,4,6,2.27847083
2017,2,4,7,31.9810208
2017,2,4,8,120.859878
2017,2,4,9,194.696084
2017,2,4,10,216.405397
2017,2,4,11,294.741938
2017,2,4,12,321.934245
2017,2,4,13,233.692838
2017,2,4,14,158.70007
2017,2,4,15,114.34173
2017,2,4,16,46.5522111
2017,2,4,17,7.08048978
2017,2,4,18,0.03902225
2017,2,4,19,0
2017,2,4,20,0
2017,2,4,21,0
2017,2,4,22,0
2017,2,4,23,0
2017,2,5,0,0
2017,2,5,1,0
2017,2,5,2,0
2017,2,5,3,0
2017,2,5,4,0
2017,2,5,5,0
2017,2,5,6,2.88631601
2017,2,5,7,40.9165632
2017,2,5,8,143.721452
2017,2,5,9,219.391947
2017,2,5,10,257.468303
2017,2,5,11,344.600443
2017,2,5,12,398.24837
2017,2,5,13,282.236093
2017,2,5,14,180.522539
2017,2,5,15,130.612366
2017,2,5,16,57.4205866
2017,2,5,17,8.64916912
2017,2,5,18,0.0479343
2017,2,5,19,0
2017,2,5,20,0
2017,2,5,21,0
2017,2,5,22,0
2017,2,5,23,0
2017,2,6,0,0
2017,2,6,1,0
2017,2,6,2,0
2017,2,6,3,0
2017,2,6,4,0
2017,2,6,5,0
2017,2,6,6,4.09951796
2017,2,6,7,58.1103994
2017,2,6,8,229.320997
2017,2,6,9,344.468814
2017,2,6,10,407.652032
2017,2,6,11,525.530463
2017,2,6,12,601.156511
2017,2,6,13,447.584633
2017,2,6,14,310.017948
2017,2,6,15,215.254071
2017,2,6,16,88.727292
2017,2,6,17,12.7628769
2017,2,6,18,0.07255831
2017,2,6,19,0
2017,2,6,20,0
2017,2,6,21,0
2017,2,6,22,0
2017,2,6,23,0
2017,2,7,0,0
2017,2,7,1,0
2017,2,7,2,0
2017,2,7,3,0
2017,2,7,4,0
2017,2,7,5,0
2017,2,7,6,4.25350089
2017,2,7,7,64.1226418
2017,2,7,8,228.742878
2017,2,7,9,339.574534
2017,2,7,10,399.886444
2017,2,7,11,542.384834
2017,2,7,12,610.014261
2017,2,7,13,445.941546
2017,2,7,14,302.946404
2017,2,7,15,210.698358
2017,2,7,16,85.2655989
2017,2,7,17,12.4380614
2017,2,7,18,0.08109874
2017,2,7,19,0
2017,2,7,20,0
2017,2,7,21,0
2017,2,7,22,0
2017,2,7,23,0
2017,2,8,0,0
2017,2,8,1,0
2017,2,8,2,0
2017,2,8,3,0
2017,2,8,4,0
2017,2,8,5,0
2017,2,8,6,2.11940362
2017,2,8,7,30.8691712
2017,2,8,8,107.623332
2017,2,8,9,168.362419
2017,2,8,10,209.309932
2017,2,8,11,277.645461
2017,2,8,12,316.925766
2017,2,8,13,234.41544
2017,2,8,14,159.923932
2017,2,8,15,102.307272
2017,2,8,16,45.9567117
2017,2,8,17,6.80869314
2017,2,8,18,0.03613496
2017,2,8,19,0
2017,2,8,20,0
2017,2,8,21,0
2017,2,8,22,0
2017,2,8,23,0
2017,2,9,0,0
2017,2,9,1,0
2017,2,9,2,0
2017,2,9,3,0
2017,2,9,4,0
2017,2,9,5,0
2017,2,9,6,1.12885856
2017,2,9,7,17.1555879
2017,2,9,8,57.8329351
2017,2,9,9,92.3648496
2017,2,9,10,107.95051
2017,2,9,11,145.886126
2017,2,9,12,165.136057
2017,2,9,13,120.165975
2017,2,9,14,78.3411785
2017,2,9,15,55.3082889
2017,2,9,16,23.5707027
2017,2,9,17,3.60055918
2017,2,9,18,0.01917399
2017,2,9,19,0
2017,2,9,20,0
2017,2,9,21,0
2017,2,9,22,0
2017,2,9,23,0
2017,2,10,0,0
2017,2,10,1,0
2017,2,10,2,0
2017,2,10,3,0
2017,2,10,4,0
2017,2,10,5,0
2017,2,10,6,1.35708589
2017,2,10,7,18.3669256
2017,2,10,8,69.9718053
2017,2,10,9,106.86671
2017,2,10,10,120.472268
2017,2,10,11,167.890126
2017,2,10,12,194.045344
2017,2,10,13,139.62171
2017,2,10,14,93.8908914
2017,2,10,15,65.2510601
2017,2,10,16,26.6515774
2017,2,10,17,4.08558351
2017,2,10,18,0.02242348
2017,2,10,19,0
2017,2,10,20,0
2017,2,10,21,0
2017,2,10,22,0
2017,2,10,23,0
2017,2,11,0,0
2017,2,11,1,0
2017,2,11,2,0
2017,2,11,3,0
2017,2,11,4,0
2017,2,11,5,0
2017,2,11,6,3.72603666
2017,2,11,7,49.8394541
2017,2,11,8,193.077737
2017,2,11,9,274.640047
2017,2,11,10,336.926348
2017,2,11,11,450.140217
2017,2,11,12,522.7584
2017,2,11,13,381.970177
2017,2,11,14,245.732131
2017,2,11,15,180.162828
2017,2,11,16,72.0138785
2017,2,11,17,11.5119057
2017,2,11,18,0.06744036
2017,2,11,19,0
2017,2,11,20,0
2017,2,11,21,0
2017,2,11,22,0
2017,2,11,23,0
2017,2,12,0,0
2017,2,12,1,0
2017,2,12,2,0
2017,2,12,3,0
2017,2,12,4,0
2017,2,12,5,0
2017,2,12,6,0.85604569
2017,2,12,7,12.5905693
2017,2,12,8,48.2965511
2017,2,12,9,71.6526368
2017,2,12,10,86.4723798
2017,2,12,11,112.739054
2017,2,12,12,131.454083
2017,2,12,13,96.6789768
2017,2,12,14,62.0832549
2017,2,12,15,45.2724433
2017,2,12,16,17.4530295
2017,2,12,17,2.78631267
2017,2,12,18,0.01520981
2017,2,12,19,0
2017,2,12,20,0
2017,2,12,21,0
2017,2,12,22,0
2017,2,12,23,0
2017,2,13,0,0
2017,2,13,1,0
2017,2,13,2,0
2017,2,13,3,0
2017,2,13,4,0
2017,2,13,5,0
2017,2,13,6,1.50404302
2017,2,13,7,23.4905713
2017,2,13,8,80.7236829
2017,2,13,9,121.090504
2017,2,13,10,147.953363
2017,2,13,11,189.920272
2017,2,13,12,228.659542
2017,2,13,13,161.044136
2017,2,13,14,111.48248
2017,2,13,15,74.2752877
2017,2,13,16,30.2816849
2017,2,13,17,4.77289647
2017,2,13,18,0.02561212
2017,2,13,19,0
2017,2,13,20,0
2017,2,13,21,0
2017,2,13,22,0
2017,2,13,23,0
2017,2,14,0,0
2017,2,14,1,0
2017,2,14,2,0
2017,2,14,3,0
2017,2,14,4,0
2017,2,14,5,0
2017,2,14,6,2.84366541
2017,2,14,7,40.844754
2017,2,14,8,146.210391
2017,2,14,9,239.801986
2017,2,14,10,265.673685
2017,2,14,11,353.327029
2017,2,14,12,418.08359
2017,2,14,13,292.824159
2017,2,14,14,196.886549
2017,2,14,15,142.709869
2017,2,14,16,57.8182835
2017,2,14,17,8.91122747
2017,2,14,18,0.04394034
2017,2,14,19,0
2017,2,14,20,0
2017,2,14,21,0
2017,2,14,22,0
2017,2,14,23,0
2017,2,15,0,0
2017,2,15,1,0
2017,2,15,2,0
2017,2,15,3,0
2017,2,15,4,0
2017,2,15,5,0
2017,2,15,6,4.25040467
2017,2,15,7,58.569579
2017,2,15,8,214.041678
2017,2,15,9,351.55498
2017,2,15,10,394.508345
2017,2,15,11,525.295607
2017,2,15,12,590.022957
2017,2,15,13,447.504294
2017,2,15,14,300.353293
2017,2,15,15,199.205722
2017,2,15,16,85.6120651
2017,2,15,17,13.0246608
2017,2,15,18,0.07435466
2017,2,15,19,0
2017,2,15,20,0
2017,2,15,21,0
2017,2,15,22,0
2017,2,15,23,0
2017,2,16,0,0
2017,2,16,1,0
2017,2,16,2,0
2017,2,16,3,0
2017,2,16,4,0
2017,2,16,5,0
2017,2,16,6,1.23415396
2017,2,16,7,18.4042275
2017,2,16,8,66.8022814
2017,2,16,9,100.059132
2017,2,16,10,119.837101
2017,2,16,11,163.3677
2017,2,16,12,184.038656
2017,2,16,13,143.132592
2017,2,16,14,91.2449861
2017,2,16,15,62.2763136
2017,2,16,16,25.9182099
2017,2,16,17,3.99057882
2017,2,16,18,0.02198603
2017,2,16,19,0
2017,2,16,20,0
2017,2,16,21,0
2017,2,16,22,0
2017,2,16,23,0
2017,2,17,0,0
2017,2,17,1,0
2017,2,17,2,0
2017,2,17,3,0
2017,2,17,4,0
2017,2,17,5,0
2017,2,17,6,4.78124221
2017,2,17,7,73.5674279
2017,2,17,8,263.37163
2017,2,17,9,400.089714
2017,2,17,10,447.694553
2017,2,17,11,658.300304
2017,2,17,12,722.846101
2017,2,17,13,524.102037
2017,2,17,14,354.138197
2017,2,17,15,245.498992
2017,2,17,16,105.511746
2017,2,17,17,14.940939
2017,2,17,18,0.09000314
2017,2,17,19,0
2017,2,17,20,0
2017,2,17,21,0
2017,2,17,22,0
2017,2,17,23,0
2017,2,18,0,0
2017,2,18,1,0
2017,2,18,2,0
2017,2,18,3,0
2017,2,18,4,0
2017,2,18,5,0
2017,2,18,6,6.31823659
2017,2,18,7,88.2936887
2017,2,18,8,311.674964
2017,2,18,9,481.491348
2017,2,18,10,545.649675
2017,2,18,11,744.983196
2017,2,18,12,850.823131
2017,2,18,13,593.373276
2017,2,18,14,414.90619
2017,2,18,15,282.385725
2017,2,18,16,118.870601
2017,2,18,17,19.6088613
2017,2,18,18,0.10171045
2017,2,18,19,0
2017,2,18,20,0
2017,2,18,21,0
2017,2,18,22,0
2017,2,18,23,0
2017,2,19,0,0
2017,2,19,1,0
2017,2,19,2,0
2017,2,19,3,0
2017,2,19,4,0
2017,2,19,5,0
2017,2,19,6,4.45854456
2017,2,19,7,59.2861068
2017,2,19,8,225.101511
2017,2,19,9,355.332765
2017,2,19,10,398.665961
2017,2,19,11,543.647565
2017,2,19,12,621.581663
2017,2,19,13,454.234584
2017,2,19,14,306.861272
2017,2,19,15,199.824946
2017,2,19,16,81.9346492
2017,2,19,17,13.1528158
2017,2,19,18,0.07563201
2017,2,19,19,0
2017,2,19,20,0
2017,2,19,21,0
2017,2,19,22,0
2017,2,19,23,0
2017,2,20,0,0
2017,2,20,1,0
2017,2,20,2,0
2017,2,20,3,0
2017,2,20,4,0
