year,month,day,hour,temp
2016,7,1,11,19.0670063
2016,7,1,12,19.6218648
2016,7,1,13,20.4723185
2016,7,1,14,20.8281899
2016,7,1,15,20.7013904
2016,7,1,16,20.4049647
2016,7,1,17,20.1614974
2016,7,1,18,20.0231223
2016,7,1,19,19.7428475
2016,7,1,20,19.4217126
2016,7,1,21,19.1223591
2016,7,1,22,18.8742223
2016,7,1,23,18.6730086
2016,7,2,0,19.0282467
2016,7,2,1,18.9413956
2016,7,2,2,18.8459082
2016,7,2,3,18.7055837
2016,7,2,4,18.5799773
2016,7,2,5,18.4675293
2016,7,2,6,18.4863695
2016,7,2,7,18.5090447
2016,7,2,8,18.621411
2016,7,2,9,18.9641812
2016,7,2,10,19.297201
2016,7,2,11,19.6904401
2016,7,2,12,20.2740825
2016,7,2,13,21.1357025
2016,7,2,14,21.5151622
2016,7,2,15,21.3784187
2016,7,2,16,21.0651115
2016,7,2,17,20.8218876
2016,7,2,18,20.6798217
2016,7,2,19,20.4165339
2016,7,2,20,20.0420367
2016,7,2,21,19.7650971
2016,7,2,22,19.4954852
2016,7,2,23,19.2882315
2016,7,3,0,19.8980967
2016,7,3,1,19.8035324
2016,7,3,2,19.6992584
2016,7,3,3,19.5551045
2016,7,3,4,19.4256245
2016,7,3,5,19.3105513
2016,7,3,6,19.3333583
2016,7,3,7,19.3561234
2016,7,3,8,19.4573806
2016,7,3,9,19.8439168
2016,7,3,10,20.160078
2016,7,3,11,20.5995067
2016,7,3,12,21.1856382
2016,7,3,13,22.109192
2016,7,3,14,22.4932774
2016,7,3,15,22.366841
2016,7,3,16,22.0469264
2016,7,3,17,21.7792618
2016,7,3,18,21.6352363
2016,7,3,19,21.3171124
2016,7,3,20,20.9715965
2016,7,3,21,20.67003
2016,7,3,22,20.396267
2016,7,3,23,20.1589927
2016,7,4,0,20.8594928
2016,7,4,1,20.7594464
2016,7,4,2,20.6612541
2016,7,4,3,20.5006514
2016,7,4,4,20.3733383
2016,7,4,5,20.2431951
2016,7,4,6,20.2594014
2016,7,4,7,20.2804748
2016,7,4,8,20.4058434
2016,7,4,9,20.7860084
2016,7,4,10,21.1471792
2016,7,4,11,21.5925797
2016,7,4,12,22.2165903
2016,7,4,13,23.2014095
2016,7,4,14,23.5708012
2016,7,4,15,23.4562898
2016,7,4,16,23.1006342
2016,7,4,17,22.8117927
2016,7,4,18,22.689165
2016,7,4,19,22.3487465
2016,7,4,20,21.9889032
2016,7,4,21,21.6393697
2016,7,4,22,21.3842357
2016,7,4,23,21.140184
2016,7,5,0,21.8973413
2016,7,5,1,21.7942661
2016,7,5,2,21.6852785
2016,7,5,3,21.5228974
2016,7,5,4,21.3848543
2016,7,5,5,21.255814
2016,7,5,6,21.2661531
2016,7,5,7,21.2941511
2016,7,5,8,21.4324433
2016,7,5,9,21.842774
2016,7,5,10,22.1787541
2016,7,5,11,22.6640386
2016,7,5,12,23.3244516
2016,7,5,13,24.3313008
2016,7,5,14,24.7645036
2016,7,5,15,24.6192046
2016,7,5,16,24.2504415
2016,7,5,17,23.9583483
2016,7,5,18,23.8112145
2016,7,5,19,23.4786998
2016,7,5,20,23.0784443
2016,7,5,21,22.7493887
2016,7,5,22,22.4422586
2016,7,5,23,22.2009742
2016,7,6,0,21.5407785
2016,7,6,1,21.4394827
2016,7,6,2,21.3198615
2016,7,6,3,21.1770529
2016,7,6,4,21.0365933
2016,7,6,5,20.9067617
2016,7,6,6,20.92763
2016,7,6,7,20.9436211
2016,7,6,8,21.0780862
2016,7,6,9,21.471406
2016,7,6,10,21.8334854
2016,7,6,11,22.2860996
2016,7,6,12,22.9426593
2016,7,6,13,23.9385592
2016,7,6,14,24.3463723
2016,7,6,15,24.2135147
2016,7,6,16,23.8501522
2016,7,6,17,23.5768843
2016,7,6,18,23.4078472
2016,7,6,19,23.0861983
2016,7,6,20,22.7105285
2016,7,6,21,22.3689364
2016,7,6,22,22.0806761
2016,7,6,23,21.8277817
2016,7,7,0,21.1938809
2016,7,7,1,21.0856393
2016,7,7,2,20.9853326
2016,7,7,3,20.832143
2016,7,7,4,20.7015769
2016,7,7,5,20.5766416
2016,7,7,6,20.5846012
2016,7,7,7,20.6149264
2016,7,7,8,20.7285801
2016,7,7,9,21.1360117
2016,7,7,10,21.5008867
2016,7,7,11,21.9297481
2016,7,7,12,22.5835514
2016,7,7,13,23.5681665
2016,7,7,14,23.9672204
2016,7,7,15,23.8222985
2016,7,7,16,23.4687102
2016,7,7,17,23.1994532
2016,7,7,18,23.0390651
2016,7,7,19,22.7144096
2016,7,7,20,22.3455301
2016,7,7,21,22.0091755
2016,7,7,22,21.7173545
2016,7,7,23,21.4752747
2016,7,8,0,20.6826219
2016,7,8,1,20.5861305
2016,7,8,2,20.4838116
2016,7,8,3,20.3345551
2016,7,8,4,20.1910147
2016,7,8,5,20.0753865
2016,7,8,6,20.0904222
2016,7,8,7,20.1262663
2016,7,8,8,20.2426389
2016,7,8,9,20.6100122
2016,7,8,10,20.9643497
2016,7,8,11,21.4050219
2016,7,8,12,22.0336444
2016,7,8,13,22.9849453
2016,7,8,14,23.387342
2016,7,8,15,23.2520152
2016,7,8,16,22.8970541
2016,7,8,17,22.6323714
2016,7,8,18,22.4774708
2016,7,8,19,22.1625588
2016,7,8,20,21.801149
2016,7,8,21,21.470266
2016,7,8,22,21.1982655
2016,7,8,23,20.9532314
2016,7,9,0,19.5647599
2016,7,9,1,19.4692015
2016,7,9,2,19.3796292
2016,7,9,3,19.2377057
2016,7,9,4,19.1042857
2016,7,9,5,18.9895383
2016,7,9,6,18.9911155
2016,7,9,7,19.0265452
2016,7,9,8,19.1418248
2016,7,9,9,19.5078039
2016,7,9,10,19.8401848
2016,7,9,11,20.254737
2016,7,9,12,20.8374637
2016,7,9,13,21.7495357
2016,7,9,14,22.1148535
2016,7,9,15,21.9866527
2016,7,9,16,21.6612212
2016,7,9,17,21.3990254
2016,7,9,18,21.273388
2016,7,9,19,20.9913097
2016,7,9,20,20.6038338
2016,7,9,21,20.3079086
2016,7,9,22,20.0543477
2016,7,9,23,19.8149503
2016,7,10,0,20.2457344
2016,7,10,1,20.1476526
2016,7,10,2,20.0602229
2016,7,10,3,19.9030197
2016,7,10,4,19.7755964
2016,7,10,5,19.651886
2016,7,10,6,19.6657261
2016,7,10,7,19.6884844
2016,7,10,8,19.8145962
2016,7,10,9,20.1804859
2016,7,10,10,20.5317025
2016,7,10,11,20.9504516
2016,7,10,12,21.5663474
2016,7,10,13,22.4940148
2016,7,10,14,22.9033371
2016,7,10,15,22.7707035
2016,7,10,16,22.4358438
2016,7,10,17,22.1502246
2016,7,10,18,22.0168661
2016,7,10,19,21.6992477
2016,7,10,20,21.3472457
2016,7,10,21,21.0277549
2016,7,10,22,20.7508859
2016,7,10,23,20.5170601
2016,7,11,0,19.7182027
2016,7,11,1,19.6178486
2016,7,11,2,19.5226486
2016,7,11,3,19.3805822
2016,7,11,4,19.2520394
2016,7,11,5,19.1436905
2016,7,11,6,19.1604726
2016,7,11,7,19.1835627
2016,7,11,8,19.2865725
2016,7,11,9,19.659754
2016,7,11,10,19.9936629
2016,7,11,11,20.4061829
2016,7,11,12,21.0006402
2016,7,11,13,21.9055519
2016,7,11,14,22.2898763
2016,7,11,15,22.1650274
2016,7,11,16,21.8375257
2016,7,11,17,21.5800839
2016,7,11,18,21.4423514
2016,7,11,19,21.1418784
2016,7,11,20,20.7811239
2016,7,11,21,20.4704894
2016,7,11,22,20.2114176
2016,7,11,23,19.9702125
2016,7,12,0,20.2540984
2016,7,12,1,20.15292
2016,7,12,2,20.0658127
2016,7,12,3,19.9088578
2016,7,12,4,19.7885144
2016,7,12,5,19.663812
2016,7,12,6,19.6694552
2016,7,12,7,19.7023802
2016,7,12,8,19.8196494
2016,7,12,9,20.1803532
2016,7,12,10,20.5423432
2016,7,12,11,20.9655375
2016,7,12,12,21.5770985
2016,7,12,13,22.5031041
2016,7,12,14,22.8927198
2016,7,12,15,22.7622125
2016,7,12,16,22.4332399
2016,7,12,17,22.1566985
2016,7,12,18,22.019986
2016,7,12,19,21.7043046
2016,7,12,20,21.340722
2016,7,12,21,21.0305613
2016,7,12,22,20.7620243
2016,7,12,23,20.5154634
2016,7,13,0,20.1738715
2016,7,13,1,20.0718334
2016,7,13,2,19.9785852
2016,7,13,3,19.8313109
2016,7,13,4,19.6991888
2016,7,13,5,19.584308
2016,7,13,6,19.5971368
2016,7,13,7,19.630101
2016,7,13,8,19.7428497
2016,7,13,9,20.0992044
2016,7,13,10,20.4521222
2016,7,13,11,20.8710523
2016,7,13,12,21.4870701
2016,7,13,13,22.426753
2016,7,13,14,22.8144712
2016,7,13,15,22.682147
2016,7,13,16,22.3376834
2016,7,13,17,22.0713752
2016,7,13,18,21.9318663
2016,7,13,19,21.6333023
2016,7,13,20,21.248192
2016,7,13,21,20.940712
2016,7,13,22,20.6818375
2016,7,13,23,20.4492627
2016,7,14,0,20.6785045
2016,7,14,1,20.5761536
2016,7,14,2,20.4779033
2016,7,14,3,20.322071
2016,7,14,4,20.1835772
2016,7,14,5,20.0794177
2016,7,14,6,20.0886984
2016,7,14,7,20.1118965
2016,7,14,8,20.2247402
2016,7,14,9,20.6155006
2016,7,14,10,20.9658519
2016,7,14,11,21.4055504
2016,7,14,12,22.0259347
2016,7,14,13,22.9688082
2016,7,14,14,23.3664224
2016,7,14,15,23.2476366
2016,7,14,16,22.9017081
2016,7,14,17,22.6140403
2016,7,14,18,22.4740843
2016,7,14,19,22.1612138
2016,7,14,20,21.7934988
2016,7,14,21,21.4603262
2016,7,14,22,21.2070111
2016,7,14,23,20.9596725
2016,7,15,0,21.0267072
2016,7,15,1,20.9231337
2016,7,15,2,20.8264495
2016,7,15,3,20.6661244
2016,7,15,4,20.5369687
2016,7,15,5,20.4111442
2016,7,15,6,20.4262435
2016,7,15,7,20.450651
2016,7,15,8,20.564511
2016,7,15,9,20.9605157
2016,7,15,10,21.3225827
2016,7,15,11,21.75641
2016,7,15,12,22.3904437
2016,7,15,13,23.3656994
2016,7,15,14,23.765235
2016,7,15,15,23.6322859
2016,7,15,16,23.2850685
2016,7,15,17,22.9888331
2016,7,15,18,22.842066
2016,7,15,19,22.538378
2016,7,15,20,22.1530616
2016,7,15,21,21.8284418
2016,7,15,22,21.5588647
2016,7,15,23,21.3056757
2016,7,16,0,20.8416498
2016,7,16,1,20.7426662
2016,7,16,2,20.6302959
2016,7,16,3,20.4929482
2016,7,16,4,20.349699
2016,7,16,5,20.2333452
2016,7,16,6,20.2518001
2016,7,16,7,20.271479
2016,7,16,8,20.3939971
2016,7,16,9,20.7629463
2016,7,16,10,21.1367007
2016,7,16,11,21.5707837
2016,7,16,12,22.2055465
2016,7,16,13,23.1565619
2016,7,16,14,23.5653953
2016,7,16,15,23.4301682
2016,7,16,16,23.0925946
2016,7,16,17,22.7944151
2016,7,16,18,22.656831
2016,7,16,19,22.3468608
2016,7,16,20,21.9657445
2016,7,16,21,21.6545302
2016,7,16,22,21.3648213
2016,7,16,23,21.1046881
2016,7,17,0,20.6804549
2016,7,17,1,20.5802914
2016,7,17,2,20.4746773
2016,7,17,3,20.3340604
2016,7,17,4,20.1990563
2016,7,17,5,20.075401
2016,7,17,6,20.089242
2016,7,17,7,20.1206012
2016,7,17,8,20.2382477
2016,7,17,9,20.6148559
2016,7,17,10,20.9745058
2016,7,17,11,21.3856849
2016,7,17,12,22.0341625
2016,7,17,13,22.9683878
2016,7,17,14,23.3677898
2016,7,17,15,23.2510691
2016,7,17,16,22.9009264
2016,7,17,17,22.626539
2016,7,17,18,22.4837108
2016,7,17,19,22.1693197
2016,7,17,20,21.7963635
2016,7,17,21,21.474414
2016,7,17,22,21.1821264
2016,7,17,23,20.9516948
2016,7,18,0,20.6808205
2016,7,18,1,20.5812453
2016,7,18,2,20.489771
2016,7,18,3,20.3265789
2016,7,18,4,20.192075
2016,7,18,5,20.0641314
2016,7,18,6,20.0816826
2016,7,18,7,20.1110978
2016,7,18,8,20.2382808
2016,7,18,9,20.6133105
2016,7,18,10,20.9711935
2016,7,18,11,21.3996298
2016,7,18,12,22.0409152
2016,7,18,13,22.9729674
2016,7,18,14,23.396205
2016,7,18,15,23.2534456
2016,7,18,16,22.9023455
2016,7,18,17,22.6298788
2016,7,18,18,22.4914542
2016,7,18,19,22.1589506
2016,7,18,20,21.8099015
2016,7,18,21,21.4683016
2016,7,18,22,21.2022281
2016,7,18,23,20.9507856
2016,7,19,0,20.7641376
2016,7,19,1,20.6622275
2016,7,19,2,20.5546449
2016,7,19,3,20.4115494
2016,7,19,4,20.2799791
2016,7,19,5,20.1475187
2016,7,19,6,20.1591061
2016,7,19,7,20.1976138
2016,7,19,8,20.3169262
2016,7,19,9,20.7182674
2016,7,19,10,21.0654676
2016,7,19,11,21.4904224
2016,7,19,12,22.1234548
2016,7,19,13,23.0708709
2016,7,19,14,23.4859831
2016,7,19,15,23.3367247
2016,7,19,16,22.9889565
2016,7,19,17,22.7271739
2016,7,19,18,22.5735953
2016,7,19,19,22.2667217
2016,7,19,20,21.8843861
2016,7,19,21,21.5696633
2016,7,19,22,21.2807513
2016,7,19,23,21.0521037
2016,7,20,0,20.9367118
2016,7,20,1,20.8368342
2016,7,20,2,20.7296699
2016,7,20,3,20.5752823
2016,7,20,4,20.4476854
2016,7,20,5,20.3197329
2016,7,20,6,20.3380384
2016,7,20,7,20.363584
2016,7,20,8,20.4829699
2016,7,20,9,20.8703692
2016,7,20,10,21.2404632
2016,7,20,11,21.6693938
2016,7,20,12,22.3077907
2016,7,20,13,23.2643866
2016,7,20,14,23.6573662
2016,7,20,15,23.5416556
2016,7,20,16,23.1859401
2016,7,20,17,22.907797
2016,7,20,18,22.7594367
2016,7,20,19,22.4293824
2016,7,20,20,22.0690441
2016,7,20,21,21.7434069
2016,7,20,22,21.4497466
2016,7,20,23,21.220403
2016,7,21,0,20.8465574
2016,7,21,1,20.7427487
2016,7,21,2,20.6504504
2016,7,21,3,20.4903534
2016,7,21,4,20.355401
2016,7,21,5,20.2378201
2016,7,21,6,20.247358
2016,7,21,7,20.2753005
2016,7,21,8,20.3933597
2016,7,21,9,20.7643889
2016,7,21,10,21.1385148
2016,7,21,11,21.5684386
2016,7,21,12,22.2136848
2016,7,21,13,23.1729327
2016,7,21,14,23.5658842
2016,7,21,15,23.4187699
2016,7,21,16,23.0701859
2016,7,21,17,22.8008627
2016,7,21,18,22.6548605
2016,7,21,19,22.3279262
2016,7,21,20,21.9652779
2016,7,21,21,21.6450138
2016,7,21,22,21.3542302
2016,7,21,23,21.1150183
2016,7,22,0,21.1234707
2016,7,22,1,21.0207276
2016,7,22,2,20.9179698
2016,7,22,3,20.7634806
2016,7,22,4,20.6291309
2016,7,22,5,20.507356
2016,7,22,6,20.5216589
2016,7,22,7,20.5572664
2016,7,22,8,20.6677737
2016,7,22,9,21.0575374
2016,7,22,10,21.4161458
2016,7,22,11,21.8535962
2016,7,22,12,22.5035906
2016,7,22,13,23.4898416
2016,7,22,14,23.8875887
2016,7,22,15,23.731857
2016,7,22,16,23.3899162
2016,7,22,17,23.1096633
2016,7,22,18,22.9445629
2016,7,22,19,22.6427133
2016,7,22,20,22.2677656
2016,7,22,21,21.9268124
2016,7,22,22,21.6542494
2016,7,22,23,21.4011085
2016,7,23,0,22.1589917
2016,7,23,1,22.0555341
2016,7,23,2,21.9386513
2016,7,23,3,21.7851926
2016,7,23,4,21.6395124
2016,7,23,5,21.5146514
2016,7,23,6,21.5204301
2016,7,23,7,21.5550527
2016,7,23,8,21.6864347
2016,7,23,9,22.1009434
2016,7,23,10,22.4668231
2016,7,23,11,22.9285233
2016,7,23,12,23.6101376
2016,7,23,13,24.6041449
2016,7,23,14,25.0422875
2016,7,23,15,24.897967
2016,7,23,16,24.5445406
2016,7,23,17,24.2695293
2016,7,23,18,24.0691384
2016,7,23,19,23.7458251
2016,7,23,20,23.3548028
2016,7,23,21,22.9940114
2016,7,23,22,22.7126761
2016,7,23,23,22.4418784
2016,7,24,0,21.4700827
2016,7,24,1,21.3635913
2016,7,24,2,21.2543962
2016,7,24,3,21.1082649
2016,7,24,4,20.9704916
2016,7,24,5,20.8426732
2016,7,24,6,20.8456048
2016,7,24,7,20.8868565
2016,7,24,8,21.0063622
2016,7,24,9,21.3980041
2016,7,24,10,21.7592882
2016,7,24,11,22.2184744
2016,7,24,12,22.8651902
2016,7,24,13,23.8532638
2016,7,24,14,24.2805461
2016,7,24,15,24.1138443
2016,7,24,16,23.7832038
2016,7,24,17,23.4873993
2016,7,24,18,23.3362098
2016,7,24,19,23.0102071
2016,7,24,20,22.645657
2016,7,24,21,22.2939099
2016,7,24,22,21.9971319
2016,7,24,23,21.7427126
2016,7,25,0,20.0712335
2016,7,25,1,19.9749306
2016,7,25,2,19.8794178
2016,7,25,3,19.7319922
2016,7,25,4,19.6042151
2016,7,25,5,19.4841096
2016,7,25,6,19.4858638
2016,7,25,7,19.520878
2016,7,25,8,19.6320221
2016,7,25,9,20.0092357
2016,7,25,10,20.3489156
2016,7,25,11,20.76668
2016,7,25,12,21.376794
2016,7,25,13,22.3086849
2016,7,25,14,22.6950457
2016,7,25,15,22.5592562
2016,7,25,16,22.2223904
2016,7,25,17,21.9661474
2016,7,25,18,21.8323829
2016,7,25,19,21.5055373
2016,7,25,20,21.1599592
2016,7,25,21,20.8392978
2016,7,25,22,20.5750871
2016,7,25,23,20.3334493
2016,7,26,0,19.5662039
2016,7,26,1,19.4696725
2016,7,26,2,19.3740203
2016,7,26,3,19.2373068
2016,7,26,4,19.1065109
2016,7,26,5,18.997072
2016,7,26,6,19.0055624
2016,7,26,7,19.0275339
2016,7,26,8,19.1385238
2016,7,26,9,19.5143244
2016,7,26,10,19.8482196
2016,7,26,11,20.2430083
2016,7,26,12,20.838968
2016,7,26,13,21.7402532
2016,7,26,14,22.1315013
2016,7,26,15,21.9956926
2016,7,26,16,21.6511277
2016,7,26,17,21.4149632
2016,7,26,18,21.2740492
2016,7,26,19,20.9794534
2016,7,26,20,20.6199188
2016,7,26,21,20.3230043
2016,7,26,22,20.0442063
2016,7,26,23,19.8119474
2016,7,27,0,20.757091
2016,7,27,1,20.6578081
2016,7,27,2,20.5488761
2016,7,27,3,20.4006815
2016,7,27,4,20.2696576
2016,7,27,5,20.1364928
2016,7,27,6,20.1602437
2016,7,27,7,20.1960656
2016,7,27,8,20.3114861
2016,7,27,9,20.7054522
2016,7,27,10,21.0608294
2016,7,27,11,21.4801622
2016,7,27,12,22.1102141
2016,7,27,13,23.0618888
2016,7,27,14,23.4710853
2016,7,27,15,23.3436051
2016,7,27,16,23.0052303
2016,7,27,17,22.7165791
2016,7,27,18,22.5639212
2016,7,27,19,22.2442612
2016,7,27,20,21.8615418
2016,7,27,21,21.5633204
2016,7,27,22,21.2819665
2016,7,27,23,21.0222042
2016,7,28,0,20.7618331
2016,7,28,1,20.6637017
2016,7,28,2,20.5503959
2016,7,28,3,20.4088169
2016,7,28,4,20.2751095
2016,7,28,5,20.1572036
2016,7,28,6,20.1645937
2016,7,28,7,20.1906647
2016,7,28,8,20.3085934
2016,7,28,9,20.7063273
2016,7,28,10,21.0455557
2016,7,28,11,21.485636
2016,7,28,12,22.1173203
2016,7,28,13,23.0855762
2016,7,28,14,23.4746473
2016,7,28,15,23.3334182
2016,7,28,16,22.9912235
2016,7,28,17,22.7198573
2016,7,28,18,22.5652271
2016,7,28,19,22.2402581
2016,7,28,20,21.8724267
2016,7,28,21,21.5571612
2016,7,28,22,21.2628287
2016,7,28,23,21.0325673
2016,7,29,0,19.5475035
2016,7,29,1,19.4539224
2016,7,29,2,19.3563238
2016,7,29,3,19.2097699
2016,7,29,4,19.0914747
2016,7,29,5,18.9825446
2016,7,29,6,18.98427
2016,7,29,7,19.0158243
2016,7,29,8,19.1268936
2016,7,29,9,19.4923075
2016,7,29,10,19.8212088
2016,7,29,11,20.2370346
2016,7,29,12,20.8194791
2016,7,29,13,21.7240185
2016,7,29,14,22.0917052
2016,7,29,15,21.9666773
2016,7,29,16,21.6538166
2016,7,29,17,21.3941547
2016,7,29,18,21.2399905
2016,7,29,19,20.9559355
2016,7,29,20,20.6163673
2016,7,29,21,20.3078496
2016,7,29,22,20.0248299
2016,7,29,23,19.8157692
2016,7,30,0,19.2765148
2016,7,30,1,19.1853519
2016,7,30,2,19.0928293
2016,7,30,3,18.9416413
2016,7,30,4,18.825518
2016,7,30,5,18.7148594
2016,7,30,6,18.7273172
2016,7,30,7,18.7581753
2016,7,30,8,18.8536153
2016,7,30,9,19.2078358
2016,7,30,10,19.5492199
2016,7,30,11,19.947275
2016,7,30,12,20.5348473
2016,7,30,13,21.4035428
2016,7,30,14,21.7882912
2016,7,30,15,21.6592111
2016,7,30,16,21.3472856
2016,7,30,17,21.0975339
2016,7,30,18,20.9408642
2016,7,30,19,20.6506304
2016,7,30,20,20.3060097
2016,7,30,21,20.0196403
2016,7,30,22,19.7561548
2016,7,30,23,19.5265917
2016,7,31,0,19.5614828
2016,7,31,1,19.4669132
2016,7,31,2,19.3665233
2016,7,31,3,19.2330641
2016,7,31,4,19.1018251
2016,7,31,5,18.9890489
2016,7,31,6,19.0015065
2016,7,31,7,19.0290621
2016,7,31,8,19.1485568
2016,7,31,9,19.5066769
2016,7,31,10,19.83411
2016,7,31,11,20.2490811
2016,7,31,12,20.8396716
2016,7,31,13,21.755723
2016,7,31,14,22.1179083
2016,7,31,15,21.9791701
2016,7,31,16,21.6539922
2016,7,31,17,21.3967956
2016,7,31,18,21.2770183
2016,7,31,19,20.9620646
2016,7,31,20,20.6104738
2016,7,31,21,20.3076011
2016,7,31,22,20.0443282
2016,7,31,23,19.8094635
2016,8,1,0,20.4272024
2016,8,1,1,20.2381193
2016,8,1,2,20.0778319
2016,8,1,3,20.0043028
2016,8,1,4,19.8754831
2016,8,1,5,19.7341495
2016,8,1,6,19.6025295
2016,8,1,7,19.6058267
2016,8,1,8,19.7031359
2016,8,1,9,19.9712547
2016,8,1,10,20.3882198
2016,8,1,11,20.921539
2016,8,1,12,21.525758
2016,8,1,13,22.2038372
2016,8,1,14,22.6544086
2016,8,1,15,22.7298271
2016,8,1,16,22.3741269
2016,8,1,17,22.1852854
2016,8,1,18,22.0555512
2016,8,1,19,21.7860866
2016,8,1,20,21.4811136
2016,8,1,21,21.1923757
2016,8,1,22,20.9213894
2016,8,1,23,20.6729206
2016,8,2,0,21.1919264
2016,8,2,1,20.9949385
2016,8,2,2,20.8342318
2016,8,2,3,20.7579026
2016,8,2,4,20.6360599
2016,8,2,5,20.4767528
2016,8,2,6,20.3309989
2016,8,2,7,20.3409454
2016,8,2,8,20.4445793
2016,8,2,9,20.721509
2016,8,2,10,21.1536067
2016,8,2,11,21.6945951
2016,8,2,12,22.3321286
2016,8,2,13,23.0421116
2016,8,2,14,23.4798986
2016,8,2,15,23.6005109
2016,8,2,16,23.2081176
2016,8,2,17,23.0151056
2016,8,2,18,22.8998791
2016,8,2,19,22.6067105
2016,8,2,20,22.2800195
2016,8,2,21,21.9891884
2016,8,2,22,21.703097
2016,8,2,23,21.4338906
2016,8,3,0,22.0255225
2016,8,3,1,21.8222391
2016,8,3,2,21.6518981
2016,8,3,3,21.5651631
2016,8,3,4,21.435969
2016,8,3,5,21.2899983
2016,8,3,6,21.1384866
2016,8,3,7,21.1348643
2016,8,3,8,21.2560508
2016,8,3,9,21.5228657
2016,8,3,10,21.9861583
2016,8,3,11,22.5477978
2016,8,3,12,23.2328076
2016,8,3,13,23.9303247
2016,8,3,14,24.3827302
2016,8,3,15,24.5302948
2016,8,3,16,24.1365378
2016,8,3,17,23.9260156
2016,8,3,18,23.7834167
2016,8,3,19,23.4769049
2016,8,3,20,23.145428
2016,8,3,21,22.8369112
2016,8,3,22,22.5401639
2016,8,3,23,22.2808355
2016,8,4,0,22.0354566
2016,8,4,1,21.8292187
2016,8,4,2,21.659923
2016,8,4,3,21.573094
2016,8,4,4,21.4537552
2016,8,4,5,21.2929366
2016,8,4,6,21.1511293
2016,8,4,7,21.1432429
2016,8,4,8,21.2701123
2016,8,4,9,21.5403592
2016,8,4,10,22.0010769
2016,8,4,11,22.5615819
2016,8,4,12,23.2238355
2016,8,4,13,23.964358
2016,8,4,14,24.4209702
2016,8,4,15,24.5170562
2016,8,4,16,24.1398974
2016,8,4,17,23.9253755
2016,8,4,18,23.8275673
2016,8,4,19,23.499624
2016,8,4,20,23.1802586
2016,8,4,21,22.847184
2016,8,4,22,22.5495146
2016,8,4,23,22.2922254
2016,8,5,0,20.9232565
2016,8,5,1,20.7291098
2016,8,5,2,20.566523
2016,8,5,3,20.4882998
2016,8,5,4,20.3769178
2016,8,5,5,20.2234824
2016,8,5,6,20.0842068
2016,8,5,7,20.086918
2016,8,5,8,20.1985295
2016,8,5,9,20.4576282
2016,8,5,10,20.8911883
2016,8,5,11,21.4143197
2016,8,5,12,22.0623439
2016,8,5,13,22.7362994
2016,8,5,14,23.1868197
2016,8,5,15,23.2914709
2016,8,5,16,22.91491
2016,8,5,17,22.7158192
2016,8,5,18,22.5939928
2016,8,5,19,22.3228336
2016,8,5,20,22.0011261
2016,8,5,21,21.7150025
2016,8,5,22,21.4281418
2016,8,5,23,21.1473503
2016,8,6,0,19.4426631
2016,8,6,1,19.261178
2016,8,6,2,19.1107576
2016,8,6,3,19.0353743
2016,8,6,4,18.9162575
2016,8,6,5,18.7973445
2016,8,6,6,18.6619792
2016,8,6,7,18.6564117
2016,8,6,8,18.7557198
2016,8,6,9,19.0028536
2016,8,6,10,19.409357
2016,8,6,11,19.9036339
2016,8,6,12,20.4943023
2016,8,6,13,21.1246094
2016,8,6,14,21.5443391
2016,8,6,15,21.6460471
2016,8,6,16,21.3035139
2016,8,6,17,21.1141412
2016,8,6,18,21.0166416
2016,8,6,19,20.7317855
2016,8,6,20,20.4618915
2016,8,6,21,20.1747044
2016,8,6,22,19.8995622
2016,8,6,23,19.6643822
2016,8,7,0,20.1653705
2016,8,7,1,19.9788158
2016,8,7,2,19.8197477
2016,8,7,3,19.7484291
2016,8,7,4,19.6376693
2016,8,7,5,19.5020437
2016,8,7,6,19.3541164
2016,8,7,7,19.3469865
2016,8,7,8,19.4468912
2016,8,7,9,19.7137592
2016,8,7,10,20.1346975
2016,8,7,11,20.6418594
2016,8,7,12,21.2433364
2016,8,7,13,21.904653
2016,8,7,14,22.3527723
2016,8,7,15,22.4654182
2016,8,7,16,22.0911363
2016,8,7,17,21.8956031
2016,8,7,18,21.7844258
2016,8,7,19,21.5082505
2016,8,7,20,21.2057547
2016,8,7,21,20.9252548
2016,8,7,22,20.6607985
2016,8,7,23,20.3906013
2016,8,8,0,21.2888099
2016,8,8,1,21.0898779
2016,8,8,2,20.9277981
2016,8,8,3,20.8433039
2016,8,8,4,20.732628
2016,8,8,5,20.5931566
2016,8,8,6,20.4240176
2016,8,8,7,20.439031
2016,8,8,8,20.5400624
2016,8,8,9,20.8129385
2016,8,8,10,21.2609813
2016,8,8,11,21.8039125
2016,8,8,12,22.4332613
2016,8,8,13,23.1370513
2016,8,8,14,23.5840401
2016,8,8,15,23.6965409
2016,8,8,16,23.3175009
2016,8,8,17,23.1175807
2016,8,8,18,23.0059453
2016,8,8,19,22.721285
2016,8,8,20,22.3854648
2016,8,8,21,22.0803604
2016,8,8,22,21.8076196
2016,8,8,23,21.5267231
2016,8,9,0,22.6462283
2016,8,9,1,22.4355658
2016,8,9,2,22.2614926
2016,8,9,3,22.1812383
2016,8,9,4,22.0432353
2016,8,9,5,21.8857353
2016,8,9,6,21.7416639
2016,8,9,7,21.7337571
2016,8,9,8,21.8497479
2016,8,9,9,22.1334556
2016,8,9,10,22.6064449
2016,8,9,11,23.1856518
2016,8,9,12,23.8663176
