year,month,day,hour,PAR,temperature
2014,7,16,11,53.30373497,20.22361442
2014,7,16,12,124.9476858,20.77482208
2014,7,16,13,44.89076875,21.64311495
2014,7,16,14,69.70832855,22.05078476
2014,7,16,15,67.36883763,21.88458869
2014,7,16,16,57.77062539,21.6783089
2014,7,16,17,33.14304645,21.49046585
2014,7,16,18,28.54673915,21.26501988
2014,7,16,19,3.09351229,20.96630202
2014,7,16,20,0,20.63715817
2014,7,16,21,0,20.16950739
2014,7,16,22,0,20.03332909
2014,7,16,23,0,19.52169763
2014,7,17,0,0,20.30224392
2014,7,17,1,0,20.18985337
2014,7,17,2,0,20.15576084
2014,7,17,3,0,19.94048204
2014,7,17,4,0.491028676,19.7856731
2014,7,17,5,3.864445871,19.77830293
2014,7,17,6,110.3568561,19.75118525
2014,7,17,7,136.6771958,19.89488896
2014,7,17,8,112.499753,19.87960097
2014,7,17,9,101.9458145,20.26223146
2014,7,17,10,90.96025575,20.61223898
2014,7,17,11,112.3527089,21.11233561
2014,7,17,12,5.224137005,21.64379487
2014,7,17,13,83.50465354,22.65851055
2014,7,17,14,81.78328412,22.84330738
2014,7,17,15,79.80653545,22.91292927
2014,7,17,16,36.5579987,22.56366885
2014,7,17,17,50.47257845,22.28356044
2014,7,17,18,43.91572745,22.13184688
2014,7,17,19,5.199982885,21.58043271
2014,7,17,20,0,21.23658021
2014,7,17,21,0,21.08941674
2014,7,17,22,0,20.78399767
2014,7,17,23,0,20.43008309
2014,7,18,0,0,20.50838487
2014,7,18,1,0,20.36172365
2014,7,18,2,0,20.31034219
2014,7,18,3,0,20.03795421
2014,7,18,4,0.332724244,20.05344831
2014,7,18,5,55.88238898,19.93348695
2014,7,18,6,61.65815859,19.85786012
2014,7,18,7,124.2398995,19.9816999
2014,7,18,8,161.6227522,20.15261771
2014,7,18,9,125.9885102,20.48474785
2014,7,18,10,95.10080065,20.75456831
2014,7,18,11,116.3383075,21.21187986
2014,7,18,12,86.8100891,22.00393554
2014,7,18,13,89.53505664,22.70048587
2014,7,18,14,51.57489683,23.31321335
2014,7,18,15,102.6196754,22.89864223
2014,7,18,16,33.59499183,22.71202602
2014,7,18,17,103.5017991,22.44657226
2014,7,18,18,42.14128457,22.19383252
2014,7,18,19,0.291990204,21.9510382
2014,7,18,20,0,21.5664805
2014,7,18,21,0,21.29983072
2014,7,18,22,0,21.06228562
2014,7,18,23,0,20.72527057
2014,7,19,0,0,20.42212996
2014,7,19,1,0,20.29090344
2014,7,19,2,0,20.20643056
2014,7,19,3,0,20.02754516
2014,7,19,4,0.313536611,19.91767139
2014,7,19,5,17.75710355,19.89819665
2014,7,19,6,17.93126162,19.80331484
2014,7,19,7,131.3931391,19.89071217
2014,7,19,8,12.09524971,19.98200665
2014,7,19,9,47.99123548,20.44245988
2014,7,19,10,90.97217543,20.59338693
2014,7,19,11,96.23571053,21.08758923
2014,7,19,12,60.21163323,21.82127457
2014,7,19,13,70.10402689,22.94150189
2014,7,19,14,69.94021294,23.13141483
2014,7,19,15,62.14422925,22.97437901
2014,7,19,16,88.44920509,22.55806242
2014,7,19,17,71.9155803,22.24253371
2014,7,19,18,24.14296467,22.22540583
2014,7,19,19,1.669152526,21.88926877
2014,7,19,20,0,21.49269961
2014,7,19,21,0,21.25510982
2014,7,19,22,0,21.07215037
2014,7,19,23,0,20.66613393
2014,7,20,0,0,21.13868009
2014,7,20,1,0,21.11614783
2014,7,20,2,0,20.87384997
2014,7,20,3,0,20.92660392
2014,7,20,4,0.491391848,20.6390611
2014,7,20,5,44.09805518,20.48423406
2014,7,20,6,76.33787065,20.66633696
2014,7,20,7,225.6924527,20.55715857
2014,7,20,8,68.64491071,20.71692668
2014,7,20,9,82.07405228,21.17422364
2014,7,20,10,96.06362897,21.38291155
2014,7,20,11,22.95729036,21.74408147
2014,7,20,12,77.00970435,22.44025342
2014,7,20,13,81.47447266,23.20094049
2014,7,20,14,52.91979187,23.81293866
2014,7,20,15,59.9993306,23.55709131
2014,7,20,16,28.48880767,23.3821662
2014,7,20,17,34.96627232,23.22850071
2014,7,20,18,23.99345048,22.95138756
2014,7,20,19,3.124158907,22.77521921
2014,7,20,20,0,22.43827135
2014,7,20,21,0,22.02319131
2014,7,20,22,0,21.74248798
2014,7,20,23,0,21.36810649
2014,7,21,0,0,20.56884382
2014,7,21,1,0,20.53147116
2014,7,21,2,0,20.3433644
2014,7,21,3,0,20.26326716
2014,7,21,4,0.073264132,20.1043089
2014,7,21,5,22.69250587,20.00102297
2014,7,21,6,68.92874448,19.98018588
2014,7,21,7,113.7240943,20.06534599
2014,7,21,8,33.67299876,20.16882424
2014,7,21,9,74.73332976,20.54662834
2014,7,21,10,64.95510497,20.83326407
2014,7,21,11,94.83803845,21.38903946
2014,7,21,12,63.23377811,21.86980916
2014,7,21,13,79.59710261,22.77725216
2014,7,21,14,47.57834677,23.23178742
2014,7,21,15,88.43526119,23.15427781
2014,7,21,16,34.60149005,22.80033696
2014,7,21,17,61.93832582,22.43452242
2014,7,21,18,38.97704793,22.44934644
2014,7,21,19,3.484148178,21.950322
2014,7,21,20,0,21.59876039
2014,7,21,21,0,21.21444946
2014,7,21,22,0,21.08928542
2014,7,21,23,0,20.77968415
2014,7,22,0,0,20.67297368
2014,7,22,1,0,20.59239403
2014,7,22,2,0,20.46804203
2014,7,22,3,0,20.33827194
2014,7,22,4,0.006424134,20.09520317
2014,7,22,5,1.802611259,20.10643161
2014,7,22,6,46.6331414,20.00963484
2014,7,22,7,85.59763079,20.12575161
2014,7,22,8,128.7340662,20.25489705
2014,7,22,9,91.24436683,20.5855642
2014,7,22,10,56.35754982,21.03832399
2014,7,22,11,63.80307685,21.30555107
2014,7,22,12,43.49968443,21.97971935
2014,7,22,13,58.33990219,23.05923319
2014,7,22,14,48.95987997,23.33281756
2014,7,22,15,83.99767026,23.1550147
2014,7,22,16,62.58140332,22.94681889
2014,7,22,17,42.01521239,22.51605729
2014,7,22,18,19.56087185,22.6984975
2014,7,22,19,2.183734522,22.08041576
2014,7,22,20,0,21.80121563
2014,7,22,21,0,21.46868349
2014,7,22,22,0,21.16193424
2014,7,22,23,0,20.88807611
2014,7,23,0,0,19.3093543
2014,7,23,1,0,19.23575206
2014,7,23,2,0,19.09055278
2014,7,23,3,0,18.96733907
2014,7,23,4,0.599591905,18.85456154
2014,7,23,5,140.4457451,18.82628883
2014,7,23,6,273.2675412,18.81003766
2014,7,23,7,543.1847986,18.81961438
2014,7,23,8,135.2911701,18.89689801
2014,7,23,9,213.9464375,19.25745164
2014,7,23,10,345.500882,19.60810297
2014,7,23,11,221.1991111,19.9538194
2014,7,23,12,179.2631974,20.57995752
2014,7,23,13,312.2773298,21.46423381
2014,7,23,14,186.6250653,21.79345646
2014,7,23,15,222.0554824,21.63770479
2014,7,23,16,218.0906622,21.3069693
2014,7,23,17,105.2329481,21.21243924
2014,7,23,18,97.85872861,21.0185374
2014,7,23,19,10.33556215,20.72320789
2014,7,23,20,0,20.20522501
2014,7,23,21,0,20.18258772
2014,7,23,22,0,19.73689715
2014,7,23,23,0,19.40263252
2014,7,24,0,0,18.84727881
2014,7,24,1,0,18.76085923
2014,7,24,2,0,18.66797262
2014,7,24,3,0,18.47361107
2014,7,24,4,0.107603873,18.49426
2014,7,24,5,27.61139641,18.28128504
2014,7,24,6,59.5595319,18.22931106
2014,7,24,7,110.8499374,18.42008338
2014,7,24,8,113.7883155,18.42669823
2014,7,24,9,78.9976027,18.82627723
2014,7,24,10,86.12879274,19.24524347
2014,7,24,11,83.72304795,19.41664271
2014,7,24,12,50.93070214,20.16105745
2014,7,24,13,89.45598287,20.97255576
2014,7,24,14,58.53921357,21.35929829
2014,7,24,15,39.22324289,21.26423103
2014,7,24,16,123.9196335,20.93227976
2014,7,24,17,20.37046158,20.72814256
2014,7,24,18,30.46244856,20.43402437
2014,7,24,19,0.167355113,20.39114019
2014,7,24,20,0,19.72863877
2014,7,24,21,0,19.62368141
2014,7,24,22,0,19.27331111
2014,7,24,23,0,18.99988464
2014,7,25,0,0,18.81598602
2014,7,25,1,0,18.75992519
2014,7,25,2,0,18.60744161
2014,7,25,3,0,18.54686833
2014,7,25,4,0.901806003,18.37885729
2014,7,25,5,65.10370497,18.28044438
2014,7,25,6,44.06541333,18.35956446
2014,7,25,7,143.5688639,18.27909636
2014,7,25,8,157.7895239,18.45965502
2014,7,25,9,96.04028514,18.67608405
2014,7,25,10,95.46985333,19.11142768
2014,7,25,11,145.1356333,19.41319877
2014,7,25,12,51.63614794,20.18784879
2014,7,25,13,88.44409035,20.97204887
2014,7,25,14,125.9750696,21.24279926
2014,7,25,15,90.34232452,21.12748607
2014,7,25,16,120.3799659,20.82443875
2014,7,25,17,94.45261779,20.41967706
2014,7,25,18,23.79639513,20.50824242
2014,7,25,19,8.157310646,20.03768759
2014,7,25,20,0,19.81214357
2014,7,25,21,0,19.37222421
2014,7,25,22,0,19.36478106
2014,7,25,23,0,19.08011105
2014,7,26,0,0,19.50955351
2014,7,26,1,0,19.46239747
2014,7,26,2,0,19.36183858
2014,7,26,3,0,19.16845736
2014,7,26,4,0.06379963,19.09529257
2014,7,26,5,60.32876809,18.98561822
2014,7,26,6,45.19797515,18.87815335
2014,7,26,7,82.11453816,18.97498025
2014,7,26,8,128.7349673,19.06393577
2014,7,26,9,87.82958899,19.36877157
2014,7,26,10,98.66958978,19.75188363
2014,7,26,11,48.59586227,20.37417262
2014,7,26,12,91.60722133,20.71895827
2014,7,26,13,98.22633258,21.80381437
2014,7,26,14,95.45060324,21.92816584
2014,7,26,15,104.1394935,21.88759976
2014,7,26,16,59.11995239,21.56211983
2014,7,26,17,47.31498025,21.30878781
2014,7,26,18,37.83014349,21.32955575
2014,7,26,19,4.606671284,21.0063832
2014,7,26,20,0,20.44723022
2014,7,26,21,0,20.10146785
2014,7,26,22,0,19.90169438
2014,7,26,23,0,19.82848168
2014,7,27,0,0,19.95414838
2014,7,27,1,0,19.86137431
2014,7,27,2,0,19.76141143
2014,7,27,3,0,19.59991047
2014,7,27,4,0.502610855,19.45388994
2014,7,27,5,78.66191782,19.3304692
2014,7,27,6,124.9379338,19.41021403
2014,7,27,7,91.07517339,19.23552684
2014,7,27,8,102.0147863,19.44946081
2014,7,27,9,46.27770326,19.9638725
2014,7,27,10,84.49760441,20.07714006
2014,7,27,11,80.95003685,20.72995357
2014,7,27,12,56.70791785,21.18620041
2014,7,27,13,61.73061816,22.26685619
2014,7,27,14,40.14291887,22.52487984
2014,7,27,15,88.59330828,22.17940148
2014,7,27,16,29.38094876,22.11470844
2014,7,27,17,56.55051025,21.98548692
2014,7,27,18,33.0544457,21.85433004
2014,7,27,19,5.626720232,21.21199125
2014,7,27,20,0,20.9686175
2014,7,27,21,0,20.65767814
2014,7,27,22,0,20.51008453
2014,7,27,23,0,20.33338508
2014,7,28,0,0,19.06670865
2014,7,28,1,0,18.96168939
2014,7,28,2,0,19.04101207
2014,7,28,3,0,18.75882731
2014,7,28,4,0.156396561,18.62570351
2014,7,28,5,73.78052476,18.54812101
2014,7,28,6,33.23225637,18.64899552
2014,7,28,7,179.2477816,18.58313527
2014,7,28,8,97.10256619,18.60466517
2014,7,28,9,76.94878536,19.11748478
2014,7,28,10,140.1630692,19.30565655
2014,7,28,11,86.61308914,19.61726386
2014,7,28,12,99.01045896,20.52523978
2014,7,28,13,92.42068921,21.01375375
2014,7,28,14,79.66496309,21.45693338
2014,7,28,15,84.36910358,21.301957
2014,7,28,16,39.50077628,21.20216734
2014,7,28,17,88.14787349,20.82620359
2014,7,28,18,26.5099413,20.70042391
2014,7,28,19,0.898316576,20.25165111
2014,7,28,20,0,20.13045479
2014,7,28,21,0,19.55951316
2014,7,28,22,0,19.5719494
2014,7,28,23,0,19.21344856
2014,7,29,0,0,20.01078007
2014,7,29,1,0,19.91193832
2014,7,29,2,0,19.67917924
2014,7,29,3,0,19.7178746
2014,7,29,4,0.18234601,19.50565645
2014,7,29,5,18.34099159,19.48314364
2014,7,29,6,5.058696786,19.4089125
2014,7,29,7,21.60208122,19.43201247
2014,7,29,8,115.9087975,19.60546035
2014,7,29,9,39.09999777,19.94626306
2014,7,29,10,117.917234,20.35499483
2014,7,29,11,73.1471511,20.73783763
2014,7,29,12,63.34558129,21.22727973
2014,7,29,13,75.24459278,22.34021829
2014,7,29,14,52.5778856,22.57226191
2014,7,29,15,78.64371621,22.36994479
2014,7,29,16,85.69663233,22.19244108
2014,7,29,17,45.70832936,21.67894961
2014,7,29,18,37.05515652,21.87378342
2014,7,29,19,0.674073174,21.69848551
2014,7,29,20,0,21.09714578
2014,7,29,21,0,20.76129277
2014,7,29,22,0,20.54840251
2014,7,29,23,0,20.26169678
2014,7,30,0,0,20.21979334
2014,7,30,1,0,20.20530649
2014,7,30,2,0,19.92765708
2014,7,30,3,0,19.90974512
2014,7,30,4,0.203053771,19.83709119
2014,7,30,5,69.60162765,19.59250178
2014,7,30,6,111.5780588,19.62202799
2014,7,30,7,169.9784915,19.67138514
2014,7,30,8,82.32341453,19.70925451
2014,7,30,9,46.29424564,20.16383675
2014,7,30,10,111.5983425,20.47238399
2014,7,30,11,116.4139043,20.8877881
2014,7,30,12,80.90067924,21.53577789
2014,7,30,13,104.7606248,22.52940246
2014,7,30,14,67.81442919,22.85726174
2014,7,30,15,85.67474379,22.71405564
2014,7,30,16,62.22324598,22.49951577
2014,7,30,17,88.08212208,22.1225002
2014,7,30,18,32.14101925,22.08352486
2014,7,30,19,1.373843913,21.68187252
2014,7,30,20,0,21.33840516
2014,7,30,21,0,21.09045848
2014,7,30,22,0,20.78707605
2014,7,30,23,0,20.50930185
2014,7,31,0,0,19.96846211
2014,7,31,1,0,19.84158694
2014,7,31,2,0,19.68620329
2014,7,31,3,0,19.65586344
2014,7,31,4,0.37316199,19.60257685
2014,7,31,5,95.18614706,19.43100636
2014,7,31,6,61.29060609,19.3754596
2014,7,31,7,186.7157426,19.39707091
2014,7,31,8,115.324669,19.49066035
2014,7,31,9,136.4594143,19.88534664
2014,7,31,10,115.1257249,20.2958522
2014,7,31,11,68.28769064,20.61116327
2014,7,31,12,98.14185342,21.30992091
2014,7,31,13,122.8136033,21.9983453
2014,7,31,14,86.31632051,22.56541518
2014,7,31,15,106.8010427,22.13267357
2014,7,31,16,92.08207795,22.12031502
2014,7,31,17,55.81395955,22.00772988
2014,7,31,18,30.01249754,21.69902412
2014,7,31,19,4.373044357,21.56604976
2014,7,31,20,0,21.25100576
2014,7,31,21,0,20.60192847
2014,7,31,22,0,20.43082356
2014,7,31,23,0,20.16851773
2014,8,1,0,0,21.58122018
2014,8,1,1,0,21.37009107
2014,8,1,2,0,21.19108901
2014,8,1,3,0,21.24412358
2014,8,1,4,0.052834326,20.94764329
2014,8,1,5,47.74164278,20.738559
2014,8,1,6,51.22951333,20.68974603
2014,8,1,7,93.20437918,20.75887062
2014,8,1,8,96.81733079,20.79867143
2014,8,1,9,82.6679252,21.10204816
2014,8,1,10,63.99138776,21.50567406
2014,8,1,11,56.25063507,22.0155385
2014,8,1,12,75.10693942,22.73427618
2014,8,1,13,45.46649106,23.42695432
2014,8,1,14,61.21356923,23.72540836
2014,8,1,15,66.64744254,24.02347174
2014,8,1,16,59.94298565,23.60839807
2014,8,1,17,37.65873382,23.61964592
2014,8,1,18,3.18318026,23.37187814
2014,8,1,19,0.095792009,23.02636183
2014,8,1,20,0,22.74699141
2014,8,1,21,0,22.19106123
2014,8,1,22,0,21.93403538
2014,8,1,23,0,21.80335889
2014,8,2,0,0,20.63181991
2014,8,2,1,0,20.46220608
2014,8,2,2,0,20.28160009
2014,8,2,3,0,20.04715556
2014,8,2,4,0.017842245,20.03119438
2014,8,2,5,61.45794794,20.00340623
2014,8,2,6,99.84516501,19.85481327
2014,8,2,7,226.2107905,19.83784096
2014,8,2,8,147.1140333,19.95423264
2014,8,2,9,102.0892194,20.04574928
2014,8,2,10,150.9205615,20.57827056
2014,8,2,11,72.33760883,21.13755643
2014,8,2,12,95.53430947,21.5570836
2014,8,2,13,74.74565246,22.42289685
2014,8,2,14,91.91974645,22.85501
2014,8,2,15,100.4202884,22.80764469
2014,8,2,16,73.24552894,22.56322343
2014,8,2,17,43.43096938,22.62040407
2014,8,2,18,9.819972918,22.29186447
2014,8,2,19,0.064201065,22.02616496
2014,8,2,20,0,21.73039086
2014,8,2,21,0,21.33223111
2014,8,2,22,0,21.23117633
2014,8,2,23,0,20.80347133
2014,8,3,0,0,19.84823458
2014,8,3,1,0,19.65844266
2014,8,3,2,0,19.48229671
2014,8,3,3,0,19.46454846
2014,8,3,4,0.006340888,19.42863739
2014,8,3,5,24.59266476,19.30827926
2014,8,3,6,40.13068861,19.0160075
2014,8,3,7,197.3373314,18.98426639
2014,8,3,8,101.5576364,19.17708132
2014,8,3,9,61.35709657,19.49692023
2014,8,3,10,124.0161968,19.79605875
2014,8,3,11,101.2308681,20.3696537
2014,8,3,12,50.15263223,20.84651886
2014,8,3,13,93.29135254,21.4641904
2014,8,3,14,66.06359878,22.09061685
2014,8,3,15,97.36421067,22.14471892
2014,8,3,16,50.98050031,21.81248384
2014,8,3,17,51.35075558,21.68132382
2014,8,3,18,13.65390611,21.40228956
2014,8,3,19,0.196387621,21.31540003
2014,8,3,20,0,21.03188364
2014,8,3,21,0,20.77252453
2014,8,3,22,0,20.39178788
2014,8,3,23,0,20.05174135
2014,8,4,0,0,19.57719476
2014,8,4,1,0,19.38013659
2014,8,4,2,0,19.26372422
2014,8,4,3,0,19.11724883
2014,8,4,4,0.043166073,18.96902296
2014,8,4,5,33.96976889,18.96669828
2014,8,4,6,46.98746166,18.97855344
2014,8,4,7,14.16845804,18.84738672
2014,8,4,8,54.28496744,18.85969343
2014,8,4,9,105.8500824,19.10393709
2014,8,4,10,109.6453337,19.67876408
2014,8,4,11,115.8468756,20.05533955
2014,8,4,12,69.85526746,20.68147098
2014,8,4,13,85.12895787,21.26545401
2014,8,4,14,92.37417257,21.80252705
2014,8,4,15,95.1213771,21.83833954
2014,8,4,16,53.52674762,21.4634554
2014,8,4,17,20.21069653,21.47639034
2014,8,4,18,0.046213256,21.1820253
2014,8,4,19,0.875734774,20.83035383
2014,8,4,20,0,20.64438053
2014,8,4,21,0,20.3667673
2014,8,4,22,0,20.25067793
2014,8,4,23,0,19.80593357
2014,8,5,0,0,20.24093646
2014,8,5,1,0,20.07126679
2014,8,5,2,0,19.92746587
2014,8,5,3,0,19.88111873
2014,8,5,4,0.001632695,19.5509967
2014,8,5,5,3.567046736,19.74525715
2014,8,5,6,73.44666941,19.5363296
2014,8,5,7,345.1749312,19.35575407
2014,8,5,8,77.37689793,19.58386446
2014,8,5,9,165.6305344,19.8048179
2014,8,5,10,122.7108862,20.2588224
2014,8,5,11,126.1530488,20.73851391
2014,8,5,12,139.8073112,21.35076807
2014,8,5,13,149.0385307,21.93051174
2014,8,5,14,119.6328562,22.23247973
2014,8,5,15,193.1295273,22.61906932
2014,8,5,16,78.36156409,22.047559
2014,8,5,17,55.57958532,21.8781054
2014,8,5,18,11.69355884,22.0804946
2014,8,5,19,0.038382373,21.67485303
2014,8,5,20,0,21.44205565
2014,8,5,21,0,21.05631405
2014,8,5,22,0,20.52118174
2014,8,5,23,0,20.59341593
2014,8,6,0,0,21.68221625
2014,8,6,1,0,21.48649317
2014,8,6,2,0,21.26871177
2014,8,6,3,0,21.22834537
2014,8,6,4,0.01337231,20.99770858
2014,8,6,5,37.68127725,20.97004008
2014,8,6,6,43.87500172,20.84757261
2014,8,6,7,133.2355509,20.9301223
2014,8,6,8,143.0875224,21.02253865
2014,8,6,9,53.26762087,21.20706938
2014,8,6,10,84.14501305,21.71798078
2014,8,6,11,98.17781872,22.2170289
2014,8,6,12,98.35312289,22.7765898
2014,8,6,13,94.09467937,23.61583584
2014,8,6,14,29.98548204,23.99856063
2014,8,6,15,65.57024115,24.07362065
2014,8,6,16,46.39761657,23.81199944
2014,8,6,17,25.42997478,23.48168577
2014,8,6,18,9.230581723,23.59919963
2014,8,6,19,0.090096761,23.23301236
2014,8,6,20,0,22.84049628
2014,8,6,21,0,22.38324674
2014,8,6,22,0,22.00758205
2014,8,6,23,0,21.82671783
2014,8,7,0,0,20.19824208
2014,8,7,1,0,20.01011847
2014,8,7,2,0,19.82771832
2014,8,7,3,0,19.66435001
2014,8,7,4,0.017304513,19.54470099
2014,8,7,5,12.74060926,19.58713386
2014,8,7,6,45.10559924,19.26243482
2014,8,7,7,61.90956752,19.38773142
2014,8,7,8,257.2294777,19.58837479
2014,8,7,9,88.93263051,19.68091197
2014,8,7,10,97.0121095,20.1921832
2014,8,7,11,110.9496762,20.6484379
2014,8,7,12,83.7484707,21.12196422
2014,8,7,13,57.67694409,21.59083442
2014,8,7,14,87.65740009,22.31450709
2014,8,7,15,70.5852381,22.39868898
2014,8,7,16,63.11227687,21.98559592
2014,8,7,17,53.95457995,21.94850673
2014,8,7,18,23.64195225,21.81748886
2014,8,7,19,0.939311583,21.29871847
2014,8,7,20,0,21.28117428
2014,8,7,21,0,21.1600464
2014,8,7,22,0,20.56322897
2014,8,7,23,0,20.42237588
2014,8,8,0,0,19.15891603
2014,8,8,1,0,19.00287426
2014,8,8,2,0,18.84156051
2014,8,8,3,0,18.7462841
2014,8,8,4,0.029100468,18.7820762
2014,8,8,5,31.17734585,18.47357625
2014,8,8,6,98.31490508,18.33040151
2014,8,8,7,182.0954388,18.48556304
2014,8,8,8,161.4099586,18.55837847
2014,8,8,9,94.72686499,18.81339077
2014,8,8,10,122.9922259,19.24856474
2014,8,8,11,134.1514094,19.55177408
2014,8,8,12,121.8655513,20.22724125
2014,8,8,13,88.81324186,20.733709
2014,8,8,14,105.1322251,20.99878991
2014,8,8,15,61.47307345,21.38227413
2014,8,8,16,55.64733692,21.04687335
2014,8,8,17,56.29327776,20.84657206
2014,8,8,18,16.46212829,20.68458866
2014,8,8,19,1.040935596,20.47075644
2014,8,8,20,0,19.85408793
2014,8,8,21,0,19.70934925
2014,8,8,22,0,19.62435774
2014,8,8,23,0,19.23026521
2014,8,9,0,0,18.72735072
2014,8,9,1,0,18.54577643
2014,8,9,2,0,18.35475577
2014,8,9,3,0,18.36772661
2014,8,9,4,0.003110792,18.35128496
2014,8,9,5,45.06168739,18.23886759
2014,8,9,6,79.75857581,17.98993727
2014,8,9,7,118.8568851,17.92100268
2014,8,9,8,163.1909443,18.08746883
2014,8,9,9,89.29149727,18.26612163
2014,8,9,10,110.9302593,18.64371521
2014,8,9,11,114.1158421,19.1880083
2014,8,9,12,96.42346514,19.87982354
2014,8,9,13,124.6499762,20.3710351
2014,8,9,14,92.26165116,20.57236336
2014,8,9,15,43.00653542,21.04289263
2014,8,9,16,78.18489824,20.46630575
2014,8,9,17,41.05527837,20.24430161
2014,8,9,18,23.39011497,20.03205862
2014,8,9,19,0.000525007,19.96219786
2014,8,9,20,0,19.65300093
2014,8,9,21,0,19.5359493
2014,8,9,22,0,18.95134427
2014,8,9,23,0,18.96683187
2014,8,10,0,0,19.02431975
2014,8,10,1,0,18.84073994
2014,8,10,2,0,18.67403503
2014,8,10,3,0,18.61853342
2014,8,10,4,0.037632129,18.4615279
2014,8,10,5,24.66109854,18.36327608
2014,8,10,6,45.52673321,18.26096378
2014,8,10,7,228.619042,18.24823334
2014,8,10,8,134.9025877,18.39910164
2014,8,10,9,102.1630178,18.5809455
2014,8,10,10,106.2027419,18.93130609
2014,8,10,11,98.02412771,19.39743936
2014,8,10,12,114.6074718,20.18148248
2014,8,10,13,81.12941244,20.6245688
2014,8,10,14,57.93158545,21.09619705
2014,8,10,15,81.15487052,21.18341009
2014,8,10,16,50.99259748,20.79490257
2014,8,10,17,42.86453341,20.79216176
2014,8,10,18,2.100187528,20.51129786
2014,8,10,19,0.412942296,20.39926671
2014,8,10,20,0,20.1976372
2014,8,10,21,0,19.64683102
2014,8,10,22,0,19.64839642
2014,8,10,23,0,19.42832816
2014,8,11,0,0,18.13700736
2014,8,11,1,0,17.99298168
2014,8,11,2,0,17.83673912
2014,8,11,3,0,17.7300761
2014,8,11,4,0.03720667,17.708446
2014,8,11,5,20.99753037,17.35927251
2014,8,11,6,94.86652782,17.35939472
2014,8,11,7,184.4669204,17.35413216
2014,8,11,8,163.1615577,17.51953386
2014,8,11,9,79.37670386,17.76328031
2014,8,11,10,115.9114453,18.1848655
2014,8,11,11,152.9240297,18.50330375
2014,8,11,12,113.519368,19.19299688
2014,8,11,13,154.7201157,19.81977801
2014,8,11,14,30.74762311,20.31886875
2014,8,11,15,79.77014281,20.19244965
2014,8,11,16,105.3164223,19.78801245
2014,8,11,17,31.47697948,19.6923703
2014,8,11,18,8.839639166,19.74605057
2014,8,11,19,0.602806019,19.32981667
2014,8,11,20,0,18.95059458
2014,8,11,21,0,18.5872741
2014,8,11,22,0,18.64557196
2014,8,11,23,0,18.26495529
2014,8,12,0,0,19.23339309
2014,8,12,1,0,19.05578502
2014,8,12,2,0,18.87657777
2014,8,12,3,0,18.77425101
2014,8,12,4,0.019851756,18.79363872
2014,8,12,5,14.71867494,18.63988533
2014,8,12,6,20.66664352,18.55181118
2014,8,12,7,59.23622014,18.60274699
2014,8,12,8,138.1404549,18.61934397
2014,8,12,9,48.48396646,18.8406308
2014,8,12,10,45.54439535,19.26301699
2014,8,12,11,61.12665883,19.71097602
2014,8,12,12,18.25769393,20.27327296
2014,8,12,13,59.64894968,20.79949227
2014,8,12,14,39.04339801,21.45197532
2014,8,12,15,36.99858471,21.46134676
2014,8,12,16,30.23018874,21.05893163
2014,8,12,17,24.88434268,20.98834844
2014,8,12,18,1.583007704,20.86397133
2014,8,12,19,0.972803066,20.46801696
2014,8,12,20,0,20.3320224
2014,8,12,21,0,20.04971887
2014,8,12,22,0,19.51963581
2014,8,12,23,0,19.33346834
2014,8,13,0,0,19.17587899
2014,8,13,1,0,19.0021276
2014,8,13,2,0,18.88060058
2014,8,13,3,0,18.81952363
2014,8,13,4,0.034937809,18.68545508
2014,8,13,5,38.53009889,18.4906204
2014,8,13,6,11.48932429,18.34370495
2014,8,13,7,96.10173899,18.28969216
2014,8,13,8,195.0925572,18.51479532
2014,8,13,9,73.09351345,18.78137867
2014,8,13,10,103.622615,19.13672095
2014,8,13,11,73.24494809,19.53724243
2014,8,13,12,50.90332141,20.14269672
2014,8,13,13,60.77120873,20.87917768
2014,8,13,14,109.0075295,21.37290543
2014,8,13,15,69.23588165,21.37368383
2014,8,13,16,51.4798857,20.78167341
2014,8,13,17,22.35891849,20.97553462
2014,8,13,18,21.93293912,20.80979788
2014,8,13,19,0.440962596,20.08883257
2014,8,13,20,0,20.04320431
2014,8,13,21,0,20.08233261
2014,8,13,22,0,19.67620748
2014,8,13,23,0,19.62090699
2014,8,14,0,0,19.37525922
2014,8,14,1,0,19.18828966
2014,8,14,2,0,18.98249954
2014,8,14,3,0,19.04740436
2014,8,14,4,0.067254068,18.79355088
2014,8,14,5,7.561209001,18.71098135
2014,8,14,6,107.9167953,18.51954419
2014,8,14,7,81.53028041,18.53398331
2014,8,14,8,140.8592486,18.5688979
2014,8,14,9,88.88252092,18.95050895
2014,8,14,10,103.3678531,19.2613717
2014,8,14,11,113.5349684,19.88709279
2014,8,14,12,76.35430338,20.36655646
2014,8,14,13,82.78700602,21.04414816
2014,8,14,14,66.21750008,21.4068558
2014,8,14,15,67.63630445,21.64880041
2014,8,14,16,57.96983659,21.26610548
2014,8,14,17,40.20928607,20.95147864
2014,8,14,18,16.89501654,20.81241156
2014,8,14,19,0.525244557,20.62317525
2014,8,14,20,0,20.51723199
2014,8,14,21,0,20.34326832
2014,8,14,22,0,19.89697492
2014,8,14,23,0,19.57339628
2014,8,15,0,0,19.28570561
2014,8,15,1,0,19.10331088
2014,8,15,2,0,18.84967373
